\\Hourly Demand Report,,,
\\Created at 2018-05-22 08:00:00,,,
\\For 2011,,,
Date,Hour,Market Demand,Ontario Demand
2011-01-17,19,24259,21820
2011-01-17,20,23854,21255
2011-01-17,21,23049,20608
2011-01-17,22,22589,19881
2011-01-17,23,20770,18743
2011-01-17,24,18796,17221
2011-01-18,1,17747,16158
2011-01-18,2,16669,15755
2011-01-18,3,16520,15510
2011-01-18,4,16574,15263
2011-01-18,5,16714,15456
2011-01-18,6,17353,16085
2011-01-18,7,18796,17412
2011-01-18,8,20773,19006
2011-01-18,9,21102,19346
2011-01-18,10,20940,19258
2011-01-18,11,20713,19331
2011-01-18,12,20307,19329
2011-01-18,13,20091,19045
2011-01-18,14,19622,18950
2011-01-18,15,19533,18806
2011-01-18,16,19960,19056
2011-01-18,17,20818,19858
2011-01-18,18,21952,20666
2011-01-18,19,21922,20611
2011-01-18,20,21716,20069
2011-01-18,21,20782,19582
2011-01-18,22,19581,18866
2011-01-18,23,18625,17714
2011-01-18,24,17256,16328
2011-01-19,1,16354,15559
2011-01-19,2,16294,15144
2011-01-19,3,16242,15021
2011-01-19,4,16224,15019
2011-01-19,5,16388,15202
2011-01-19,6,16970,15899
2011-01-19,7,18747,17396
2011-01-19,8,19595,18981
2011-01-19,9,19804,19448
2011-01-19,10,19943,19499
2011-01-19,11,20208,19731
2011-01-19,12,20087,19706
2011-01-19,13,19928,19531
2011-01-19,14,19765,19403
2011-01-19,15,19690,19357
2011-01-19,16,19899,19401
2011-01-19,17,20944,20295
2011-01-19,18,22261,21205
2011-01-19,19,22326,21391
2011-01-19,20,21580,20857
2011-01-19,21,20994,20415
2011-01-19,22,20522,19813
2011-01-19,23,19412,18697
2011-01-19,24,17998,17450
2011-01-20,1,16944,16322
2011-01-20,2,16802,16105
2011-01-20,3,17002,15820
2011-01-20,4,16750,15744
2011-01-20,5,16857,16045
2011-01-20,6,17613,16814
2011-01-20,7,20076,18332
2011-01-20,8,21236,19725
2011-01-20,9,20781,19881
2011-01-20,10,20714,19694
2011-01-20,11,20681,19604
2011-01-20,12,20530,19448
2011-01-20,13,20377,19300
2011-01-20,14,21077,19240
2011-01-20,15,20991,19396
2011-01-20,16,21361,19748
2011-01-20,17,21864,20401
2011-01-20,18,22950,21428
2011-01-20,19,23101,21647
2011-01-20,20,22769,21252
2011-01-20,21,22468,20787
2011-01-20,22,21292,20028
2011-01-20,23,19875,18809
2011-01-20,24,17834,17379
2011-01-21,1,17439,16387
2011-01-21,2,17037,15999
2011-01-21,3,16857,15774
2011-01-21,4,16720,15695
2011-01-21,5,17261,15884
2011-01-21,6,18077,16430
2011-01-21,7,19118,17621
2011-01-21,8,21363,19184
2011-01-21,9,21391,19432
2011-01-21,10,21163,19392
2011-01-21,11,21811,19568
2011-01-21,12,21411,19598
2011-01-21,13,20886,19412
2011-01-21,14,20346,19183
2011-01-21,15,20160,19042
2011-01-21,16,20319,19206
2011-01-21,17,21101,19756
2011-01-21,18,22552,20860
2011-01-21,19,23082,21251
2011-01-21,20,22587,20997
2011-01-21,21,22025,20409
2011-01-21,22,20930,19815
2011-01-21,23,19942,18789
2011-01-21,24,18535,17723
2011-01-22,1,19027,16812
2011-01-22,2,18729,16319
2011-01-22,3,18602,16018
2011-01-22,4,18610,15792
2011-01-22,5,18487,15804
2011-01-22,6,19143,16033
2011-01-22,7,19170,16709
2011-01-22,8,19983,17572
2011-01-22,9,21076,18316
2011-01-22,10,21592,19115
2011-01-22,11,21717,19280
2011-01-22,12,21252,19195
2011-01-22,13,20995,18892
2011-01-22,14,20700,18694
2011-01-22,15,20549,18743
2011-01-22,16,20935,18864
2011-01-22,17,22104,19522
2011-01-22,18,22929,20535
2011-01-22,19,23163,20650
2011-01-22,20,22692,20008
2011-01-22,21,22582,19478
2011-01-22,22,22027,18813
2011-01-22,23,20942,18112
2011-01-22,24,20250,17254
2011-01-23,1,19889,16374
2011-01-23,2,19685,15971
2011-01-23,3,19430,15843
2011-01-23,4,19449,15775
2011-01-23,5,19238,15826
2011-01-23,6,19262,16026
2011-01-23,7,19580,16427
2011-01-23,8,20215,17088
2011-01-23,9,21090,17687
2011-01-23,10,21348,18350
2011-01-23,11,21662,18844
2011-01-23,12,22049,19053
2011-01-23,13,22055,19051
2011-01-23,14,21666,18834
2011-01-23,15,21634,18662
2011-01-23,16,21979,18855
2011-01-23,17,22378,19663
2011-01-23,18,23916,21115
2011-01-23,19,24615,21787
2011-01-23,20,24384,21347
2011-01-23,21,23740,21046
2011-01-23,22,22668,20124
2011-01-23,23,21689,19183
2011-01-23,24,20766,18019
2011-01-24,1,20492,17338
2011-01-24,2,20182,16938
2011-01-24,3,20121,16801
2011-01-24,4,20348,16979
2011-01-24,5,20751,17422
2011-01-24,6,21186,17905
2011-01-24,7,22544,19250
2011-01-24,8,24101,20873
2011-01-24,9,24196,21456
2011-01-24,10,24392,21311
2011-01-24,11,24427,21337
2011-01-24,12,24295,21201
2011-01-24,13,22806,20978
2011-01-24,14,23181,20911
2011-01-24,15,23516,20861
2011-01-24,16,23987,20999
2011-01-24,17,24785,21743
2011-01-24,18,26128,22648
2011-01-24,19,26130,22733
2011-01-24,20,25623,22029
2011-01-24,21,25032,21499
2011-01-24,22,24012,20605
2011-01-24,23,22537,19354
2011-01-24,24,21042,17969
2011-01-25,1,19835,16860
2011-01-25,2,19447,16435
2011-01-25,3,19530,16170
2011-01-25,4,19378,16084
2011-01-25,5,19575,16270
2011-01-25,6,20448,16883
2011-01-25,7,22424,18413
2011-01-25,8,23359,19738
2011-01-25,9,23705,20052
2011-01-25,10,23394,19994
2011-01-25,11,22902,20189
2011-01-25,12,24004,20059
2011-01-25,13,23283,19925
2011-01-25,14,22604,19753
2011-01-25,15,22724,19557
2011-01-25,16,21851,19696
2011-01-25,17,22879,20400
2011-01-25,18,23933,21235
2011-01-25,19,23737,21330
2011-01-25,20,23679,20754
2011-01-25,21,23459,20269
2011-01-25,22,22494,19604
2011-01-25,23,21080,18313
2011-01-25,24,19359,17052
2011-01-26,1,17409,16122
2011-01-26,2,17075,15786
2011-01-26,3,16618,15291
2011-01-26,4,16327,15263
2011-01-26,5,16882,15343
2011-01-26,6,17581,16058
2011-01-26,7,19144,17445
2011-01-26,8,20939,18908
2011-01-26,9,21141,19263
2011-01-26,10,21094,19247
2011-01-26,11,21138,19348
2011-01-26,12,20982,19328
2011-01-26,13,21041,19195
2011-01-26,14,20865,19171
2011-01-26,15,20969,19076
2011-01-26,16,21058,19191
2011-01-26,17,21672,19649
2011-01-26,18,22510,20486
2011-01-26,19,22228,20779
2011-01-26,20,21919,20358
2011-01-26,21,21615,19795
2011-01-26,22,21778,19187
2011-01-26,23,21138,18052
2011-01-26,24,19190,16707
2011-01-27,1,17172,15743
2011-01-27,2,16620,15396
2011-01-27,3,16773,15072
2011-01-27,4,16697,14970
2011-01-27,5,16819,15270
2011-01-27,6,17553,15912
2011-01-27,7,18367,17126
2011-01-27,8,20557,18739
2011-01-27,9,20847,18852
2011-01-27,10,21197,18887
2011-01-27,11,21018,18889
2011-01-27,12,20996,18731
2011-01-27,13,20422,18551
2011-01-27,14,20408,18544
2011-01-27,15,20234,18617
2011-01-27,16,20987,18806
2011-01-27,17,22373,19514
2011-01-27,18,23568,20363
2011-01-27,19,23405,20619
2011-01-27,20,23463,20335
2011-01-27,21,22509,19935
2011-01-27,22,21415,19186
2011-01-27,23,19472,18101
2011-01-27,24,17907,16767
2011-01-28,1,17073,15766
2011-01-28,2,16681,15267
2011-01-28,3,16627,15106
2011-01-28,4,16764,15021
2011-01-28,5,16837,15187
2011-01-28,6,17411,15826
2011-01-28,7,19276,17286
2011-01-28,8,20858,18610
2011-01-28,9,21258,18951
2011-01-28,10,21177,18977
2011-01-28,11,21161,19043
2011-01-28,12,19988,18835
2011-01-28,13,19839,18724
2011-01-28,14,19913,18579
2011-01-28,15,20152,18674
2011-01-28,16,19914,18834
2011-01-28,17,20473,19141
2011-01-28,18,21507,19881
2011-01-28,19,21592,20150
2011-01-28,20,21465,19723
2011-01-28,21,21200,19286
2011-01-28,22,20614,18590
2011-01-28,23,18871,17643
2011-01-28,24,17398,16508
2011-01-29,1,17057,15759
2011-01-29,2,17033,15251
2011-01-29,3,16895,14905
2011-01-29,4,16953,14715
2011-01-29,5,17211,14685
2011-01-29,6,17415,15112
2011-01-29,7,17954,15719
2011-01-29,8,18376,16521
2011-01-29,9,19598,17149
2011-01-29,10,19639,17820
2011-01-29,11,19569,18159
2011-01-29,12,19799,18190
2011-01-29,13,19381,18084
2011-01-29,14,19209,17775
2011-01-29,15,18932,17406
2011-01-29,16,18705,17212
2011-01-29,17,19109,17714
2011-01-29,18,20044,18668
2011-01-29,19,20693,19285
2011-01-29,20,20263,18773
2011-01-29,21,19492,18285
2011-01-29,22,18719,17814
2011-01-29,23,18368,17086
2011-01-29,24,17590,16264
2011-01-30,1,17050,15482
2011-01-30,2,17216,15012
2011-01-30,3,17002,14727
2011-01-30,4,16860,14535
2011-01-30,5,16764,14506
2011-01-30,6,16667,14826
2011-01-30,7,17340,15202
2011-01-30,8,17746,15835
2011-01-30,9,18246,16494
2011-01-30,10,18471,17061
2011-01-30,11,18773,17349
2011-01-30,12,18623,17269
2011-01-30,13,18533,17172
2011-01-30,14,18131,17007
2011-01-30,15,18344,16807
2011-01-30,16,18615,17160
2011-01-30,17,19584,17882
2011-01-30,18,20876,19011
2011-01-30,19,21480,19739
2011-01-30,20,21191,19266
2011-01-30,21,20865,18964
2011-01-30,22,20160,18474
2011-01-30,23,19033,17486
2011-01-30,24,18193,16541
2011-01-31,1,17411,16116
2011-01-31,2,17427,15742
2011-01-31,3,17526,15661
2011-01-31,4,17688,15806
2011-01-31,5,18123,16056
2011-01-31,6,18993,16866
2011-01-31,7,21425,18421
2011-01-31,8,23467,19906
2011-01-31,9,24155,20224
2011-01-31,10,24152,20308
2011-01-31,11,23627,20167
2011-01-31,12,23403,20017
2011-01-31,13,22745,19883
2011-01-31,14,22750,19861
2011-01-31,15,22621,19884
2011-01-31,16,23019,20086
2011-01-31,17,24938,20607
2011-01-31,18,25796,21497
2011-01-31,19,26614,22045
2011-01-31,20,26325,21589
2011-01-31,21,25196,21098
2011-01-31,22,23844,20327
2011-01-31,23,21986,19078
2011-01-31,24,19658,17826
2011-02-01,1,19135,16934
2011-02-01,2,18529,16641
2011-02-01,3,18436,16359
2011-02-01,4,18579,16281
2011-02-01,5,18345,16494
2011-02-01,6,19544,17158
2011-02-01,7,21486,18524
2011-02-01,8,23551,19961
2011-02-01,9,23911,20280
2011-02-01,10,23494,20247
2011-02-01,11,23216,20351
2011-02-01,12,22809,20374
2011-02-01,13,22915,20196
2011-02-01,14,22865,20075
2011-02-01,15,22766,19923
2011-02-01,16,22988,19939
2011-02-01,17,23458,20463
2011-02-01,18,25034,21309
2011-02-01,19,25662,21871
2011-02-01,20,24928,21361
2011-02-01,21,23668,20806
2011-02-01,22,22206,19986
2011-02-01,23,20909,18902
2011-02-01,24,19490,17603
2011-02-02,1,18024,16909
2011-02-02,2,17616,16621
2011-02-02,3,17696,16420
2011-02-02,4,17495,16335
2011-02-02,5,18114,16509
2011-02-02,6,18461,17135
2011-02-02,7,19971,18500
2011-02-02,8,21694,19463
2011-02-02,9,22018,19826
2011-02-02,10,22174,20218
2011-02-02,11,22056,20470
2011-02-02,12,22399,20641
2011-02-02,13,22898,20699
2011-02-02,14,22458,20452
2011-02-02,15,22063,20212
2011-02-02,16,22599,20135
2011-02-02,17,23424,20408
2011-02-02,18,24586,21240
2011-02-02,19,24976,21863
2011-02-02,20,24764,21301
2011-02-02,21,24125,20775
2011-02-02,22,22651,19994
2011-02-02,23,21113,18816
2011-02-02,24,18885,17588
2011-02-03,1,17623,16670
2011-02-03,2,17191,16324
2011-02-03,3,17055,16098
2011-02-03,4,16915,16078
2011-02-03,5,17430,16278
2011-02-03,6,18180,17013
2011-02-03,7,19734,18517
2011-02-03,8,21717,19944
2011-02-03,9,22266,19934
2011-02-03,10,21622,19433
2011-02-03,11,21187,19302
2011-02-03,12,21539,19143
2011-02-03,13,20967,18937
2011-02-03,14,20939,18843
2011-02-03,15,20429,18707
2011-02-03,16,20434,18746
2011-02-03,17,20661,19208
2011-02-03,18,21436,20061
2011-02-03,19,22377,21128
2011-02-03,20,21794,20642
2011-02-03,21,21924,20289
2011-02-03,22,21199,19553
2011-02-03,23,19823,18465
2011-02-03,24,18341,17159
2011-02-04,1,17232,16291
2011-02-04,2,16365,15741
2011-02-04,3,16062,15625
2011-02-04,4,15998,15461
2011-02-04,5,16564,15736
2011-02-04,6,17619,16382
2011-02-04,7,19222,17661
2011-02-04,8,20988,19118
2011-02-04,9,21192,19342
2011-02-04,10,20956,19457
2011-02-04,11,21027,19422
2011-02-04,12,20244,19288
2011-02-04,13,20347,18908
2011-02-04,14,19731,18730
2011-02-04,15,19721,18637
2011-02-04,16,19458,18650
2011-02-04,17,20183,19147
2011-02-04,18,21048,19771
2011-02-04,19,21221,20308
2011-02-04,20,21115,19820
2011-02-04,21,20068,19390
2011-02-04,22,19509,18764
2011-02-04,23,18608,17692
2011-02-04,24,17144,16551
2011-02-05,1,16264,15710
2011-02-05,2,15875,15156
2011-02-05,3,15824,14978
2011-02-05,4,15870,14741
2011-02-05,5,16073,14611
2011-02-05,6,16449,15059
2011-02-05,7,16449,15534
2011-02-05,8,17280,16350
2011-02-05,9,18099,16911
2011-02-05,10,18397,17375
2011-02-05,11,18870,17648
2011-02-05,12,18869,17572
2011-02-05,13,18914,17607
2011-02-05,14,19193,17434
2011-02-05,15,19131,17272
2011-02-05,16,19442,17422
2011-02-05,17,19591,17969
2011-02-05,18,20950,18921
2011-02-05,19,20992,19103
2011-02-05,20,20875,18591
2011-02-05,21,20181,18068
2011-02-05,22,18283,17374
2011-02-05,23,17830,16561
2011-02-05,24,16850,15615
2011-02-06,1,15910,14787
2011-02-06,2,15555,14321
2011-02-06,3,15535,14030
2011-02-06,4,15413,13988
2011-02-06,5,15374,13892
2011-02-06,6,15463,14115
2011-02-06,7,15608,14451
2011-02-06,8,15969,15044
2011-02-06,9,16681,15587
2011-02-06,10,17369,16254
2011-02-06,11,17977,16634
2011-02-06,12,18209,16988
2011-02-06,13,17666,17047
2011-02-06,14,17423,16891
2011-02-06,15,17187,16756
2011-02-06,16,17709,16927
2011-02-06,17,18545,17609
2011-02-06,18,20076,18524
2011-02-06,19,20914,18992
2011-02-06,20,20194,18523
2011-02-06,21,19695,18088
2011-02-06,22,18192,17461
2011-02-06,23,17268,16666
2011-02-06,24,16373,15768
2011-02-07,1,15551,14920
2011-02-07,2,15374,14476
2011-02-07,3,15477,14246
2011-02-07,4,15769,14310
2011-02-07,5,16222,14646
2011-02-07,6,16757,15332
2011-02-07,7,18208,16674
2011-02-07,8,20376,18201
2011-02-07,9,20191,18441
2011-02-07,10,19982,18540
2011-02-07,11,20184,18672
2011-02-07,12,19918,18753
2011-02-07,13,19583,18600
2011-02-07,14,19034,18646
2011-02-07,15,18878,18575
2011-02-07,16,19012,18704
2011-02-07,17,19644,19366
2011-02-07,18,21257,20082
2011-02-07,19,22356,20626
2011-02-07,20,22046,20364
2011-02-07,21,21132,19830
2011-02-07,22,19632,19167
2011-02-07,23,18475,18087
2011-02-07,24,17134,16860
2011-02-08,1,16729,16005
2011-02-08,2,16441,15539
2011-02-08,3,16228,15429
2011-02-08,4,16357,15386
2011-02-08,5,16834,15757
2011-02-08,6,17723,16546
2011-02-08,7,18911,18017
2011-02-08,8,21279,19509
2011-02-08,9,21395,19872
2011-02-08,10,21240,19880
2011-02-08,11,21250,19716
2011-02-08,12,20888,19494
