\\Hourly Demand Report,,,
\\Created at 2018-05-22 08:00:00,,,
\\For 2004,,,
Date,Hour,Market Demand,Ontario Demand
2004-01-21,1,20478,18536
2004-01-21,2,20183,18247
2004-01-21,3,19795,17972
2004-01-21,4,19756,17939
2004-01-21,5,19990,18009
2004-01-21,6,20127,18570
2004-01-21,7,21288,20002
2004-01-21,8,22442,21852
2004-01-21,9,22800,22262
2004-01-21,10,22651,22090
2004-01-21,11,22450,21851
2004-01-21,12,22541,21682
2004-01-21,13,22408,21334
2004-01-21,14,21979,21370
2004-01-21,15,21911,21302
2004-01-21,16,22085,21476
2004-01-21,17,23109,22469
2004-01-21,18,24342,23660
2004-01-21,19,24251,23592
2004-01-21,20,23719,23058
2004-01-21,21,23178,22520
2004-01-21,22,22282,21624
2004-01-21,23,20773,20092
2004-01-21,24,19788,18959
2004-01-22,1,19577,18139
2004-01-22,2,19532,17682
2004-01-22,3,19463,17392
2004-01-22,4,19446,17168
2004-01-22,5,19419,17232
2004-01-22,6,19361,17818
2004-01-22,7,20755,19175
2004-01-22,8,22309,20997
2004-01-22,9,22462,21379
2004-01-22,10,22666,21482
2004-01-22,11,22725,21592
2004-01-22,12,22610,21539
2004-01-22,13,22233,21437
2004-01-22,14,22075,21311
2004-01-22,15,21911,21248
2004-01-22,16,21932,21276
2004-01-22,17,22700,22003
2004-01-22,18,23861,23171
2004-01-22,19,24459,23746
2004-01-22,20,24134,23435
2004-01-22,21,23617,22916
2004-01-22,22,22870,22172
2004-01-22,23,21616,20923
2004-01-22,24,20315,19492
2004-01-23,1,19938,18598
2004-01-23,2,20052,18303
2004-01-23,3,19838,18089
2004-01-23,4,19546,18042
2004-01-23,5,19654,18150
2004-01-23,6,19903,18779
2004-01-23,7,21131,20223
2004-01-23,8,22728,22095
2004-01-23,9,23227,22594
2004-01-23,10,23039,22393
2004-01-23,11,23027,22390
2004-01-23,12,22859,22222
2004-01-23,13,22532,21852
2004-01-23,14,22244,21598
2004-01-23,15,22228,21442
2004-01-23,16,22337,21556
2004-01-23,17,22718,22016
2004-01-23,18,23825,23058
2004-01-23,19,24157,23390
2004-01-23,20,23643,22876
2004-01-23,21,23144,22377
2004-01-23,22,22417,21650
2004-01-23,23,21356,20648
2004-01-23,24,20179,19345
2004-01-24,1,19501,18463
2004-01-24,2,19570,17899
2004-01-24,3,19577,17764
2004-01-24,4,19848,17578
2004-01-24,5,19595,17624
2004-01-24,6,19283,17954
2004-01-24,7,19390,18375
2004-01-24,8,20157,19432
2004-01-24,9,21024,20319
2004-01-24,10,21598,20893
2004-01-24,11,21719,21014
2004-01-24,12,21728,21006
2004-01-24,13,21564,20736
2004-01-24,14,21147,20418
2004-01-24,15,20862,20133
2004-01-24,16,20802,20073
2004-01-24,17,21309,20580
2004-01-24,18,22598,21869
2004-01-24,19,23146,22418
2004-01-24,20,22621,21890
2004-01-24,21,22155,21337
2004-01-24,22,21600,20795
2004-01-24,23,20659,19956
2004-01-24,24,20177,19069
2004-01-25,1,19566,18488
2004-01-25,2,19052,17960
2004-01-25,3,19057,17852
2004-01-25,4,19010,17707
2004-01-25,5,18939,17709
2004-01-25,6,19247,18004
2004-01-25,7,19611,18338
2004-01-25,8,20067,19079
2004-01-25,9,20540,19617
2004-01-25,10,20844,20141
2004-01-25,11,20949,20246
2004-01-25,12,20926,20223
2004-01-25,13,20876,20173
2004-01-25,14,20697,19894
2004-01-25,15,20460,19657
2004-01-25,16,20646,19813
2004-01-25,17,21490,20587
2004-01-25,18,22716,21913
2004-01-25,19,23173,22270
2004-01-25,20,22799,21981
2004-01-25,21,22367,21627
2004-01-25,22,21530,20827
2004-01-25,23,20838,19935
2004-01-25,24,19999,19164
2004-01-26,1,19814,18414
2004-01-26,2,19927,18033
2004-01-26,3,20000,17952
2004-01-26,4,20005,17932
2004-01-26,5,20106,18155
2004-01-26,6,20521,18782
2004-01-26,7,21172,20315
2004-01-26,8,23324,22312
2004-01-26,9,23972,22993
2004-01-26,10,24031,23228
2004-01-26,11,24153,23450
2004-01-26,12,24106,23503
2004-01-26,13,23879,23276
2004-01-26,14,23772,23269
2004-01-26,15,23753,23250
2004-01-26,16,23837,23334
2004-01-26,17,24303,23800
2004-01-26,18,25446,24843
2004-01-26,19,25366,24763
2004-01-26,20,25129,24282
2004-01-26,21,24272,23559
2004-01-26,22,23353,22640
2004-01-26,23,22089,21376
2004-01-26,24,21143,20015
2004-01-27,1,20526,19270
2004-01-27,2,20132,18761
2004-01-27,3,19896,18479
2004-01-27,4,19963,18423
2004-01-27,5,19809,18533
2004-01-27,6,20337,19021
2004-01-27,7,21269,20204
2004-01-27,8,22480,21669
2004-01-27,9,22804,22266
2004-01-27,10,23229,22491
2004-01-27,11,23388,22850
2004-01-27,12,23395,22757
2004-01-27,13,23230,22618
2004-01-27,14,23384,22673
2004-01-27,15,22985,22374
2004-01-27,16,22923,22412
2004-01-27,17,23350,22739
2004-01-27,18,24315,23679
2004-01-27,19,24148,23542
2004-01-27,20,23727,23121
2004-01-27,21,23139,22433
2004-01-27,22,22084,21578
2004-01-27,23,20958,20252
2004-01-27,24,20079,19082
2004-01-28,1,19475,18314
2004-01-28,2,19110,17733
2004-01-28,3,19095,17513
2004-01-28,4,19196,17430
2004-01-28,5,19242,17478
2004-01-28,6,19468,17967
2004-01-28,7,20779,19518
2004-01-28,8,22223,21137
2004-01-28,9,22926,21568
2004-01-28,10,22568,21632
2004-01-28,11,22404,21626
2004-01-28,12,22549,21692
2004-01-28,13,22303,21395
2004-01-28,14,22417,21386
2004-01-28,15,22091,21280
2004-01-28,16,22149,21413
2004-01-28,17,22734,21998
2004-01-28,18,23619,22958
2004-01-28,19,23952,23291
2004-01-28,20,23429,22768
2004-01-28,21,22954,22293
2004-01-28,22,22094,21433
2004-01-28,23,20954,20293
2004-01-28,24,19530,18871
2004-01-29,1,19370,18200
2004-01-29,2,19049,17706
2004-01-29,3,19143,17527
2004-01-29,4,19234,17427
2004-01-29,5,19329,17589
2004-01-29,6,19313,18277
2004-01-29,7,20622,20136
2004-01-29,8,22300,21815
2004-01-29,9,22098,21613
2004-01-29,10,22057,21572
2004-01-29,11,22049,21564
2004-01-29,12,22002,21516
2004-01-29,13,21823,21316
2004-01-29,14,21655,21203
2004-01-29,15,21761,21151
2004-01-29,16,21807,21197
2004-01-29,17,22212,21779
2004-01-29,18,23416,22983
2004-01-29,19,23697,23514
2004-01-29,20,23273,23094
2004-01-29,21,22926,22747
2004-01-29,22,22133,21954
2004-01-29,23,21213,20735
2004-01-29,24,19808,19329
2004-01-30,1,19768,18510
2004-01-30,2,19504,18190
2004-01-30,3,19361,17932
2004-01-30,4,19353,17863
2004-01-30,5,19443,17929
2004-01-30,6,19813,18446
2004-01-30,7,20550,19721
2004-01-30,8,21967,21438
2004-01-30,9,22551,22022
2004-01-30,10,22748,22219
2004-01-30,11,22640,22211
2004-01-30,12,22748,22080
2004-01-30,13,22395,21816
2004-01-30,14,22285,21706
2004-01-30,15,22221,21642
2004-01-30,16,22190,21599
2004-01-30,17,22448,21882
2004-01-30,18,23209,22680
2004-01-30,19,23680,23151
2004-01-30,20,23119,22590
2004-01-30,21,22625,22096
2004-01-30,22,21923,21394
2004-01-30,23,21267,20456
2004-01-30,24,20356,19203
2004-01-31,1,19823,18306
2004-01-31,2,19548,17645
2004-01-31,3,19035,17414
2004-01-31,4,19075,17217
2004-01-31,5,18817,17216
2004-01-31,6,18511,17473
2004-01-31,7,19174,17898
2004-01-31,8,19768,18665
2004-01-31,9,20271,19488
2004-01-31,10,20714,20111
2004-01-31,11,21070,20367
2004-01-31,12,20915,20312
2004-01-31,13,20962,20048
2004-01-31,14,20767,19681
2004-01-31,15,20042,19334
2004-01-31,16,20257,19564
2004-01-31,17,20667,19896
2004-01-31,18,21570,20864
2004-01-31,19,21834,21218
2004-01-31,20,21472,20793
2004-01-31,21,20902,20195
2004-01-31,22,20406,19507
2004-01-31,23,19769,18810
2004-01-31,24,19254,17915
2004-02-01,1,18778,17117
2004-02-01,2,18660,16724
2004-02-01,3,18501,16385
2004-02-01,4,18426,16304
2004-02-01,5,18455,16313
2004-02-01,6,18580,16444
2004-02-01,7,18599,16842
2004-02-01,8,18807,17406
2004-02-01,9,19447,18090
2004-02-01,10,19810,18611
2004-02-01,11,19459,18793
2004-02-01,12,19408,18941
2004-02-01,13,19372,18906
2004-02-01,14,19036,18570
2004-02-01,15,18762,18296
2004-02-01,16,18656,18190
2004-02-01,17,19406,18676
2004-02-01,18,20490,19850
2004-02-01,19,21294,20654
2004-02-01,20,20829,20175
2004-02-01,21,20455,19798
2004-02-01,22,20030,19372
2004-02-01,23,19645,18637
2004-02-01,24,18545,17622
2004-02-02,1,18036,17057
2004-02-02,2,18116,16718
2004-02-02,3,18061,16658
2004-02-02,4,17990,16672
2004-02-02,5,18218,16815
2004-02-02,6,18763,17465
2004-02-02,7,20023,18935
2004-02-02,8,21601,20901
2004-02-02,9,21930,21420
2004-02-02,10,21952,21342
2004-02-02,11,21734,21192
2004-02-02,12,21592,20946
2004-02-02,13,21416,20563
2004-02-02,14,21336,20358
2004-02-02,15,21091,20200
2004-02-02,16,21138,20245
2004-02-02,17,21656,20913
2004-02-02,18,22575,21873
2004-02-02,19,23199,22422
2004-02-02,20,22792,22040
2004-02-02,21,22331,21539
2004-02-02,22,21336,20594
2004-02-02,23,20152,19300
2004-02-02,24,19117,17993
2004-02-03,1,18654,17109
2004-02-03,2,18184,16622
2004-02-03,3,17914,16469
2004-02-03,4,17553,16164
2004-02-03,5,18076,16236
2004-02-03,6,18507,16866
2004-02-03,7,19571,18260
2004-02-03,8,20677,20163
2004-02-03,9,21253,20670
2004-02-03,10,21135,20702
2004-02-03,11,21707,20873
2004-02-03,12,21674,20839
2004-02-03,13,21340,20742
2004-02-03,14,21386,20634
2004-02-03,15,21100,20542
2004-02-03,16,21029,20503
2004-02-03,17,21486,21189
2004-02-03,18,22488,22003
2004-02-03,19,22695,22172
2004-02-03,20,22385,21783
2004-02-03,21,21760,21221
2004-02-03,22,20999,20442
2004-02-03,23,19897,19156
2004-02-03,24,18830,17971
2004-02-04,1,18704,17104
2004-02-04,2,18270,16531
2004-02-04,3,17964,16295
2004-02-04,4,17856,16201
2004-02-04,5,18079,16315
2004-02-04,6,18827,17031
2004-02-04,7,19907,18553
2004-02-04,8,21042,20476
2004-02-04,9,21459,20818
2004-02-04,10,21241,20719
2004-02-04,11,20964,20571
2004-02-04,12,20868,20327
2004-02-04,13,20606,20115
2004-02-04,14,20959,20267
2004-02-04,15,20449,20088
2004-02-04,16,20505,20114
2004-02-04,17,21267,20864
2004-02-04,18,22257,21898
2004-02-04,19,22969,22608
2004-02-04,20,22792,22426
2004-02-04,21,22347,21743
2004-02-04,22,21361,20917
2004-02-04,23,20429,19896
2004-02-04,24,19280,18463
2004-02-05,1,18474,17661
2004-02-05,2,18326,17202
2004-02-05,3,18529,16983
2004-02-05,4,18400,16833
2004-02-05,5,18634,16889
2004-02-05,6,18912,17517
2004-02-05,7,20393,19011
2004-02-05,8,21130,20862
2004-02-05,9,21430,21140
2004-02-05,10,21631,21091
2004-02-05,11,21406,21030
2004-02-05,12,21464,20927
2004-02-05,13,21208,20671
2004-02-05,14,21137,20599
2004-02-05,15,20961,20423
2004-02-05,16,21102,20465
2004-02-05,17,21585,21028
2004-02-05,18,22329,22040
2004-02-05,19,22777,22484
2004-02-05,20,22487,22219
2004-02-05,21,22001,21633
2004-02-05,22,21176,20908
2004-02-05,23,20107,19689
2004-02-05,24,19229,18416
2004-02-06,1,18315,17593
2004-02-06,2,18345,17098
2004-02-06,3,18460,16774
2004-02-06,4,17810,16791
2004-02-06,5,18222,16777
2004-02-06,6,18466,17389
2004-02-06,7,19669,18715
2004-02-06,8,20957,20556
2004-02-06,9,21496,21188
2004-02-06,10,21736,21368
2004-02-06,11,21938,21520
2004-02-06,12,21878,21361
2004-02-06,13,21520,21100
2004-02-06,14,21390,20968
2004-02-06,15,21022,20750
2004-02-06,16,20859,20492
2004-02-06,17,20933,20673
2004-02-06,18,21761,21308
2004-02-06,19,21904,21493
2004-02-06,20,21408,21117
2004-02-06,21,20852,20617
2004-02-06,22,20397,20030
2004-02-06,23,19675,19008
2004-02-06,24,18805,17643
2004-02-07,1,17646,16854
2004-02-07,2,17332,16408
2004-02-07,3,17201,16069
2004-02-07,4,17035,15951
2004-02-07,5,17258,15852
2004-02-07,6,17248,16133
2004-02-07,7,17355,16549
2004-02-07,8,18030,17464
2004-02-07,9,19093,18497
2004-02-07,10,19786,19145
2004-02-07,11,19942,19325
2004-02-07,12,20088,19362
2004-02-07,13,19769,19122
2004-02-07,14,19483,18717
2004-02-07,15,19150,18384
2004-02-07,16,19091,18325
2004-02-07,17,19285,18719
2004-02-07,18,20197,19705
2004-02-07,19,21168,20751
2004-02-07,20,20904,20252
2004-02-07,21,20276,19826
2004-02-07,22,19812,19356
2004-02-07,23,19120,18726
2004-02-07,24,18756,17858
2004-02-08,1,17633,17016
2004-02-08,2,17109,16457
2004-02-08,3,16890,16258
2004-02-08,4,16906,16211
2004-02-08,5,17279,16317
2004-02-08,6,17300,16648
2004-02-08,7,17743,17003
2004-02-08,8,18225,17534
2004-02-08,9,18855,18193
2004-02-08,10,19301,18565
2004-02-08,11,19604,18726
2004-02-08,12,19600,18772
