\\Hourly Demand Report,,,
\\Created at 2018-05-22 08:00:00,,,
\\For 2010,,,
Date,Hour,Market Demand,Ontario Demand
2010-01-10,16,20211,17335
2010-01-10,17,21138,18115
2010-01-10,18,22305,19784
2010-01-10,19,22658,19873
2010-01-10,20,22086,19462
2010-01-10,21,21598,18985
2010-01-10,22,21085,18400
2010-01-10,23,20089,17271
2010-01-10,24,18923,16338
2010-01-11,1,18161,15636
2010-01-11,2,17816,15383
2010-01-11,3,17747,15219
2010-01-11,4,17444,15078
2010-01-11,5,17457,15340
2010-01-11,6,18805,15953
2010-01-11,7,20233,17482
2010-01-11,8,22334,19269
2010-01-11,9,22802,19754
2010-01-11,10,23023,19686
2010-01-11,11,22441,19816
2010-01-11,12,22408,19882
2010-01-11,13,22313,19807
2010-01-11,14,22461,19698
2010-01-11,15,22715,19526
2010-01-11,16,22829,19623
2010-01-11,17,23123,20564
2010-01-11,18,24118,21570
2010-01-11,19,24172,21428
2010-01-11,20,24027,20935
2010-01-11,21,23479,20423
2010-01-11,22,22737,19485
2010-01-11,23,21282,18327
2010-01-11,24,19670,16980
2010-01-12,1,18602,16040
2010-01-12,2,18080,15516
2010-01-12,3,17758,15329
2010-01-12,4,17655,15336
2010-01-12,5,17951,15396
2010-01-12,6,18560,16134
2010-01-12,7,20111,17558
2010-01-12,8,22257,19362
2010-01-12,9,22339,19704
2010-01-12,10,22367,19639
2010-01-12,11,22274,19607
2010-01-12,12,22320,19613
2010-01-12,13,22185,19304
2010-01-12,14,21769,19208
2010-01-12,15,21873,18968
2010-01-12,16,21677,19109
2010-01-12,17,22710,20143
2010-01-12,18,23855,21363
2010-01-12,19,23974,21495
2010-01-12,20,23630,20917
2010-01-12,21,23016,20409
2010-01-12,22,22090,19620
2010-01-12,23,21196,18484
2010-01-12,24,19065,16944
2010-01-13,1,17178,16027
2010-01-13,2,16890,15568
2010-01-13,3,16542,15320
2010-01-13,4,16616,15148
2010-01-13,5,17016,15376
2010-01-13,6,17909,16112
2010-01-13,7,19508,17427
2010-01-13,8,21157,19233
2010-01-13,9,21721,19638
2010-01-13,10,21752,19524
2010-01-13,11,21959,19503
2010-01-13,12,22019,19506
2010-01-13,13,21679,19330
2010-01-13,14,21497,19163
2010-01-13,15,21067,19057
2010-01-13,16,21056,19004
2010-01-13,17,21921,19800
2010-01-13,18,23021,20831
2010-01-13,19,23279,20831
2010-01-13,20,22718,20390
2010-01-13,21,21636,19763
2010-01-13,22,21360,18933
2010-01-13,23,20072,17777
2010-01-13,24,17921,16327
2010-01-14,1,17125,15352
2010-01-14,2,16371,14940
2010-01-14,3,16182,14717
2010-01-14,4,16258,14639
2010-01-14,5,16302,14828
2010-01-14,6,17609,15655
2010-01-14,7,19327,17047
2010-01-14,8,21009,18893
2010-01-14,9,21384,19220
2010-01-14,10,21365,19069
2010-01-14,11,21158,19033
2010-01-14,12,21118,18912
2010-01-14,13,20447,18690
2010-01-14,14,20154,18632
2010-01-14,15,19902,18463
2010-01-14,16,19872,18534
2010-01-14,17,20526,19245
2010-01-14,18,22137,20355
2010-01-14,19,22514,20436
2010-01-14,20,22128,19887
2010-01-14,21,21458,19337
2010-01-14,22,20122,18464
2010-01-14,23,18619,17216
2010-01-14,24,17069,15908
2010-01-15,1,16118,14960
2010-01-15,2,15700,14607
2010-01-15,3,15571,14367
2010-01-15,4,15620,14262
2010-01-15,5,15520,14421
2010-01-15,6,16938,15039
2010-01-15,7,18524,16482
2010-01-15,8,20011,18197
2010-01-15,9,20656,18803
2010-01-15,10,20784,18781
2010-01-15,11,20557,18842
2010-01-15,12,19981,18835
2010-01-15,13,19218,18615
2010-01-15,14,19244,18554
2010-01-15,15,19036,18437
2010-01-15,16,19238,18383
2010-01-15,17,19739,18949
2010-01-15,18,20795,19757
2010-01-15,19,20620,19673
2010-01-15,20,20321,19107
2010-01-15,21,19583,18531
2010-01-15,22,18387,17738
2010-01-15,23,17533,16814
2010-01-15,24,16730,15617
2010-01-16,1,16472,14625
2010-01-16,2,15788,14021
2010-01-16,3,15204,13737
2010-01-16,4,15492,13565
2010-01-16,5,15485,13588
2010-01-16,6,15469,13768
2010-01-16,7,16074,14423
2010-01-16,8,16883,15298
2010-01-16,9,17683,16027
2010-01-16,10,18301,16773
2010-01-16,11,19169,17177
2010-01-16,12,18389,17269
2010-01-16,13,18599,17207
2010-01-16,14,18189,16951
2010-01-16,15,17479,16719
2010-01-16,16,17614,16722
2010-01-16,17,18464,17229
2010-01-16,18,18794,18492
2010-01-16,19,19530,18497
2010-01-16,20,18990,17885
2010-01-16,21,18934,17397
2010-01-16,22,18090,16819
2010-01-16,23,17043,16012
2010-01-16,24,16240,15162
2010-01-17,1,15526,14355
2010-01-17,2,15196,13858
2010-01-17,3,14944,13563
2010-01-17,4,14684,13406
2010-01-17,5,14490,13437
2010-01-17,6,14619,13591
2010-01-17,7,14843,13850
2010-01-17,8,15457,14415
2010-01-17,9,16441,15225
2010-01-17,10,17024,16010
2010-01-17,11,17691,16565
2010-01-17,12,17747,16938
2010-01-17,13,17904,16995
2010-01-17,14,17760,16900
2010-01-17,15,17581,16805
2010-01-17,16,17852,16798
2010-01-17,17,18322,17628
2010-01-17,18,19827,18712
2010-01-17,19,19606,18508
2010-01-17,20,19663,17913
2010-01-17,21,19027,17496
2010-01-17,22,17773,16746
2010-01-17,23,16754,15857
2010-01-17,24,15745,14867
2010-01-18,1,15287,14130
2010-01-18,2,15050,13788
2010-01-18,3,14956,13696
2010-01-18,4,14881,13660
2010-01-18,5,14929,13804
2010-01-18,6,15585,14545
2010-01-18,7,17263,16064
2010-01-18,8,18172,17855
2010-01-18,9,19151,18636
2010-01-18,10,19530,18673
2010-01-18,11,20460,18893
2010-01-18,12,20530,18948
2010-01-18,13,19954,18912
2010-01-18,14,19760,18968
2010-01-18,15,19984,18895
2010-01-18,16,19733,18884
2010-01-18,17,20488,19581
2010-01-18,18,21580,20413
2010-01-18,19,21939,20372
2010-01-18,20,21277,19910
2010-01-18,21,20728,19295
2010-01-18,22,19752,18383
2010-01-18,23,18556,17260
2010-01-18,24,17193,15842
2010-01-19,1,16042,14855
2010-01-19,2,15470,14473
2010-01-19,3,15282,14217
2010-01-19,4,15154,14078
2010-01-19,5,15264,14240
2010-01-19,6,16302,14957
2010-01-19,7,17836,16376
2010-01-19,8,20198,18173
2010-01-19,9,20309,18568
2010-01-19,10,20348,18575
2010-01-19,11,20513,18753
2010-01-19,12,20702,18880
2010-01-19,13,20209,18812
2010-01-19,14,19486,18704
2010-01-19,15,19521,18539
2010-01-19,16,19639,18682
2010-01-19,17,20770,19542
2010-01-19,18,22440,20337
2010-01-19,19,22445,20445
2010-01-19,20,22041,19966
2010-01-19,21,21468,19391
2010-01-19,22,20334,18560
2010-01-19,23,18798,17397
2010-01-19,24,17320,16061
2010-01-20,1,16454,15168
2010-01-20,2,15971,14704
2010-01-20,3,15737,14539
2010-01-20,4,15733,14480
2010-01-20,5,15881,14603
2010-01-20,6,16664,15330
2010-01-20,7,19111,16906
2010-01-20,8,20998,18730
2010-01-20,9,20850,19000
2010-01-20,10,20747,18988
2010-01-20,11,20442,18950
2010-01-20,12,20086,18833
2010-01-20,13,19771,18732
2010-01-20,14,19748,18616
2010-01-20,15,19543,18540
2010-01-20,16,19592,18546
2010-01-20,17,20670,19317
2010-01-20,18,22363,20467
2010-01-20,19,23017,20887
2010-01-20,20,22617,20414
2010-01-20,21,22103,19828
2010-01-20,22,20329,19065
2010-01-20,23,19071,17891
2010-01-20,24,17755,16535
2010-01-21,1,16839,15642
2010-01-21,2,16439,15282
2010-01-21,3,16241,15154
2010-01-21,4,16234,15102
2010-01-21,5,16424,15241
2010-01-21,6,17284,15845
2010-01-21,7,19170,17304
2010-01-21,8,21233,19006
2010-01-21,9,21312,19264
2010-01-21,10,21182,19195
2010-01-21,11,21263,19131
2010-01-21,12,20803,18903
2010-01-21,13,20543,18699
2010-01-21,14,20358,18583
2010-01-21,15,19960,18511
2010-01-21,16,19893,18509
2010-01-21,17,20924,19285
2010-01-21,18,22300,20269
2010-01-21,19,22580,20426
2010-01-21,20,21961,20105
2010-01-21,21,21271,19648
2010-01-21,22,20572,18874
2010-01-21,23,19244,17726
2010-01-21,24,17783,16378
2010-01-22,1,16726,15439
2010-01-22,2,16397,15153
2010-01-22,3,16318,14954
2010-01-22,4,16390,14872
2010-01-22,5,16544,14999
2010-01-22,6,17058,15653
2010-01-22,7,18766,17120
2010-01-22,8,20516,18783
2010-01-22,9,20926,19205
2010-01-22,10,20617,19019
2010-01-22,11,20920,18988
2010-01-22,12,20854,18855
2010-01-22,13,20732,18528
2010-01-22,14,20505,18228
2010-01-22,15,20023,17972
2010-01-22,16,20072,17887
2010-01-22,17,20409,18429
2010-01-22,18,21754,19216
2010-01-22,19,22038,19698
2010-01-22,20,21721,19264
2010-01-22,21,21369,18635
2010-01-22,22,20150,18082
2010-01-22,23,18754,17109
2010-01-22,24,16968,16012
2010-01-23,1,16253,15138
2010-01-23,2,16193,14650
2010-01-23,3,16297,14397
2010-01-23,4,16090,14298
2010-01-23,5,16434,14341
2010-01-23,6,16590,14632
2010-01-23,7,17325,15305
2010-01-23,8,18210,16102
2010-01-23,9,18860,16832
2010-01-23,10,19443,17369
2010-01-23,11,19524,17523
2010-01-23,12,19158,17504
2010-01-23,13,18939,17319
2010-01-23,14,18701,17038
2010-01-23,15,18468,16827
2010-01-23,16,18422,16832
2010-01-23,17,19000,17528
2010-01-23,18,20666,18497
2010-01-23,19,20891,18642
2010-01-23,20,20063,17973
2010-01-23,21,19100,17514
2010-01-23,22,18430,16933
2010-01-23,23,17650,16207
2010-01-23,24,16912,15322
2010-01-24,1,16363,14503
2010-01-24,2,15942,13997
2010-01-24,3,15871,13663
2010-01-24,4,15493,13480
2010-01-24,5,15374,13466
2010-01-24,6,15600,13588
2010-01-24,7,15582,14002
2010-01-24,8,16188,14589
2010-01-24,9,16354,15146
2010-01-24,10,17104,15828
2010-01-24,11,17401,16345
2010-01-24,12,18295,16632
2010-01-24,13,18481,16858
2010-01-24,14,18623,16894
2010-01-24,15,18787,16966
2010-01-24,16,18958,17115
2010-01-24,17,19230,17892
2010-01-24,18,19372,18762
2010-01-24,19,19617,18588
2010-01-24,20,19277,18080
2010-01-24,21,18445,17545
2010-01-24,22,17837,16933
2010-01-24,23,16687,15929
2010-01-24,24,16116,15016
2010-01-25,1,15676,14205
2010-01-25,2,15034,13777
2010-01-25,3,14744,13573
2010-01-25,4,14574,13494
2010-01-25,5,14797,13626
2010-01-25,6,15674,14263
2010-01-25,7,17014,15685
2010-01-25,8,18783,17514
2010-01-25,9,19266,18054
2010-01-25,10,19364,18209
2010-01-25,11,19647,18480
2010-01-25,12,19762,18559
2010-01-25,13,19471,18402
2010-01-25,14,19237,18278
2010-01-25,15,19215,18292
2010-01-25,16,19420,18457
2010-01-25,17,20268,19208
2010-01-25,18,21390,20109
2010-01-25,19,21817,19978
2010-01-25,20,21044,19447
2010-01-25,21,20276,18834
2010-01-25,22,19161,17987
2010-01-25,23,17912,16892
2010-01-25,24,16522,15567
2010-01-26,1,15557,14603
2010-01-26,2,14997,14084
2010-01-26,3,14746,13921
2010-01-26,4,14805,13900
2010-01-26,5,15299,14060
2010-01-26,6,16367,14895
2010-01-26,7,17917,16199
2010-01-26,8,19989,18023
2010-01-26,9,20507,18685
2010-01-26,10,20493,18602
2010-01-26,11,20297,18841
2010-01-26,12,20512,18843
2010-01-26,13,20307,18767
2010-01-26,14,20039,18720
2010-01-26,15,20071,18707
2010-01-26,16,20054,18812
2010-01-26,17,20635,19568
2010-01-26,18,22864,20338
2010-01-26,19,22558,20357
2010-01-26,20,22387,19846
2010-01-26,21,21668,19417
2010-01-26,22,20774,18585
2010-01-26,23,18598,17288
2010-01-26,24,16873,16047
2010-01-27,1,16107,15125
2010-01-27,2,15752,14686
2010-01-27,3,15625,14568
2010-01-27,4,15505,14548
2010-01-27,5,15649,14692
2010-01-27,6,16443,15430
2010-01-27,7,18905,16810
2010-01-27,8,20864,18645
2010-01-27,9,21010,19017
2010-01-27,10,21357,19081
2010-01-27,11,21474,19258
2010-01-27,12,20989,19448
2010-01-27,13,20517,19180
2010-01-27,14,19963,19000
2010-01-27,15,20067,19031
2010-01-27,16,20128,19139
2010-01-27,17,20710,19683
2010-01-27,18,22111,20368
2010-01-27,19,22731,20862
2010-01-27,20,22557,20453
2010-01-27,21,21966,19911
2010-01-27,22,20870,19203
2010-01-27,23,19234,18042
2010-01-27,24,17722,16740
2010-01-28,1,16852,15795
2010-01-28,2,16602,15411
2010-01-28,3,16328,15221
2010-01-28,4,16113,15056
2010-01-28,5,16291,15158
2010-01-28,6,17109,15967
2010-01-28,7,19299,17362
2010-01-28,8,20910,18994
2010-01-28,9,21147,19542
2010-01-28,10,21018,19557
2010-01-28,11,21147,19655
2010-01-28,12,21469,19839
2010-01-28,13,21335,19675
2010-01-28,14,21011,19601
2010-01-28,15,20867,19558
2010-01-28,16,20410,19550
2010-01-28,17,20891,20369
2010-01-28,18,23134,21493
2010-01-28,19,23840,22033
2010-01-28,20,23475,21587
2010-01-28,21,23258,21150
2010-01-28,22,21711,20301
2010-01-28,23,20132,19240
2010-01-28,24,18893,17960
2010-01-29,1,18372,17082
2010-01-29,2,18333,16734
2010-01-29,3,18245,16471
2010-01-29,4,18228,16395
2010-01-29,5,18371,16525
2010-01-29,6,18800,17205
2010-01-29,7,21232,18625
2010-01-29,8,22909,20131
2010-01-29,9,22653,20420
2010-01-29,10,22890,20485
2010-01-29,11,22993,20561
2010-01-29,12,22607,20308
2010-01-29,13,21962,20160
2010-01-29,14,21731,19864
2010-01-29,15,21731,19651
2010-01-29,16,22248,19674
2010-01-29,17,23161,20150
2010-01-29,18,24071,20979
2010-01-29,19,24423,21634
2010-01-29,20,23842,21165
2010-01-29,21,23001,20740
2010-01-29,22,22296,20052
2010-01-29,23,20835,19088
2010-01-29,24,19352,17966
2010-01-30,1,19042,17160
2010-01-30,2,18448,16616
2010-01-30,3,18219,16387
2010-01-30,4,18076,16319
2010-01-30,5,18200,16368
2010-01-30,6,18468,16686
2010-01-30,7,19608,17207
2010-01-30,8,20115,17919
2010-01-30,9,21050,18556
2010-01-30,10,21492,19071
2010-01-30,11,21209,19345
2010-01-30,12,20943,19196
2010-01-30,13,20695,18817
2010-01-30,14,20589,18547
2010-01-30,15,20330,18079
2010-01-30,16,20298,17996
2010-01-30,17,21254,18498
2010-01-30,18,22214,19595
2010-01-30,19,22890,20175
2010-01-30,20,22273,19550
2010-01-30,21,21938,19160
2010-01-30,22,21214,18534
2010-01-30,23,20064,17862
2010-01-30,24,18929,16937
2010-01-31,1,18314,16061
2010-01-31,2,17708,15666
2010-01-31,3,17319,15452
2010-01-31,4,16884,15342
2010-01-31,5,16650,15358
2010-01-31,6,16800,15408
2010-01-31,7,18265,15659
2010-01-31,8,18604,16182
2010-01-31,9,19317,16845
2010-01-31,10,20610,17627
2010-01-31,11,20593,18042
2010-01-31,12,20467,18195
2010-01-31,13,20401,18299
2010-01-31,14,19993,18066
2010-01-31,15,19592,17920
2010-01-31,16,19439,18017
2010-01-31,17,20698,18787
2010-01-31,18,21616,19491
2010-01-31,19,22337,19705
2010-01-31,20,22138,19328
2010-01-31,21,21398,18926
2010-01-31,22,20622,18322
2010-01-31,23,19390,17438
2010-01-31,24,18092,16465
2010-02-01,1,17455,15673
2010-02-01,2,17384,15343
2010-02-01,3,16940,15355
2010-02-01,4,16871,15394
2010-02-01,5,17327,15434
2010-02-01,6,17984,16204
2010-02-01,7,20456,17717
2010-02-01,8,21282,19358
2010-02-01,9,21360,19674
2010-02-01,10,21752,19796
2010-02-01,11,22550,19949
2010-02-01,12,22610,19806
2010-02-01,13,21181,19700
2010-02-01,14,20923,19447
2010-02-01,15,20811,19531
2010-02-01,16,21492,19627
2010-02-01,17,22530,19995
2010-02-01,18,23567,20938
2010-02-01,19,23703,21367
2010-02-01,20,23379,20854
2010-02-01,21,22967,20317
2010-02-01,22,21697,19443
2010-02-01,23,19315,18394
2010-02-01,24,18573,17053
2010-02-02,1,17599,16071
2010-02-02,2,16881,15652
2010-02-02,3,16973,15433
2010-02-02,4,17339,15388
2010-02-02,5,17900,15586
2010-02-02,6,18764,16418
2010-02-02,7,20693,17875
2010-02-02,8,22450,19450
2010-02-02,9,22623,19791
2010-02-02,10,22567,19700
2010-02-02,11,22609,19674
2010-02-02,12,22444,19625
2010-02-02,13,22114,19307
2010-02-02,14,21645,19212
2010-02-02,15,21028,19144
2010-02-02,16,21182,19188
2010-02-02,17,22594,19851
2010-02-02,18,23685,20780
2010-02-02,19,24381,21172
2010-02-02,20,23605,20678
2010-02-02,21,23045,20246
2010-02-02,22,21951,19376
2010-02-02,23,20259,18274
2010-02-02,24,18972,16860
2010-02-03,1,17597,15877
2010-02-03,2,17762,15573
2010-02-03,3,17160,15434
2010-02-03,4,17121,15360
2010-02-03,5,16933,15425
2010-02-03,6,18207,16315
2010-02-03,7,19856,17684
2010-02-03,8,21179,19229
2010-02-03,9,21687,19471
2010-02-03,10,21284,19338
2010-02-03,11,21497,19315
2010-02-03,12,21907,19175
2010-02-03,13,21532,19088
2010-02-03,14,21477,18958
2010-02-03,15,21118,18879
2010-02-03,16,21089,18856
2010-02-03,17,21871,19472
2010-02-03,18,22946,20285
2010-02-03,19,23662,20866
2010-02-03,20,23112,20490
2010-02-03,21,22568,20004
2010-02-03,22,21446,19137
2010-02-03,23,19062,17998
2010-02-03,24,17863,16785
2010-02-04,1,17678,15951
2010-02-04,2,16981,15504
2010-02-04,3,16999,15422
2010-02-04,4,17084,15359
2010-02-04,5,17529,15640
2010-02-04,6,18448,16445
2010-02-04,7,20000,17915
2010-02-04,8,22419,19571
2010-02-04,9,22175,19726
2010-02-04,10,22405,19621
2010-02-04,11,22432,19513
2010-02-04,12,22290,19326
2010-02-04,13,21335,18976
2010-02-04,14,21706,18884
2010-02-04,15,20985,18699
2010-02-04,16,21557,18746
2010-02-04,17,21923,19435
2010-02-04,18,23065,20293
2010-02-04,19,23803,20977
2010-02-04,20,23001,20552
2010-02-04,21,22789,19987
2010-02-04,22,21761,19148
2010-02-04,23,19884,18033
2010-02-04,24,18206,16717
2010-02-05,1,17123,15811
2010-02-05,2,16731,15323
2010-02-05,3,16103,15064
2010-02-05,4,16229,14927
2010-02-05,5,15902,15091
2010-02-05,6,17440,15823
2010-02-05,7,19220,17209
2010-02-05,8,20558,18767
2010-02-05,9,21534,19143
2010-02-05,10,21888,19026
2010-02-05,11,21161,18979
2010-02-05,12,20410,19051
2010-02-05,13,20510,18885
2010-02-05,14,20347,18730
2010-02-05,15,19821,18619
2010-02-05,16,20487,18512
2010-02-05,17,21348,18884
2010-02-05,18,22171,19656
2010-02-05,19,22284,20211
2010-02-05,20,22256,19794
2010-02-05,21,21148,19188
2010-02-05,22,19944,18497
2010-02-05,23,19096,17477
2010-02-05,24,17678,16461
2010-02-06,1,17240,15563
2010-02-06,2,16496,15086
2010-02-06,3,16642,14937
2010-02-06,4,16477,14947
2010-02-06,5,16416,15014
2010-02-06,6,16908,15420
2010-02-06,7,18365,15999
2010-02-06,8,19212,16819
2010-02-06,9,20004,17499
2010-02-06,10,20766,18195
2010-02-06,11,20703,18332
2010-02-06,12,20518,18236
2010-02-06,13,20495,18041
2010-02-06,14,19969,17694
2010-02-06,15,19604,17420
2010-02-06,16,19728,17352
2010-02-06,17,20539,17772
2010-02-06,18,21777,18735
2010-02-06,19,21676,19486
2010-02-06,20,21663,19128
2010-02-06,21,21475,18603
2010-02-06,22,20780,17993
2010-02-06,23,19724,17252
2010-02-06,24,18229,16394
2010-02-07,1,17764,15685
2010-02-07,2,16746,15232
2010-02-07,3,16724,15031
2010-02-07,4,16967,14913
2010-02-07,5,16974,14964
2010-02-07,6,17320,15131
2010-02-07,7,17818,15551
2010-02-07,8,18579,16102
2010-02-07,9,18704,16658
2010-02-07,10,18883,17092
2010-02-07,11,19376,17361
2010-02-07,12,19200,17418
2010-02-07,13,19437,17419
2010-02-07,14,19543,17219
2010-02-07,15,19279,16886
2010-02-07,16,18857,16912
2010-02-07,17,19489,17406
2010-02-07,18,20656,18431
2010-02-07,19,21355,19434
2010-02-07,20,21020,19087
2010-02-07,21,20934,18630
2010-02-07,22,20561,18056
2010-02-07,23,19571,17259
2010-02-07,24,17781,16300
2010-02-08,1,17508,15491
2010-02-08,2,17471,15182
2010-02-08,3,17240,15052
2010-02-08,4,17310,15024
2010-02-08,5,17607,15207
2010-02-08,6,18190,16080
2010-02-08,7,20142,17576
2010-02-08,8,22064,19193
2010-02-08,9,22734,19646
2010-02-08,10,22667,19596
2010-02-08,11,22516,19644
2010-02-08,12,21956,19575
