\\Hourly Demand Report,,,
\\Created at 2018-05-22 08:00:00,,,
\\For 2014,,,
Date,Hour,Market Demand,Ontario Demand
2014-01-08,2,20014,17259
2014-01-08,3,20053,17034
2014-01-08,4,20222,16944
2014-01-08,5,20720,17024
2014-01-08,6,21507,17710
2014-01-08,7,22188,19123
2014-01-08,8,23535,20397
2014-01-08,9,23315,20503
2014-01-08,10,22664,20304
2014-01-08,11,22169,20042
2014-01-08,12,22261,19895
2014-01-08,13,22207,19612
2014-01-08,14,22637,19705
2014-01-08,15,21973,19600
2014-01-08,16,22467,19935
2014-01-08,17,23125,20771
2014-01-08,18,24173,21794
2014-01-08,19,24570,21735
2014-01-08,20,23937,21564
2014-01-08,21,23353,21202
2014-01-08,22,22405,20291
2014-01-08,23,21485,19189
2014-01-08,24,20102,17896
2014-01-09,1,19427,17117
2014-01-09,2,18812,16673
2014-01-09,3,18475,16352
2014-01-09,4,18429,16397
2014-01-09,5,18163,16509
2014-01-09,6,19073,17266
2014-01-09,7,20337,18547
2014-01-09,8,22420,20136
2014-01-09,9,22085,19832
2014-01-09,10,21681,19371
2014-01-09,11,21107,19136
2014-01-09,12,21468,18917
2014-01-09,13,20951,18680
2014-01-09,14,20905,18637
2014-01-09,15,20662,18472
2014-01-09,16,20748,18916
2014-01-09,17,21954,19911
2014-01-09,18,23586,21346
2014-01-09,19,23407,21419
2014-01-09,20,22687,21049
2014-01-09,21,22605,20846
2014-01-09,22,21862,20066
2014-01-09,23,20150,18724
2014-01-09,24,18678,17428
2014-01-10,1,17907,16428
2014-01-10,2,17552,16161
2014-01-10,3,17329,15739
2014-01-10,4,17015,15602
2014-01-10,5,17488,15747
2014-01-10,6,18277,16544
2014-01-10,7,19913,17749
2014-01-10,8,20941,19176
2014-01-10,9,21111,19266
2014-01-10,10,20812,19070
2014-01-10,11,20724,19209
2014-01-10,12,20431,19103
2014-01-10,13,20469,18953
2014-01-10,14,20286,18893
2014-01-10,15,20299,18661
2014-01-10,16,20098,18521
2014-01-10,17,20181,19013
2014-01-10,18,21003,19827
2014-01-10,19,21487,19637
2014-01-10,20,21041,19064
2014-01-10,21,20375,18649
2014-01-10,22,19052,18063
2014-01-10,23,17900,17086
2014-01-10,24,17188,15808
2014-01-11,1,16957,14881
2014-01-11,2,16908,14370
2014-01-11,3,16672,14090
2014-01-11,4,16371,14033
2014-01-11,5,16209,13873
2014-01-11,6,16106,14073
2014-01-11,7,16391,14569
2014-01-11,8,16506,15278
2014-01-11,9,17187,16101
2014-01-11,10,18144,16828
2014-01-11,11,18931,17392
2014-01-11,12,19040,17484
2014-01-11,13,18764,17483
2014-01-11,14,18474,17359
2014-01-11,15,18497,17128
2014-01-11,16,18339,16984
2014-01-11,17,18831,17472
2014-01-11,18,19512,18295
2014-01-11,19,19573,18169
2014-01-11,20,18884,17610
2014-01-11,21,18621,17201
2014-01-11,22,18157,16703
2014-01-11,23,17682,15950
2014-01-11,24,16910,15096
2014-01-12,1,16481,14363
2014-01-12,2,16479,13865
2014-01-12,3,16253,13549
2014-01-12,4,16303,13414
2014-01-12,5,16000,13381
2014-01-12,6,16164,13572
2014-01-12,7,15928,13933
2014-01-12,8,16671,14581
2014-01-12,9,16977,15296
2014-01-12,10,17145,15875
2014-01-12,11,17483,16292
2014-01-12,12,17376,16351
2014-01-12,13,17505,16442
2014-01-12,14,17666,16357
2014-01-12,15,17672,16244
2014-01-12,16,18263,16373
2014-01-12,17,18374,17182
2014-01-12,18,19607,18406
2014-01-12,19,19813,18632
2014-01-12,20,19446,18289
2014-01-12,21,19115,17856
2014-01-12,22,18321,17132
2014-01-12,23,17772,16184
2014-01-12,24,17406,15289
2014-01-13,1,16964,14370
2014-01-13,2,16609,13957
2014-01-13,3,16393,13800
2014-01-13,4,16030,13822
2014-01-13,5,16461,13926
2014-01-13,6,16556,14501
2014-01-13,7,17249,15880
2014-01-13,8,18844,17592
2014-01-13,9,18905,17639
2014-01-13,10,18732,17422
2014-01-13,11,18851,17374
2014-01-13,12,19016,17398
2014-01-13,13,19332,17410
2014-01-13,14,19689,17376
2014-01-13,15,20010,17407
2014-01-13,16,19859,17585
2014-01-13,17,20209,18389
2014-01-13,18,20948,19386
2014-01-13,19,20896,19323
2014-01-13,20,20792,19145
2014-01-13,21,20437,18802
2014-01-13,22,18954,17923
2014-01-13,23,17871,16690
2014-01-13,24,16792,15384
2014-01-14,1,16082,14487
2014-01-14,2,15537,14057
2014-01-14,3,16099,13952
2014-01-14,4,15872,13848
2014-01-14,5,16102,13953
2014-01-14,6,16797,14671
2014-01-14,7,17693,16157
2014-01-14,8,19183,17689
2014-01-14,9,19355,17879
2014-01-14,10,18835,17588
2014-01-14,11,18562,17442
2014-01-14,12,18461,17257
2014-01-14,13,18155,17004
2014-01-14,14,18242,16957
2014-01-14,15,18321,16863
2014-01-14,16,18613,17163
2014-01-14,17,19461,18103
2014-01-14,18,20675,19336
2014-01-14,19,21200,19805
2014-01-14,20,20825,19506
2014-01-14,21,20088,19179
2014-01-14,22,19315,18383
2014-01-14,23,18057,17110
2014-01-14,24,17118,15875
2014-01-15,1,16686,14972
2014-01-15,2,16259,14501
2014-01-15,3,16014,14256
2014-01-15,4,16043,14295
2014-01-15,5,16285,14391
2014-01-15,6,17171,15260
2014-01-15,7,18276,16555
2014-01-15,8,18658,17941
2014-01-15,9,19607,18323
2014-01-15,10,19495,18163
2014-01-15,11,19687,18290
2014-01-15,12,19930,18430
2014-01-15,13,19946,18363
2014-01-15,14,20146,18371
2014-01-15,15,20394,18380
2014-01-15,16,20640,18638
2014-01-15,17,21179,19708
2014-01-15,18,21686,20346
2014-01-15,19,21556,20330
2014-01-15,20,21560,20278
2014-01-15,21,21388,20085
2014-01-15,22,20358,19308
2014-01-15,23,18636,17887
2014-01-15,24,17598,16579
2014-01-16,1,16736,15796
2014-01-16,2,16773,15353
2014-01-16,3,16736,14959
2014-01-16,4,16695,14931
2014-01-16,5,16791,15133
2014-01-16,6,17300,15675
2014-01-16,7,18580,17075
2014-01-16,8,20048,18488
2014-01-16,9,20268,18604
2014-01-16,10,19898,18459
2014-01-16,11,19595,18299
2014-01-16,12,19872,18244
2014-01-16,13,20183,18272
2014-01-16,14,20366,18234
2014-01-16,15,20276,18195
2014-01-16,16,20358,18537
2014-01-16,17,20943,19354
2014-01-16,18,22168,20280
2014-01-16,19,21796,20305
2014-01-16,20,21765,20140
2014-01-16,21,21414,19822
2014-01-16,22,19983,19036
2014-01-16,23,19023,17857
2014-01-16,24,18486,16700
2014-01-17,1,17982,15728
2014-01-17,2,17688,15330
2014-01-17,3,17371,15040
2014-01-17,4,17592,15018
2014-01-17,5,17608,14991
2014-01-17,6,18108,15496
2014-01-17,7,18973,16994
2014-01-17,8,19864,18289
2014-01-17,9,19986,18644
2014-01-17,10,20167,18581
2014-01-17,11,20163,18632
2014-01-17,12,20276,18491
2014-01-17,13,19685,18392
2014-01-17,14,19425,18186
2014-01-17,15,19006,17990
2014-01-17,16,19367,18191
2014-01-17,17,19528,18570
2014-01-17,18,21080,19602
2014-01-17,19,20601,19607
2014-01-17,20,20511,19253
2014-01-17,21,19664,19016
2014-01-17,22,18972,18240
2014-01-17,23,18495,17292
2014-01-17,24,17261,16121
2014-01-18,1,17080,15223
2014-01-18,2,16469,14664
2014-01-18,3,16304,14371
2014-01-18,4,16791,14345
2014-01-18,5,16830,14276
2014-01-18,6,16591,14602
2014-01-18,7,17007,15215
2014-01-18,8,17768,16059
2014-01-18,9,18502,16746
2014-01-18,10,19113,17324
2014-01-18,11,19198,17554
2014-01-18,12,19104,17528
2014-01-18,13,19348,17487
2014-01-18,14,19008,17232
2014-01-18,15,19124,17270
2014-01-18,16,19405,17400
2014-01-18,17,19966,17996
2014-01-18,18,21202,18982
2014-01-18,19,21630,19333
2014-01-18,20,21010,18818
2014-01-18,21,20780,18434
2014-01-18,22,19778,17899
2014-01-18,23,18767,16943
2014-01-18,24,17904,16099
2014-01-19,1,17551,15353
2014-01-19,2,17014,14817
2014-01-19,3,17041,14499
2014-01-19,4,17095,14442
2014-01-19,5,16970,14545
2014-01-19,6,17303,14827
2014-01-19,7,17619,15266
2014-01-19,8,18026,15681
2014-01-19,9,18803,16287
2014-01-19,10,19265,16855
2014-01-19,11,19606,17236
2014-01-19,12,19682,17451
2014-01-19,13,19898,17775
2014-01-19,14,20021,17891
2014-01-19,15,20254,18000
2014-01-19,16,20242,18083
2014-01-19,17,20669,18727
2014-01-19,18,21394,19621
2014-01-19,19,21332,19651
2014-01-19,20,20954,19097
2014-01-19,21,20450,18704
2014-01-19,22,19980,18045
2014-01-19,23,19013,17118
2014-01-19,24,17903,16154
2014-01-20,1,17162,15487
2014-01-20,2,16645,15049
2014-01-20,3,16512,14919
2014-01-20,4,16634,14951
2014-01-20,5,17149,15206
2014-01-20,6,17799,16015
2014-01-20,7,18968,17280
2014-01-20,8,20706,18980
2014-01-20,9,21304,19241
2014-01-20,10,21653,19476
2014-01-20,11,21406,19584
2014-01-20,12,21556,19452
2014-01-20,13,21764,19384
2014-01-20,14,21871,19326
2014-01-20,15,21640,19082
2014-01-20,16,21822,19315
2014-01-20,17,22576,20377
2014-01-20,18,23321,21527
2014-01-20,19,23741,21868
2014-01-20,20,23681,21857
2014-01-20,21,23496,21651
2014-01-20,22,22610,20650
2014-01-20,23,20958,19239
2014-01-20,24,19735,18123
2014-01-21,1,19518,17413
2014-01-21,2,19511,17093
2014-01-21,3,19195,16967
2014-01-21,4,19066,17001
2014-01-21,5,19416,17123
2014-01-21,6,20430,17896
2014-01-21,7,21888,19144
2014-01-21,8,23533,20877
2014-01-21,9,23238,20717
2014-01-21,10,22793,20423
2014-01-21,11,22307,20384
2014-01-21,12,22527,20326
2014-01-21,13,22231,19973
2014-01-21,14,22659,19986
2014-01-21,15,22599,19845
2014-01-21,16,22067,19885
2014-01-21,17,22813,20862
2014-01-21,18,24027,22209
2014-01-21,19,24425,22552
2014-01-21,20,23902,22268
2014-01-21,21,23883,22194
2014-01-21,22,23950,21492
2014-01-21,23,22605,20193
2014-01-21,24,21390,19049
2014-01-22,1,21669,18268
2014-01-22,2,21372,17955
2014-01-22,3,20976,17865
2014-01-22,4,21042,17922
2014-01-22,5,21375,18045
2014-01-22,6,21891,18577
2014-01-22,7,22362,19724
2014-01-22,8,23328,21276
2014-01-22,9,22935,21093
2014-01-22,10,23587,20905
2014-01-22,11,23467,20716
2014-01-22,12,23673,20620
2014-01-22,13,23332,20354
2014-01-22,14,23352,20233
2014-01-22,15,23288,20049
2014-01-22,16,23123,20416
2014-01-22,17,23848,21303
2014-01-22,18,24671,22508
2014-01-22,19,24555,22737
2014-01-22,20,24771,22566
2014-01-22,21,24094,22192
2014-01-22,22,23457,21376
2014-01-22,23,22680,20128
2014-01-22,24,21882,18923
2014-01-23,1,21559,18221
2014-01-23,2,21508,17821
2014-01-23,3,21100,17594
2014-01-23,4,20898,17447
2014-01-23,5,21452,17662
2014-01-23,6,21767,18198
2014-01-23,7,23187,19591
2014-01-23,8,24680,20985
2014-01-23,9,23924,21023
2014-01-23,10,23963,20781
2014-01-23,11,23989,20697
2014-01-23,12,23236,20515
2014-01-23,13,23224,20411
2014-01-23,14,22618,20207
2014-01-23,15,23034,20062
2014-01-23,16,23335,20255
2014-01-23,17,24059,20984
2014-01-23,18,24838,22055
2014-01-23,19,25446,22489
2014-01-23,20,25242,22423
2014-01-23,21,25164,22170
2014-01-23,22,24927,21482
2014-01-23,23,23692,20318
2014-01-23,24,21705,19083
2014-01-24,1,21921,18243
2014-01-24,2,21608,17741
2014-01-24,3,21646,17656
2014-01-24,4,21468,17436
2014-01-24,5,21422,17649
2014-01-24,6,22032,18172
2014-01-24,7,23789,19621
2014-01-24,8,24590,20818
2014-01-24,9,24371,20644
2014-01-24,10,24483,20345
2014-01-24,11,24156,20470
2014-01-24,12,23910,20567
2014-01-24,13,23681,20385
2014-01-24,14,23645,20430
2014-01-24,15,23444,20268
2014-01-24,16,23638,20202
2014-01-24,17,23777,20782
2014-01-24,18,24872,21891
2014-01-24,19,25052,21966
2014-01-24,20,25204,21723
2014-01-24,21,24308,21332
2014-01-24,22,23337,20699
2014-01-24,23,22308,19373
2014-01-24,24,21427,18267
2014-01-25,1,20397,17136
2014-01-25,2,19866,16633
2014-01-25,3,19732,16283
2014-01-25,4,19369,16029
2014-01-25,5,19258,15956
2014-01-25,6,18950,16279
2014-01-25,7,19789,16715
2014-01-25,8,20319,17419
2014-01-25,9,21096,18150
2014-01-25,10,21604,18577
2014-01-25,11,21854,18899
2014-01-25,12,21895,19020
2014-01-25,13,21533,18897
2014-01-25,14,21674,18635
2014-01-25,15,21642,18465
2014-01-25,16,21667,18466
2014-01-25,17,22613,18865
2014-01-25,18,23646,20164
2014-01-25,19,24028,20598
2014-01-25,20,23340,20003
2014-01-25,21,22930,19408
2014-01-25,22,22039,18952
2014-01-25,23,21082,18226
2014-01-25,24,19745,17331
2014-01-26,1,18710,16582
2014-01-26,2,18373,16175
2014-01-26,3,18404,16133
2014-01-26,4,18176,16056
2014-01-26,5,17798,16176
2014-01-26,6,18031,16370
2014-01-26,7,18500,16868
2014-01-26,8,19292,17456
2014-01-26,9,19842,18039
2014-01-26,10,20267,18343
2014-01-26,11,20603,18541
2014-01-26,12,20255,18684
2014-01-26,13,20819,18729
2014-01-26,14,20858,18794
2014-01-26,15,21131,18993
2014-01-26,16,21440,19354
2014-01-26,17,22622,20074
2014-01-26,18,23839,21138
2014-01-26,19,24105,21045
2014-01-26,20,23416,20510
2014-01-26,21,22985,19947
2014-01-26,22,22446,19178
2014-01-26,23,21468,18270
2014-01-26,24,20012,17241
2014-01-27,1,18245,16458
2014-01-27,2,17654,16028
2014-01-27,3,17762,15972
2014-01-27,4,18321,16062
2014-01-27,5,18729,16211
2014-01-27,6,19383,16949
2014-01-27,7,21344,18311
2014-01-27,8,22472,19685
2014-01-27,9,22203,19843
2014-01-27,10,21161,19360
2014-01-27,11,21279,19341
2014-01-27,12,20985,19286
2014-01-27,13,20967,19368
2014-01-27,14,21180,19413
2014-01-27,15,21165,19345
2014-01-27,16,21402,19606
2014-01-27,17,22124,20394
2014-01-27,18,24237,21591
2014-01-27,19,24694,22056
2014-01-27,20,25047,22025
2014-01-27,21,24426,21534
2014-01-27,22,23863,20872
2014-01-27,23,22232,19844
2014-01-27,24,20560,18582
2014-01-28,1,20219,17807
2014-01-28,2,19694,17332
2014-01-28,3,19859,17317
2014-01-28,4,19829,17271
2014-01-28,5,20495,17554
2014-01-28,6,21192,18153
2014-01-28,7,22664,19434
2014-01-28,8,23861,20632
2014-01-28,9,23847,20650
2014-01-28,10,23078,20233
2014-01-28,11,21992,19972
2014-01-28,12,21524,19659
2014-01-28,13,21451,19582
2014-01-28,14,21384,19526
2014-01-28,15,21691,19597
2014-01-28,16,22187,19880
2014-01-28,17,23595,20753
2014-01-28,18,24948,21903
2014-01-28,19,25450,22383
2014-01-28,20,25296,22283
2014-01-28,21,24671,21937
2014-01-28,22,23447,21184
2014-01-28,23,22176,19908
2014-01-28,24,20448,18486
2014-01-29,1,20191,17764
2014-01-29,2,19651,17527
2014-01-29,3,19579,17329
2014-01-29,4,19757,17258
2014-01-29,5,20528,17436
2014-01-29,6,21043,17955
2014-01-29,7,21829,19237
2014-01-29,8,22703,20660
2014-01-29,9,22675,20586
2014-01-29,10,23030,20376
2014-01-29,11,22945,20426
2014-01-29,12,23261,20340
2014-01-29,13,22402,20012
2014-01-29,14,22153,19742
2014-01-29,15,22328,19604
2014-01-29,16,22170,19741
2014-01-29,17,23090,20514
2014-01-29,18,24219,21508
2014-01-29,19,24587,22061
2014-01-29,20,24710,21955
2014-01-29,21,24126,21582
2014-01-29,22,23712,20841
2014-01-29,23,22272,19355
2014-01-29,24,20980,18159
2014-01-30,1,20105,17365
2014-01-30,2,20024,16966
2014-01-30,3,19561,16615
2014-01-30,4,19758,16546
2014-01-30,5,20001,16720
2014-01-30,6,20698,17345
2014-01-30,7,22149,18765
2014-01-30,8,22961,19975
2014-01-30,9,23135,20044
2014-01-30,10,22789,19514
2014-01-30,11,22374,19258
2014-01-30,12,21948,19149
2014-01-30,13,21684,19032
2014-01-30,14,21175,19112
2014-01-30,15,21446,19236
2014-01-30,16,21832,19441
2014-01-30,17,21998,19942
2014-01-30,18,22866,20701
2014-01-30,19,23435,21297
2014-01-30,20,22636,20957
2014-01-30,21,22262,20531
2014-01-30,22,21677,19679
2014-01-30,23,20785,18575
2014-01-30,24,19943,17565
2014-01-31,1,19586,16639
2014-01-31,2,18452,16106
2014-01-31,3,18404,15713
2014-01-31,4,18274,15577
2014-01-31,5,18159,15719
2014-01-31,6,18791,16425
2014-01-31,7,19644,17548
2014-01-31,8,20895,18851
2014-01-31,9,21112,19038
2014-01-31,10,20996,18996
2014-01-31,11,20810,18893
2014-01-31,12,20477,18697
2014-01-31,13,20103,18544
2014-01-31,14,19813,18306
2014-01-31,15,19576,18198
2014-01-31,16,19615,18299
2014-01-31,17,20009,18698
2014-01-31,18,20931,19621
2014-01-31,19,21421,20051
2014-01-31,20,20877,19639
2014-01-31,21,20544,19252
2014-01-31,22,20004,18734
2014-01-31,23,19124,17814
2014-01-31,24,18173,16568
2014-02-01,1,17343,15845
2014-02-01,2,17052,15304
2014-02-01,3,17272,15038
2014-02-01,4,17225,14926
2014-02-01,5,16939,14948
2014-02-01,6,17347,15274
2014-02-01,7,17604,15856
2014-02-01,8,18309,16738
2014-02-01,9,18988,17444
2014-02-01,10,19584,18030
2014-02-01,11,20055,18482
2014-02-01,12,20081,18314
2014-02-01,13,20248,18441
2014-02-01,14,19919,18340
2014-02-01,15,19406,18211
2014-02-01,16,19453,18299
2014-02-01,17,20358,18769
2014-02-01,18,20760,19495
2014-02-01,19,20261,19403
2014-02-01,20,19856,18950
2014-02-01,21,19443,18459
2014-02-01,22,18939,17874
2014-02-01,23,18012,16998
2014-02-01,24,17424,16052
2014-02-02,1,17236,15284
2014-02-02,2,16916,14810
2014-02-02,3,16509,14361
2014-02-02,4,16384,14205
2014-02-02,5,16173,14216
2014-02-02,6,16463,14384
2014-02-02,7,16658,14734
2014-02-02,8,17179,15406
2014-02-02,9,17726,16038
2014-02-02,10,18302,16610
2014-02-02,11,18604,17096
2014-02-02,12,18840,17369
2014-02-02,13,18765,17536
2014-02-02,14,18985,17493
2014-02-02,15,18987,17460
2014-02-02,16,18965,17427
2014-02-02,17,19438,17890
2014-02-02,18,20095,18907
2014-02-02,19,20542,19390
2014-02-02,20,20002,18880
2014-02-02,21,19769,18574
2014-02-02,22,19059,18039
2014-02-02,23,18065,17223
2014-02-02,24,17505,16326
2014-02-03,1,16981,15741
2014-02-03,2,16343,15309
2014-02-03,3,16937,15155
2014-02-03,4,16705,15079
2014-02-03,5,17272,15372
2014-02-03,6,18005,16146
2014-02-03,7,19280,17636
2014-02-03,8,20386,19131
2014-02-03,9,20226,19210
2014-02-03,10,20304,19090
2014-02-03,11,20398,18866
2014-02-03,12,20003,18610
2014-02-03,13,19763,18308
2014-02-03,14,19859,18331
2014-02-03,15,19546,18109
2014-02-03,16,19882,18323
2014-02-03,17,20256,19028
2014-02-03,18,21335,20033
2014-02-03,19,22228,20883
2014-02-03,20,22259,20839
2014-02-03,21,21672,20546
2014-02-03,22,20819,19713
2014-02-03,23,19852,18671
2014-02-03,24,18792,17363
2014-02-04,1,18237,16724
2014-02-04,2,18261,16292
2014-02-04,3,18010,16094
2014-02-04,4,17945,16070
2014-02-04,5,18043,16155
2014-02-04,6,18260,17108
2014-02-04,7,19017,18319
2014-02-04,8,20517,19818
2014-02-04,9,20460,19764
2014-02-04,10,20334,19389
2014-02-04,11,20386,19013
2014-02-04,12,20306,18965
2014-02-04,13,20109,18832
2014-02-04,14,20312,18745
2014-02-04,15,20273,18490
2014-02-04,16,20662,18818
2014-02-04,17,21169,19559
2014-02-04,18,22132,20581
2014-02-04,19,22540,21085
2014-02-04,20,21996,20648
2014-02-04,21,21773,20310
2014-02-04,22,20742,19567
2014-02-04,23,19512,18320
2014-02-04,24,18749,17220
2014-02-05,1,18189,16335
2014-02-05,2,18331,16007
2014-02-05,3,18176,15767
2014-02-05,4,18212,15670
2014-02-05,5,18106,15764
2014-02-05,6,18903,16430
2014-02-05,7,18754,17678
2014-02-05,8,20211,18945
2014-02-05,9,19705,19127
2014-02-05,10,20722,19464
2014-02-05,11,21185,19656
2014-02-05,12,21407,19797
2014-02-05,13,20894,19563
2014-02-05,14,20723,19343
2014-02-05,15,20487,19212
2014-02-05,16,20087,19232
2014-02-05,17,20632,19543
2014-02-05,18,21934,20586
2014-02-05,19,22564,21268
2014-02-05,20,22849,21249
2014-02-05,21,22266,21008
2014-02-05,22,21102,20074
2014-02-05,23,20361,18947
2014-02-05,24,19573,17855
2014-02-06,1,19143,17039
2014-02-06,2,19022,16608
2014-02-06,3,18645,16481
2014-02-06,4,18314,16444
2014-02-06,5,18477,16618
2014-02-06,6,19350,17147
2014-02-06,7,20519,18341
2014-02-06,8,21456,19839
2014-02-06,9,21519,19851
2014-02-06,10,20917,19683
2014-02-06,11,20444,19469
2014-02-06,12,20753,19216
2014-02-06,13,20483,19020
2014-02-06,14,20808,18913
2014-02-06,15,20908,19046
2014-02-06,16,20866,19129
2014-02-06,17,21157,19628
2014-02-06,18,22310,20434
2014-02-06,19,23007,21141
2014-02-06,20,23064,20916
2014-02-06,21,22282,20602
2014-02-06,22,21588,19878
2014-02-06,23,20800,18797
2014-02-06,24,19645,17685
2014-02-07,1,18935,16838
2014-02-07,2,18766,16502
2014-02-07,3,18780,16265
2014-02-07,4,18696,16222
2014-02-07,5,18962,16447
2014-02-07,6,19621,17058
2014-02-07,7,20697,18389
2014-02-07,8,21527,19381
2014-02-07,9,21831,19727
2014-02-07,10,21621,19558
2014-02-07,11,21483,19499
2014-02-07,12,21527,19317
2014-02-07,13,21287,19093
2014-02-07,14,20767,18941
2014-02-07,15,20804,18848
2014-02-07,16,21182,18918
2014-02-07,17,21467,19534
2014-02-07,18,22050,20254
2014-02-07,19,23245,21122
2014-02-07,20,22759,20959
2014-02-07,21,22185,20644
2014-02-07,22,21959,20070
2014-02-07,23,20696,18954
2014-02-07,24,19236,17867
2014-02-08,1,18246,17001
2014-02-08,2,18036,16418
2014-02-08,3,17907,16163
2014-02-08,4,17693,16033
2014-02-08,5,17449,16106
2014-02-08,6,17998,16404
2014-02-08,7,18555,16986
2014-02-08,8,19449,17885
2014-02-08,9,19689,18323
2014-02-08,10,20120,18732
2014-02-08,11,19914,18793
2014-02-08,12,19733,18584
