\\Hourly Demand Report,,,
\\Created at 2018-05-22 08:00:00,,,
\\For 2015,,,
Date,Hour,Market Demand,Ontario Demand
2015-01-07,6,18970,16363
2015-01-07,7,20695,17890
2015-01-07,8,22933,19494
2015-01-07,9,23323,19774
2015-01-07,10,23078,19473
2015-01-07,11,23008,19543
2015-01-07,12,22788,19385
2015-01-07,13,22381,19198
2015-01-07,14,22213,19170
2015-01-07,15,22424,19265
2015-01-07,16,23041,19508
2015-01-07,17,24340,20342
2015-01-07,18,26087,21814
2015-01-07,19,25128,21595
2015-01-07,20,25282,21544
2015-01-07,21,24944,21274
2015-01-07,22,24342,20668
2015-01-07,23,23387,19414
2015-01-07,24,21422,18283
2015-01-08,1,19989,17224
2015-01-08,2,19613,16657
2015-01-08,3,19717,16479
2015-01-08,4,19740,16404
2015-01-08,5,20204,16532
2015-01-08,6,20989,17131
2015-01-08,7,22248,18483
2015-01-08,8,23966,20042
2015-01-08,9,24413,20277
2015-01-08,10,24562,20158
2015-01-08,11,24358,20176
2015-01-08,12,24457,20193
2015-01-08,13,24184,19856
2015-01-08,14,23627,19624
2015-01-08,15,23592,19409
2015-01-08,16,24030,19718
2015-01-08,17,24312,20335
2015-01-08,18,24614,20999
2015-01-08,19,24732,20792
2015-01-08,20,24951,20765
2015-01-08,21,24795,20578
2015-01-08,22,24023,20024
2015-01-08,23,22457,18809
2015-01-08,24,19893,17492
2015-01-09,1,19336,16615
2015-01-09,2,19357,16129
2015-01-09,3,19346,15818
2015-01-09,4,19134,15639
2015-01-09,5,19290,15850
2015-01-09,6,19691,16250
2015-01-09,7,20523,17448
2015-01-09,8,22672,19067
2015-01-09,9,22709,19110
2015-01-09,10,21990,18917
2015-01-09,11,21836,18543
2015-01-09,12,21977,18429
2015-01-09,13,21920,18499
2015-01-09,14,21872,18419
2015-01-09,15,21784,18398
2015-01-09,16,21603,18543
2015-01-09,17,22168,19116
2015-01-09,18,23781,20386
2015-01-09,19,24003,20623
2015-01-09,20,23727,20165
2015-01-09,21,23180,19816
2015-01-09,22,22506,19213
2015-01-09,23,20944,18208
2015-01-09,24,19972,17132
2015-01-10,1,19391,16474
2015-01-10,2,19014,15843
2015-01-10,3,18815,15571
2015-01-10,4,18986,15517
2015-01-10,5,19044,15617
2015-01-10,6,19085,15803
2015-01-10,7,19567,16289
2015-01-10,8,20262,17166
2015-01-10,9,20500,17669
2015-01-10,10,20816,17915
2015-01-10,11,20805,17874
2015-01-10,12,21030,17802
2015-01-10,13,21005,17795
2015-01-10,14,20635,17588
2015-01-10,15,20763,17595
2015-01-10,16,21030,17981
2015-01-10,17,21704,18738
2015-01-10,18,23001,20131
2015-01-10,19,22806,20005
2015-01-10,20,21963,19396
2015-01-10,21,21613,18987
2015-01-10,22,21212,18321
2015-01-10,23,20462,17456
2015-01-10,24,19598,16499
2015-01-11,1,19176,16043
2015-01-11,2,18406,15466
2015-01-11,3,18073,15177
2015-01-11,4,17373,15002
2015-01-11,5,17284,15046
2015-01-11,6,17142,15157
2015-01-11,7,17934,15431
2015-01-11,8,18401,15907
2015-01-11,9,19256,16582
2015-01-11,10,19819,17204
2015-01-11,11,20023,17450
2015-01-11,12,19748,17349
2015-01-11,13,19581,17183
2015-01-11,14,19715,17106
2015-01-11,15,19972,17065
2015-01-11,16,20282,17542
2015-01-11,17,20566,18229
2015-01-11,18,21848,19657
2015-01-11,19,22142,19378
2015-01-11,20,21422,18733
2015-01-11,21,21103,18437
2015-01-11,22,20522,17786
2015-01-11,23,19475,16907
2015-01-11,24,18396,15767
2015-01-12,1,17913,15088
2015-01-12,2,17799,14754
2015-01-12,3,17594,14561
2015-01-12,4,17674,14599
2015-01-12,5,17724,14959
2015-01-12,6,18328,15570
2015-01-12,7,19128,16867
2015-01-12,8,20785,18583
2015-01-12,9,21010,18711
2015-01-12,10,21179,18651
2015-01-12,11,21582,18777
2015-01-12,12,21883,18840
2015-01-12,13,21413,18768
2015-01-12,14,21217,18566
2015-01-12,15,21866,18559
2015-01-12,16,21926,18523
2015-01-12,17,22149,19109
2015-01-12,18,23585,20168
2015-01-12,19,23721,20306
2015-01-12,20,23821,20246
2015-01-12,21,23181,20026
2015-01-12,22,22236,19386
2015-01-12,23,21526,18507
2015-01-12,24,20235,17497
2015-01-13,1,19677,16806
2015-01-13,2,19411,16498
2015-01-13,3,18751,16321
2015-01-13,4,18943,16442
2015-01-13,5,19303,16539
2015-01-13,6,20195,17167
2015-01-13,7,21346,18512
2015-01-13,8,22830,20220
2015-01-13,9,22495,20256
2015-01-13,10,22962,20108
2015-01-13,11,22327,19795
2015-01-13,12,22298,19818
2015-01-13,13,21835,19306
2015-01-13,14,21806,19310
2015-01-13,15,21826,19177
2015-01-13,16,22151,19238
2015-01-13,17,22404,19916
2015-01-13,18,22994,20810
2015-01-13,19,22951,21028
2015-01-13,20,23053,20961
2015-01-13,21,22807,20704
2015-01-13,22,22407,19998
2015-01-13,23,21692,18955
2015-01-13,24,20650,17894
2015-01-14,1,19912,17263
2015-01-14,2,19531,16816
2015-01-14,3,19577,16702
2015-01-14,4,19622,16635
2015-01-14,5,19547,16815
2015-01-14,6,20032,17411
2015-01-14,7,21433,18918
2015-01-14,8,22494,20302
2015-01-14,9,22231,20289
2015-01-14,10,21570,19893
2015-01-14,11,21046,19572
2015-01-14,12,20647,19226
2015-01-14,13,20906,19063
2015-01-14,14,21965,18875
2015-01-14,15,21687,18632
2015-01-14,16,21057,18837
2015-01-14,17,21513,19595
2015-01-14,18,22164,20565
2015-01-14,19,22562,20784
2015-01-14,20,22311,20682
2015-01-14,21,22628,20482
2015-01-14,22,22131,19905
2015-01-14,23,21384,18699
2015-01-14,24,20137,17598
2015-01-15,1,19404,16688
2015-01-15,2,18884,16162
2015-01-15,3,18826,16128
2015-01-15,4,18873,16074
2015-01-15,5,18858,16121
2015-01-15,6,19806,16748
2015-01-15,7,21547,18078
2015-01-15,8,21987,19388
2015-01-15,9,22138,19446
2015-01-15,10,22321,19272
2015-01-15,11,22551,19183
2015-01-15,12,22747,19036
2015-01-15,13,22653,18840
2015-01-15,14,22269,18643
2015-01-15,15,21849,18593
2015-01-15,16,21692,18711
2015-01-15,17,22415,19506
2015-01-15,18,23501,20586
2015-01-15,19,23742,20550
2015-01-15,20,23651,20456
2015-01-15,21,23484,20213
2015-01-15,22,22565,19380
2015-01-15,23,20952,18125
2015-01-15,24,19183,16824
2015-01-16,1,18321,15957
2015-01-16,2,17793,15456
2015-01-16,3,17683,15126
2015-01-16,4,17553,15106
2015-01-16,5,17802,15180
2015-01-16,6,18064,15834
2015-01-16,7,19945,17152
2015-01-16,8,21857,18755
2015-01-16,9,21796,19027
2015-01-16,10,21358,18651
2015-01-16,11,20914,18346
2015-01-16,12,19997,18113
2015-01-16,13,19638,17961
2015-01-16,14,19762,17799
2015-01-16,15,19769,17767
2015-01-16,16,19859,18031
2015-01-16,17,20760,18957
2015-01-16,18,22527,20152
2015-01-16,19,23067,20483
2015-01-16,20,22929,20317
2015-01-16,21,22346,20113
2015-01-16,22,21204,19564
2015-01-16,23,20404,18484
2015-01-16,24,19036,17314
2015-01-17,1,18686,16572
2015-01-17,2,17996,15991
2015-01-17,3,18062,15775
2015-01-17,4,17877,15635
2015-01-17,5,18146,15606
2015-01-17,6,18166,15830
2015-01-17,7,18905,16469
2015-01-17,8,19534,17129
2015-01-17,9,20012,17613
2015-01-17,10,21200,18128
2015-01-17,11,21648,18420
2015-01-17,12,21410,18470
2015-01-17,13,20898,18352
2015-01-17,14,20238,17984
2015-01-17,15,19753,17808
2015-01-17,16,19712,17791
2015-01-17,17,20000,18257
2015-01-17,18,21149,19369
2015-01-17,19,21427,19349
2015-01-17,20,20916,18700
2015-01-17,21,20370,18065
2015-01-17,22,19757,17473
2015-01-17,23,19540,16682
2015-01-17,24,18948,15699
2015-01-18,1,18245,14880
2015-01-18,2,17730,14278
2015-01-18,3,17294,13908
2015-01-18,4,16863,13700
2015-01-18,5,16767,13699
2015-01-18,6,16989,13864
2015-01-18,7,17109,14215
2015-01-18,8,17811,14806
2015-01-18,9,18382,15566
2015-01-18,10,18851,16194
2015-01-18,11,18875,16477
2015-01-18,12,19080,16560
2015-01-18,13,19703,16740
2015-01-18,14,19833,16808
2015-01-18,15,20025,16870
2015-01-18,16,19921,17038
2015-01-18,17,20700,17849
2015-01-18,18,21488,18820
2015-01-18,19,21650,18929
2015-01-18,20,21108,18537
2015-01-18,21,20473,18137
2015-01-18,22,19800,17456
2015-01-18,23,18589,16430
2015-01-18,24,18225,15480
2015-01-19,1,17257,14712
2015-01-19,2,17437,14376
2015-01-19,3,17301,14185
2015-01-19,4,17478,14210
2015-01-19,5,17565,14454
2015-01-19,6,17915,15115
2015-01-19,7,18810,16452
2015-01-19,8,20300,18093
2015-01-19,9,20748,18395
2015-01-19,10,20969,18490
2015-01-19,11,21202,18533
2015-01-19,12,21041,18576
2015-01-19,13,20374,18113
2015-01-19,14,20221,18073
2015-01-19,15,20138,18117
2015-01-19,16,19976,18295
2015-01-19,17,20523,19019
2015-01-19,18,21942,20182
2015-01-19,19,22031,20372
2015-01-19,20,21430,20150
2015-01-19,21,21150,19851
2015-01-19,22,20410,19218
2015-01-19,23,19388,18076
2015-01-19,24,18816,16950
2015-01-20,1,18345,16200
2015-01-20,2,17935,15703
2015-01-20,3,17700,15550
2015-01-20,4,17607,15618
2015-01-20,5,17744,15766
2015-01-20,6,18489,16495
2015-01-20,7,19695,17922
2015-01-20,8,21209,19534
2015-01-20,9,20967,19511
2015-01-20,10,20978,19043
2015-01-20,11,20703,18741
2015-01-20,12,21035,18534
2015-01-20,13,21102,18312
2015-01-20,14,20595,17961
2015-01-20,15,20093,17813
2015-01-20,16,20274,18145
2015-01-20,17,21068,19216
2015-01-20,18,22081,20427
2015-01-20,19,22182,20664
2015-01-20,20,22161,20536
2015-01-20,21,21528,20389
2015-01-20,22,21208,19695
2015-01-20,23,20084,18458
2015-01-20,24,18540,17331
2015-01-21,1,18193,16554
2015-01-21,2,17905,16158
2015-01-21,3,17750,15952
2015-01-21,4,18056,16029
2015-01-21,5,18419,16326
2015-01-21,6,18983,16933
2015-01-21,7,20448,18137
2015-01-21,8,22168,19703
2015-01-21,9,22160,19546
2015-01-21,10,22128,19230
2015-01-21,11,21487,18919
2015-01-21,12,21006,18645
2015-01-21,13,21002,18556
2015-01-21,14,21013,18475
2015-01-21,15,21234,18650
2015-01-21,16,21197,18879
2015-01-21,17,21909,19761
2015-01-21,18,22945,20697
2015-01-21,19,22960,20687
2015-01-21,20,22931,20437
2015-01-21,21,22793,20386
2015-01-21,22,21470,19507
2015-01-21,23,20151,18243
2015-01-21,24,18469,17069
2015-01-22,1,18051,16264
2015-01-22,2,17424,15726
2015-01-22,3,17379,15586
2015-01-22,4,17304,15506
2015-01-22,5,17926,15743
2015-01-22,6,18841,16424
2015-01-22,7,20926,17871
2015-01-22,8,21499,19277
2015-01-22,9,21513,19187
2015-01-22,10,20865,18649
2015-01-22,11,20723,18293
2015-01-22,12,20179,17780
2015-01-22,13,20012,17350
2015-01-22,14,20205,17440
2015-01-22,15,20307,17420
2015-01-22,16,20699,17838
2015-01-22,17,21333,18686
2015-01-22,18,22143,19821
2015-01-22,19,22578,20082
2015-01-22,20,22493,20071
2015-01-22,21,22085,19625
2015-01-22,22,20893,18700
2015-01-22,23,19886,17548
2015-01-22,24,18462,16233
2015-01-23,1,17961,15563
2015-01-23,2,17840,15039
2015-01-23,3,17998,14803
2015-01-23,4,17961,14752
2015-01-23,5,18070,14918
2015-01-23,6,18483,15496
2015-01-23,7,19662,16718
2015-01-23,8,21197,18062
2015-01-23,9,21350,18137
2015-01-23,10,20962,18027
2015-01-23,11,21065,17817
2015-01-23,12,20945,17591
2015-01-23,13,20406,17326
2015-01-23,14,20290,17178
2015-01-23,15,20129,17147
2015-01-23,16,20098,17379
2015-01-23,17,20662,17858
2015-01-23,18,22036,19017
2015-01-23,19,22106,19292
2015-01-23,20,22072,19184
2015-01-23,21,21384,18638
2015-01-23,22,20741,17941
2015-01-23,23,19822,17082
2015-01-23,24,18760,16125
2015-01-24,1,17979,15188
2015-01-24,2,16607,14569
2015-01-24,3,16489,14337
2015-01-24,4,16041,14281
2015-01-24,5,16264,14290
2015-01-24,6,16227,14498
2015-01-24,7,16862,14962
2015-01-24,8,17338,15732
2015-01-24,9,18288,16475
2015-01-24,10,18724,17050
2015-01-24,11,19329,17443
2015-01-24,12,19373,17588
2015-01-24,13,19676,17623
2015-01-24,14,19518,17355
2015-01-24,15,19844,17258
2015-01-24,16,19455,17181
2015-01-24,17,20077,17676
2015-01-24,18,20870,18528
2015-01-24,19,21095,18457
2015-01-24,20,20293,17947
2015-01-24,21,19586,17395
2015-01-24,22,18953,16781
2015-01-24,23,18446,16052
2015-01-24,24,17860,15189
2015-01-25,1,16961,14611
2015-01-25,2,16775,14231
2015-01-25,3,16380,14014
2015-01-25,4,16233,13958
2015-01-25,5,16392,14065
2015-01-25,6,16514,14538
2015-01-25,7,16655,14824
2015-01-25,8,17710,15586
2015-01-25,9,17517,15882
2015-01-25,10,17984,16237
2015-01-25,11,17982,16275
2015-01-25,12,17981,16211
2015-01-25,13,18379,16212
2015-01-25,14,18315,15847
2015-01-25,15,18164,15740
2015-01-25,16,18995,16272
2015-01-25,17,19587,17664
2015-01-25,18,21568,19332
2015-01-25,19,22172,19542
2015-01-25,20,21579,19328
2015-01-25,21,21154,19031
2015-01-25,22,20948,18301
2015-01-25,23,19676,17405
2015-01-25,24,18909,16470
2015-01-26,1,18402,15836
2015-01-26,2,17668,15562
2015-01-26,3,17598,15466
2015-01-26,4,17790,15560
2015-01-26,5,18693,15839
2015-01-26,6,19263,16481
2015-01-26,7,21130,17787
2015-01-26,8,22978,19470
2015-01-26,9,22967,19488
2015-01-26,10,22766,19007
2015-01-26,11,22519,18736
2015-01-26,12,22192,18623
2015-01-26,13,22279,18540
2015-01-26,14,22391,18601
2015-01-26,15,21955,18491
2015-01-26,16,22365,18857
2015-01-26,17,22744,19554
2015-01-26,18,23374,20556
2015-01-26,19,22971,20679
2015-01-26,20,23035,20505
2015-01-26,21,23540,20286
2015-01-26,22,23022,19648
2015-01-26,23,21790,18547
2015-01-26,24,20332,17415
2015-01-27,1,19309,16545
2015-01-27,2,18796,16117
2015-01-27,3,18593,15860
2015-01-27,4,18668,15881
2015-01-27,5,18681,15944
2015-01-27,6,19502,16683
2015-01-27,7,21335,18055
2015-01-27,8,22634,19670
2015-01-27,9,22850,19718
2015-01-27,10,22298,19298
2015-01-27,11,21996,18938
2015-01-27,12,21614,18592
2015-01-27,13,21529,18175
2015-01-27,14,21256,17943
2015-01-27,15,21517,17994
2015-01-27,16,21339,18166
2015-01-27,17,22244,19192
2015-01-27,18,22997,20404
2015-01-27,19,23784,20803
2015-01-27,20,23534,20605
2015-01-27,21,23178,20279
2015-01-27,22,21968,19498
2015-01-27,23,21211,18393
2015-01-27,24,19731,17266
2015-01-28,1,18511,16512
2015-01-28,2,18378,16096
2015-01-28,3,18409,15974
2015-01-28,4,18482,16034
2015-01-28,5,18798,16232
2015-01-28,6,19559,16912
2015-01-28,7,21419,18202
2015-01-28,8,22357,19676
2015-01-28,9,22158,19431
2015-01-28,10,21996,18661
2015-01-28,11,21713,18322
2015-01-28,12,21347,17995
2015-01-28,13,21000,17769
2015-01-28,14,20500,17624
2015-01-28,15,20201,17492
2015-01-28,16,20612,17746
2015-01-28,17,21862,18912
2015-01-28,18,22639,19986
2015-01-28,19,23257,20490
2015-01-28,20,22998,20276
2015-01-28,21,22759,19996
2015-01-28,22,21980,19068
2015-01-28,23,20454,17690
2015-01-28,24,19186,16680
2015-01-29,1,18414,16000
2015-01-29,2,18518,15543
2015-01-29,3,18600,15213
2015-01-29,4,18435,15198
2015-01-29,5,18446,15345
2015-01-29,6,18649,16013
2015-01-29,7,19592,17361
2015-01-29,8,20443,18739
2015-01-29,9,20230,18772
2015-01-29,10,20303,18786
2015-01-29,11,20736,18957
2015-01-29,12,20792,19245
2015-01-29,13,20274,19164
2015-01-29,14,20218,19372
2015-01-29,15,20273,19313
2015-01-29,16,20225,19198
2015-01-29,17,20438,19441
2015-01-29,18,21128,20010
2015-01-29,19,21389,20239
2015-01-29,20,21534,20009
2015-01-29,21,21327,19560
2015-01-29,22,20911,18879
2015-01-29,23,19933,17653
2015-01-29,24,18845,16511
2015-01-30,1,18370,15660
2015-01-30,2,18116,15349
2015-01-30,3,18034,15144
2015-01-30,4,17808,14821
2015-01-30,5,18179,15047
2015-01-30,6,18286,15616
2015-01-30,7,19328,17117
2015-01-30,8,20079,18404
2015-01-30,9,20921,18907
2015-01-30,10,21225,18950
2015-01-30,11,21184,18980
2015-01-30,12,21031,18701
2015-01-30,13,20677,18426
2015-01-30,14,20785,18167
2015-01-30,15,20698,18087
2015-01-30,16,20831,18262
2015-01-30,17,21119,18879
2015-01-30,18,22334,19959
2015-01-30,19,23321,20656
2015-01-30,20,22754,20538
2015-01-30,21,22513,20310
2015-01-30,22,21972,19900
2015-01-30,23,21115,18955
2015-01-30,24,19454,17622
2015-01-31,1,18573,16775
2015-01-31,2,18372,16248
2015-01-31,3,18433,16081
2015-01-31,4,18167,15950
2015-01-31,5,17804,15867
2015-01-31,6,17673,15995
2015-01-31,7,17802,16550
2015-01-31,8,19742,17390
2015-01-31,9,20379,17938
2015-01-31,10,20722,18306
2015-01-31,11,20446,18352
2015-01-31,12,20213,18175
2015-01-31,13,19934,17852
2015-01-31,14,19791,17521
2015-01-31,15,19614,17455
2015-01-31,16,19990,17601
2015-01-31,17,20756,18231
2015-01-31,18,22101,19307
2015-01-31,19,22087,19359
2015-01-31,20,21437,18924
2015-01-31,21,20964,18593
2015-01-31,22,20477,17953
2015-01-31,23,19814,17181
2015-01-31,24,18919,16251
2015-02-01,1,18009,15588
2015-02-01,2,17833,15106
2015-02-01,3,17492,14745
2015-02-01,4,17072,14588
2015-02-01,5,17240,14622
2015-02-01,6,17827,14957
2015-02-01,7,17276,15247
2015-02-01,8,18224,15803
2015-02-01,9,18661,16476
2015-02-01,10,19637,17221
2015-02-01,11,20388,17541
2015-02-01,12,21040,17749
2015-02-01,13,21312,17872
2015-02-01,14,21327,17840
2015-02-01,15,21273,17901
2015-02-01,16,21673,18130
2015-02-01,17,22469,18823
2015-02-01,18,23889,20019
2015-02-01,19,24067,20358
2015-02-01,20,23603,19790
2015-02-01,21,23033,19348
2015-02-01,22,22019,18810
2015-02-01,23,21002,17932
2015-02-01,24,19979,17048
2015-02-02,1,19486,16415
2015-02-02,2,19218,16187
2015-02-02,3,19246,15860
2015-02-02,4,19240,15938
2015-02-02,5,19466,16112
2015-02-02,6,19692,16693
2015-02-02,7,20942,18087
2015-02-02,8,22353,19157
2015-02-02,9,22708,19494
2015-02-02,10,23197,19796
2015-02-02,11,23265,19886
2015-02-02,12,23287,19785
2015-02-02,13,23116,19563
2015-02-02,14,22756,19309
2015-02-02,15,22488,19132
2015-02-02,16,22451,19038
2015-02-02,17,22965,19456
2015-02-02,18,23269,20355
2015-02-02,19,23754,20857
2015-02-02,20,23304,20603
2015-02-02,21,23448,20585
2015-02-02,22,22804,19873
2015-02-02,23,22797,18945
2015-02-02,24,20889,17524
2015-02-03,1,19759,16703
2015-02-03,2,19866,16355
2015-02-03,3,19872,16235
2015-02-03,4,19676,16165
2015-02-03,5,20011,16297
2015-02-03,6,21067,17014
2015-02-03,7,22264,18389
2015-02-03,8,23510,19772
2015-02-03,9,23748,19786
2015-02-03,10,23192,19321
2015-02-03,11,22826,19387
2015-02-03,12,22799,19075
2015-02-03,13,22203,18733
2015-02-03,14,21804,18281
2015-02-03,15,21875,18538
2015-02-03,16,22048,18785
2015-02-03,17,22723,19471
2015-02-03,18,23988,20495
2015-02-03,19,24073,20738
2015-02-03,20,23599,20363
2015-02-03,21,23488,20209
2015-02-03,22,23033,19556
2015-02-03,23,21979,18342
2015-02-03,24,20065,16927
2015-02-04,1,19153,16336
2015-02-04,2,18863,15744
2015-02-04,3,18850,15631
2015-02-04,4,18539,15563
2015-02-04,5,18640,15670
2015-02-04,6,18893,16131
2015-02-04,7,20112,17268
2015-02-04,8,21762,18733
2015-02-04,9,21319,18893
2015-02-04,10,21530,18992
2015-02-04,11,21838,18989
2015-02-04,12,21785,18829
2015-02-04,13,22138,19014
2015-02-04,14,21808,18721
2015-02-04,15,21907,18776
2015-02-04,16,21871,18939
2015-02-04,17,22334,19373
2015-02-04,18,23341,20221
2015-02-04,19,23258,20468
2015-02-04,20,23373,20385
2015-02-04,21,22978,20036
2015-02-04,22,22216,19175
2015-02-04,23,20551,17835
2015-02-04,24,19013,16753
2015-02-05,1,18719,15979
2015-02-05,2,18619,15728
2015-02-05,3,18662,15552
2015-02-05,4,18836,15693
2015-02-05,5,19149,15834
2015-02-05,6,19868,16594
2015-02-05,7,21460,17997
2015-02-05,8,23100,19477
2015-02-05,9,22646,19492
2015-02-05,10,22384,19178
2015-02-05,11,22182,19091
2015-02-05,12,22393,19080
2015-02-05,13,22054,18733
2015-02-05,14,21746,18656
2015-02-05,15,21075,18439
2015-02-05,16,21259,18661
2015-02-05,17,21926,19106
2015-02-05,18,23722,20106
2015-02-05,19,23648,20542
2015-02-05,20,24037,20441
2015-02-05,21,24149,20225
2015-02-05,22,22579,19454
2015-02-05,23,21680,18121
2015-02-05,24,20756,17197
2015-02-06,1,19805,16429
2015-02-06,2,19261,16028
2015-02-06,3,19357,15822
2015-02-06,4,19717,15785
2015-02-06,5,19920,15908
2015-02-06,6,20691,16532
2015-02-06,7,21715,17756
2015-02-06,8,23306,19352
2015-02-06,9,23545,19413
2015-02-06,10,22745,19242
2015-02-06,11,22407,19037
2015-02-06,12,22175,18845
2015-02-06,13,21629,18548
2015-02-06,14,21386,18403
2015-02-06,15,21202,18159
2015-02-06,16,21284,18315
2015-02-06,17,21744,18840
2015-02-06,18,22612,19464
2015-02-06,19,23115,20093
2015-02-06,20,23274,19832
2015-02-06,21,23292,19517
2015-02-06,22,21899,18697
2015-02-06,23,20598,17657
2015-02-06,24,19664,16511
2015-02-07,1,18437,15617
2015-02-07,2,17955,15141
2015-02-07,3,17952,14977
2015-02-07,4,18073,14885
2015-02-07,5,18087,14933
2015-02-07,6,17974,15044
2015-02-07,7,18332,15769
2015-02-07,8,18851,16440
2015-02-07,9,19239,17094
2015-02-07,10,20190,17624
2015-02-07,11,20097,18170
2015-02-07,12,20080,18265
2015-02-07,13,20439,18045
2015-02-07,14,19878,17797
2015-02-07,15,19713,17686
2015-02-07,16,19887,17627
2015-02-07,17,20149,17997
2015-02-07,18,20925,18868
2015-02-07,19,21347,19201
2015-02-07,20,20931,18805
2015-02-07,21,21074,18460
2015-02-07,22,20197,17761
2015-02-07,23,19133,16972
2015-02-07,24,18439,16142
2015-02-08,1,17975,15410
2015-02-08,2,18004,14841
2015-02-08,3,17813,14680
2015-02-08,4,17921,14596
2015-02-08,5,18003,14688
2015-02-08,6,17948,14923
2015-02-08,7,18498,15316
2015-02-08,8,18737,15934
2015-02-08,9,19029,16591
2015-02-08,10,19532,17430
2015-02-08,11,19851,17938
2015-02-08,12,19973,18417
