\\Hourly Demand Report,,,
\\Created at 2018-05-22 08:00:00,,,
\\For 2012,,,
Date,Hour,Market Demand,Ontario Demand
2012-01-04,24,17004,16397
2012-01-05,1,16346,15540
2012-01-05,2,15891,15119
2012-01-05,3,15977,14671
2012-01-05,4,15915,14545
2012-01-05,5,16205,14586
2012-01-05,6,16477,15355
2012-01-05,7,17546,16352
2012-01-05,8,19600,17518
2012-01-05,9,19441,17949
2012-01-05,10,19599,18267
2012-01-05,11,19475,18314
2012-01-05,12,19277,18396
2012-01-05,13,18978,18247
2012-01-05,14,18955,18248
2012-01-05,15,19058,18242
2012-01-05,16,19086,18303
2012-01-05,17,19961,19013
2012-01-05,18,21467,20073
2012-01-05,19,21102,19874
2012-01-05,20,20517,19424
2012-01-05,21,20076,19094
2012-01-05,22,19108,18376
2012-01-05,23,18062,17423
2012-01-05,24,17126,16355
2012-01-06,1,16705,15261
2012-01-06,2,16218,14552
2012-01-06,3,15670,14284
2012-01-06,4,15608,14092
2012-01-06,5,15613,14119
2012-01-06,6,15912,14612
2012-01-06,7,17271,15730
2012-01-06,8,18349,16969
2012-01-06,9,18202,17295
2012-01-06,10,18522,17490
2012-01-06,11,18548,17641
2012-01-06,12,18570,17656
2012-01-06,13,18194,17571
2012-01-06,14,18133,17347
2012-01-06,15,18541,17312
2012-01-06,16,18698,17386
2012-01-06,17,19187,17905
2012-01-06,18,20433,18811
2012-01-06,19,20103,18797
2012-01-06,20,19579,18354
2012-01-06,21,19036,18004
2012-01-06,22,18207,17325
2012-01-06,23,17153,16371
2012-01-06,24,15921,15105
2012-01-07,1,15918,14282
2012-01-07,2,15427,13595
2012-01-07,3,15198,13297
2012-01-07,4,15073,13154
2012-01-07,5,15120,13114
2012-01-07,6,15263,13342
2012-01-07,7,15884,13953
2012-01-07,8,16334,14646
2012-01-07,9,16524,15261
2012-01-07,10,17169,15783
2012-01-07,11,17301,16015
2012-01-07,12,17349,15987
2012-01-07,13,17129,15834
2012-01-07,14,17013,15698
2012-01-07,15,17112,15772
2012-01-07,16,17470,16005
2012-01-07,17,18144,16881
2012-01-07,18,19440,18017
2012-01-07,19,19554,17994
2012-01-07,20,18869,17436
2012-01-07,21,18610,17067
2012-01-07,22,18099,16536
2012-01-07,23,17281,15941
2012-01-07,24,16232,14976
2012-01-08,1,15850,14190
2012-01-08,2,15522,13658
2012-01-08,3,15263,13399
2012-01-08,4,15220,13269
2012-01-08,5,15112,13278
2012-01-08,6,15316,13468
2012-01-08,7,15599,13911
2012-01-08,8,16043,14519
2012-01-08,9,16352,15077
2012-01-08,10,16790,15581
2012-01-08,11,16786,15802
2012-01-08,12,16929,15894
2012-01-08,13,16968,15949
2012-01-08,14,17028,15873
2012-01-08,15,17099,15766
2012-01-08,16,17379,16059
2012-01-08,17,18404,17154
2012-01-08,18,20018,18618
2012-01-08,19,20254,18610
2012-01-08,20,19509,18142
2012-01-08,21,19091,17691
2012-01-08,22,18147,17058
2012-01-08,23,17072,16087
2012-01-08,24,15889,15073
2012-01-09,1,15591,14602
2012-01-09,2,15041,13982
2012-01-09,3,15057,13883
2012-01-09,4,15187,13857
2012-01-09,5,15464,13984
2012-01-09,6,15923,14684
2012-01-09,7,17206,16268
2012-01-09,8,18957,17839
2012-01-09,9,18814,17824
2012-01-09,10,18868,17703
2012-01-09,11,19210,17634
2012-01-09,12,19370,17648
2012-01-09,13,19568,17509
2012-01-09,14,19384,17520
2012-01-09,15,18688,17268
2012-01-09,16,19120,17525
2012-01-09,17,20345,18393
2012-01-09,18,21787,19475
2012-01-09,19,21319,19274
2012-01-09,20,20687,18909
2012-01-09,21,19975,18460
2012-01-09,22,19121,17681
2012-01-09,23,17869,16579
2012-01-09,24,16579,15282
2012-01-10,1,16234,14409
2012-01-10,2,15734,13869
2012-01-10,3,15401,13634
2012-01-10,4,15434,13645
2012-01-10,5,15660,13623
2012-01-10,6,16128,14289
2012-01-10,7,17504,15652
2012-01-10,8,19149,17321
2012-01-10,9,19061,17566
2012-01-10,10,19170,17472
2012-01-10,11,18874,17443
2012-01-10,12,18701,17345
2012-01-10,13,18381,17277
2012-01-10,14,18426,17283
2012-01-10,15,18818,17256
2012-01-10,16,18982,17441
2012-01-10,17,19889,18326
2012-01-10,18,21735,19356
2012-01-10,19,22135,19370
2012-01-10,20,21060,19112
2012-01-10,21,20149,18744
2012-01-10,22,19372,18017
2012-01-10,23,18222,16850
2012-01-10,24,16602,15477
2012-01-11,1,16114,14398
2012-01-11,2,15687,13956
2012-01-11,3,15726,13735
2012-01-11,4,15604,13713
2012-01-11,5,15877,13922
2012-01-11,6,16626,14709
2012-01-11,7,18242,16029
2012-01-11,8,20367,17658
2012-01-11,9,19883,17858
2012-01-11,10,19743,17789
2012-01-11,11,19337,17840
2012-01-11,12,19435,17861
2012-01-11,13,19177,17610
2012-01-11,14,19069,17539
2012-01-11,15,19040,17452
2012-01-11,16,19246,17649
2012-01-11,17,20740,18563
2012-01-11,18,21644,19561
2012-01-11,19,21526,19512
2012-01-11,20,20947,19230
2012-01-11,21,20650,18885
2012-01-11,22,19794,18116
2012-01-11,23,18229,16899
2012-01-11,24,16720,15692
2012-01-12,1,16531,14859
2012-01-12,2,16127,14253
2012-01-12,3,15775,13985
2012-01-12,4,15663,13964
2012-01-12,5,15992,14208
2012-01-12,6,16442,14857
2012-01-12,7,17834,16384
2012-01-12,8,19785,17948
2012-01-12,9,19769,18423
2012-01-12,10,19533,18435
2012-01-12,11,19462,18516
2012-01-12,12,19746,18598
2012-01-12,13,19728,18505
2012-01-12,14,19783,18385
2012-01-12,15,19631,18283
2012-01-12,16,20115,18521
2012-01-12,17,21481,19258
2012-01-12,18,22179,19942
2012-01-12,19,21856,19654
2012-01-12,20,21317,19256
2012-01-12,21,20314,18777
2012-01-12,22,19359,18063
2012-01-12,23,17892,16798
2012-01-12,24,16555,15503
2012-01-13,1,15976,14562
2012-01-13,2,15863,14139
2012-01-13,3,15898,13848
2012-01-13,4,15606,13861
2012-01-13,5,16066,13860
2012-01-13,6,16194,14524
2012-01-13,7,17461,16166
2012-01-13,8,19456,17673
2012-01-13,9,20086,18172
2012-01-13,10,19846,18345
2012-01-13,11,20089,18606
2012-01-13,12,19993,18663
2012-01-13,13,19757,18557
2012-01-13,14,19804,18428
2012-01-13,15,19792,18259
2012-01-13,16,20106,18364
2012-01-13,17,21090,18973
2012-01-13,18,21750,19887
2012-01-13,19,22630,19943
2012-01-13,20,22237,19651
2012-01-13,21,21811,19263
2012-01-13,22,20791,18550
2012-01-13,23,18920,17605
2012-01-13,24,17454,16507
2012-01-14,1,16808,15585
2012-01-14,2,16461,15127
2012-01-14,3,16467,14879
2012-01-14,4,16007,14757
2012-01-14,5,16005,14753
2012-01-14,6,16322,15048
2012-01-14,7,16821,15680
2012-01-14,8,17723,16596
2012-01-14,9,18313,17307
2012-01-14,10,19223,18050
2012-01-14,11,19506,18308
2012-01-14,12,19807,18459
2012-01-14,13,19809,18331
2012-01-14,14,19370,17963
2012-01-14,15,19062,17655
2012-01-14,16,18991,17568
2012-01-14,17,19567,18122
2012-01-14,18,20999,19551
2012-01-14,19,20859,19911
2012-01-14,20,20773,19402
2012-01-14,21,20158,18885
2012-01-14,22,19745,18378
2012-01-14,23,18846,17603
2012-01-14,24,17966,16614
2012-01-15,1,17303,15943
2012-01-15,2,16701,15549
2012-01-15,3,16622,15278
2012-01-15,4,16389,15133
2012-01-15,5,16462,15193
2012-01-15,6,16803,15332
2012-01-15,7,16815,15830
2012-01-15,8,18058,16447
2012-01-15,9,18956,16903
2012-01-15,10,19348,17446
2012-01-15,11,19356,17677
2012-01-15,12,19076,17736
2012-01-15,13,18952,17612
2012-01-15,14,18930,17420
2012-01-15,15,18851,17268
2012-01-15,16,19353,17355
2012-01-15,17,20081,18335
2012-01-15,18,21778,19838
2012-01-15,19,22126,20017
2012-01-15,20,21801,19520
2012-01-15,21,21518,19238
2012-01-15,22,20626,18596
2012-01-15,23,19283,17579
2012-01-15,24,17874,16460
2012-01-16,1,17916,15770
2012-01-16,2,17419,15424
2012-01-16,3,17302,15154
2012-01-16,4,17337,15043
2012-01-16,5,17495,15267
2012-01-16,6,18288,15923
2012-01-16,7,19764,17515
2012-01-16,8,21386,18784
2012-01-16,9,21130,19083
2012-01-16,10,21050,18976
2012-01-16,11,21013,18972
2012-01-16,12,20872,18860
2012-01-16,13,20655,18615
2012-01-16,14,20821,18526
2012-01-16,15,21170,18528
2012-01-16,16,21442,18677
2012-01-16,17,21727,19388
2012-01-16,18,22482,20357
2012-01-16,19,22597,20390
2012-01-16,20,22809,19990
2012-01-16,21,22056,19559
2012-01-16,22,20736,18756
2012-01-16,23,19354,17548
2012-01-16,24,17765,16234
2012-01-17,1,16529,15285
2012-01-17,2,15911,14617
2012-01-17,3,15965,14371
2012-01-17,4,15796,14369
2012-01-17,5,15879,14515
2012-01-17,6,16274,15118
2012-01-17,7,17807,16537
2012-01-17,8,19690,17936
2012-01-17,9,20147,18544
2012-01-17,10,20214,18554
2012-01-17,11,20689,18697
2012-01-17,12,20868,18723
2012-01-17,13,20442,18517
2012-01-17,14,19973,18523
2012-01-17,15,19933,18448
2012-01-17,16,20369,18592
2012-01-17,17,21495,19515
2012-01-17,18,22368,20316
2012-01-17,19,22223,19928
2012-01-17,20,21800,19655
2012-01-17,21,21100,19430
2012-01-17,22,20026,18681
2012-01-17,23,18950,17748
2012-01-17,24,17503,16384
2012-01-18,1,16928,15636
2012-01-18,2,16676,15306
2012-01-18,3,16746,15072
2012-01-18,4,17019,15115
2012-01-18,5,17247,15378
2012-01-18,6,17474,16072
2012-01-18,7,18714,17495
2012-01-18,8,20614,19036
2012-01-18,9,20800,19305
2012-01-18,10,20626,19237
2012-01-18,11,21066,19237
2012-01-18,12,20943,19098
2012-01-18,13,20611,18860
2012-01-18,14,20529,18834
2012-01-18,15,20345,18700
2012-01-18,16,20241,18896
2012-01-18,17,21394,19595
2012-01-18,18,23255,20730
2012-01-18,19,23631,20986
2012-01-18,20,22708,20563
2012-01-18,21,22023,20378
2012-01-18,22,21044,19549
2012-01-18,23,19577,18232
2012-01-18,24,18276,17187
2012-01-19,1,17437,15968
2012-01-19,2,16902,15613
2012-01-19,3,16793,15298
2012-01-19,4,16830,15176
2012-01-19,5,17191,15351
2012-01-19,6,18267,16101
2012-01-19,7,20464,17490
2012-01-19,8,22359,18955
2012-01-19,9,22212,19054
2012-01-19,10,21988,19086
2012-01-19,11,22193,19248
2012-01-19,12,21608,19167
2012-01-19,13,21742,19117
2012-01-19,14,21360,19185
2012-01-19,15,21125,18903
2012-01-19,16,21321,18949
2012-01-19,17,22369,19437
2012-01-19,18,24158,20423
2012-01-19,19,24156,20866
2012-01-19,20,23638,20735
2012-01-19,21,22846,20491
2012-01-19,22,21657,19757
2012-01-19,23,20077,18484
2012-01-19,24,18673,17166
2012-01-20,1,17868,16253
2012-01-20,2,17527,15871
2012-01-20,3,17278,15722
2012-01-20,4,17473,15617
2012-01-20,5,17807,15826
2012-01-20,6,18355,16567
2012-01-20,7,20440,17891
2012-01-20,8,21837,19417
2012-01-20,9,21969,19564
2012-01-20,10,21693,19588
2012-01-20,11,21230,19535
2012-01-20,12,21228,19483
2012-01-20,13,21007,19162
2012-01-20,14,20946,19039
2012-01-20,15,20783,18988
2012-01-20,16,20762,19092
2012-01-20,17,21653,19683
2012-01-20,18,22784,20775
2012-01-20,19,22634,20819
2012-01-20,20,22282,20443
2012-01-20,21,21724,19977
2012-01-20,22,20940,19335
2012-01-20,23,19784,18369
2012-01-20,24,18609,17188
2012-01-21,1,17324,16050
2012-01-21,2,16475,15523
2012-01-21,3,16358,15300
2012-01-21,4,16547,15133
2012-01-21,5,16641,15200
2012-01-21,6,17264,15450
2012-01-21,7,17832,15993
2012-01-21,8,18324,16798
2012-01-21,9,18948,17376
2012-01-21,10,20010,18015
2012-01-21,11,20159,18139
2012-01-21,12,19935,18067
2012-01-21,13,19557,17862
2012-01-21,14,19200,17422
2012-01-21,15,19449,17194
2012-01-21,16,19386,17158
2012-01-21,17,19611,17704
2012-01-21,18,20254,18859
2012-01-21,19,20541,19345
2012-01-21,20,20219,18759
2012-01-21,21,20055,18335
2012-01-21,22,19593,17748
2012-01-21,23,18742,16965
2012-01-21,24,17522,16002
2012-01-22,1,16432,15198
2012-01-22,2,15972,14713
2012-01-22,3,15926,14542
2012-01-22,4,16143,14334
2012-01-22,5,15982,14318
2012-01-22,6,16676,14674
2012-01-22,7,16788,15158
2012-01-22,8,17479,15666
2012-01-22,9,17672,16116
2012-01-22,10,18476,16643
2012-01-22,11,18663,16950
2012-01-22,12,18707,17116
2012-01-22,13,18477,17092
2012-01-22,14,18476,17011
2012-01-22,15,18283,16869
2012-01-22,16,18355,16999
2012-01-22,17,19124,17569
2012-01-22,18,19616,18866
2012-01-22,19,20223,19186
2012-01-22,20,20052,18675
2012-01-22,21,19587,18229
2012-01-22,22,18666,17548
2012-01-22,23,17943,16477
2012-01-22,24,16617,15405
2012-01-23,1,16430,14588
2012-01-23,2,16150,14101
2012-01-23,3,15755,13926
2012-01-23,4,15938,13900
2012-01-23,5,16142,14148
2012-01-23,6,17095,14931
2012-01-23,7,18374,16249
2012-01-23,8,19621,17709
2012-01-23,9,19858,18156
2012-01-23,10,19808,18375
2012-01-23,11,19952,18540
2012-01-23,12,19906,18539
2012-01-23,13,19426,18359
2012-01-23,14,19696,18378
2012-01-23,15,19571,18205
2012-01-23,16,19995,18369
2012-01-23,17,20552,19030
2012-01-23,18,21980,19638
2012-01-23,19,22100,19537
2012-01-23,20,20907,19274
2012-01-23,21,20387,18850
2012-01-23,22,19659,18098
2012-01-23,23,18565,16933
2012-01-23,24,16953,15668
2012-01-24,1,16175,14785
2012-01-24,2,15847,14279
2012-01-24,3,15830,14171
2012-01-24,4,15858,14137
2012-01-24,5,15783,14289
2012-01-24,6,16141,14873
2012-01-24,7,17686,16362
2012-01-24,8,19511,17846
2012-01-24,9,19932,18377
2012-01-24,10,19774,18411
2012-01-24,11,19674,18494
2012-01-24,12,19758,18550
2012-01-24,13,19649,18518
2012-01-24,14,19554,18473
2012-01-24,15,19461,18380
2012-01-24,16,19628,18548
2012-01-24,17,20401,19146
2012-01-24,18,21400,19933
2012-01-24,19,21359,20042
2012-01-24,20,20813,19795
2012-01-24,21,20539,19323
2012-01-24,22,19693,18627
2012-01-24,23,18603,17456
2012-01-24,24,17424,16132
2012-01-25,1,16241,15264
2012-01-25,2,15472,14727
2012-01-25,3,15232,14349
2012-01-25,4,15209,14368
2012-01-25,5,15439,14536
2012-01-25,6,16240,15275
2012-01-25,7,18181,16766
2012-01-25,8,20394,18383
2012-01-25,9,20278,18495
2012-01-25,10,19804,18577
2012-01-25,11,19644,18609
2012-01-25,12,19367,18642
2012-01-25,13,19259,18529
2012-01-25,14,19239,18514
2012-01-25,15,19173,18448
2012-01-25,16,19378,18558
2012-01-25,17,20424,19182
2012-01-25,18,21841,20069
2012-01-25,19,21692,20150
2012-01-25,20,21126,19808
2012-01-25,21,20798,19432
2012-01-25,22,19576,18678
2012-01-25,23,18424,17586
2012-01-25,24,17154,16372
2012-01-26,1,16296,15381
2012-01-26,2,15763,14848
2012-01-26,3,15775,14660
2012-01-26,4,15644,14589
2012-01-26,5,15799,14743
2012-01-26,6,16409,15446
2012-01-26,7,18256,16745
2012-01-26,8,19588,18133
2012-01-26,9,19579,18314
2012-01-26,10,19705,18340
2012-01-26,11,19594,18496
2012-01-26,12,19512,18599
2012-01-26,13,19503,18473
2012-01-26,14,19657,18384
2012-01-26,15,19466,18318
2012-01-26,16,19629,18471
2012-01-26,17,20226,19201
2012-01-26,18,21907,19971
2012-01-26,19,21575,19882
2012-01-26,20,20556,19656
2012-01-26,21,20130,19332
2012-01-26,22,19348,18575
2012-01-26,23,18321,17486
2012-01-26,24,16963,16164
2012-01-27,1,16059,15248
2012-01-27,2,15459,14772
2012-01-27,3,15133,14426
2012-01-27,4,15113,14301
2012-01-27,5,15107,14453
2012-01-27,6,15683,15062
2012-01-27,7,17223,16228
2012-01-27,8,18364,17591
2012-01-27,9,18956,18113
2012-01-27,10,19305,18339
2012-01-27,11,19342,18469
2012-01-27,12,19498,18574
2012-01-27,13,19648,18350
2012-01-27,14,19264,18061
2012-01-27,15,18964,17833
2012-01-27,16,19042,17834
2012-01-27,17,19772,18312
2012-01-27,18,20545,18875
2012-01-27,19,20516,19227
2012-01-27,20,19650,18825
2012-01-27,21,19488,18515
2012-01-27,22,18471,17698
2012-01-27,23,17351,16712
2012-01-27,24,16319,15633
2012-01-28,1,15499,14653
2012-01-28,2,15049,14066
2012-01-28,3,14873,13738
2012-01-28,4,14683,13553
2012-01-28,5,14846,13583
2012-01-28,6,15181,13855
2012-01-28,7,15901,14475
2012-01-28,8,16666,15327
2012-01-28,9,17302,15924
2012-01-28,10,18114,16729
2012-01-28,11,18352,17077
2012-01-28,12,18587,17218
2012-01-28,13,18585,17316
2012-01-28,14,18284,17180
2012-01-28,15,18027,17052
2012-01-28,16,18032,16957
2012-01-28,17,18744,17444
2012-01-28,18,19507,18182
2012-01-28,19,19523,18462
2012-01-28,20,18926,17896
2012-01-28,21,18414,17421
2012-01-28,22,17878,16900
2012-01-28,23,17186,16137
2012-01-28,24,16169,15193
2012-01-29,1,15897,14530
2012-01-29,2,15350,14019
2012-01-29,3,15279,13766
2012-01-29,4,15580,13631
2012-01-29,5,15511,13672
2012-01-29,6,15707,14024
2012-01-29,7,15926,14283
2012-01-29,8,15940,14714
2012-01-29,9,16225,15194
2012-01-29,10,16622,15734
2012-01-29,11,17009,16061
2012-01-29,12,17072,16314
2012-01-29,13,17148,16375
2012-01-29,14,17107,16334
2012-01-29,15,17141,16247
2012-01-29,16,17401,16518
2012-01-29,17,18026,17369
2012-01-29,18,19733,18283
2012-01-29,19,19954,18460
2012-01-29,20,19234,18241
2012-01-29,21,19009,17817
2012-01-29,22,18350,17200
2012-01-29,23,17126,16362
2012-01-29,24,16401,15403
2012-01-30,1,15883,14723
2012-01-30,2,15352,14404
2012-01-30,3,15032,14332
2012-01-30,4,15057,14257
2012-01-30,5,15320,14482
2012-01-30,6,16336,15373
2012-01-30,7,18597,16763
2012-01-30,8,20165,18229
2012-01-30,9,19849,18554
2012-01-30,10,19137,18463
2012-01-30,11,19481,18505
2012-01-30,12,19362,18404
2012-01-30,13,19302,18274
2012-01-30,14,19055,18152
2012-01-30,15,19303,18210
2012-01-30,16,19617,18429
2012-01-30,17,20587,19036
2012-01-30,18,22017,20020
2012-01-30,19,22243,20213
2012-01-30,20,21372,20172
2012-01-30,21,21047,19975
2012-01-30,22,20116,19069
2012-01-30,23,18922,17759
2012-01-30,24,17091,16309
2012-01-31,1,15998,15325
2012-01-31,2,15241,14783
2012-01-31,3,15433,14688
2012-01-31,4,15201,14432
2012-01-31,5,15419,14488
2012-01-31,6,15819,15226
2012-01-31,7,17513,16527
2012-01-31,8,19213,17774
2012-01-31,9,18834,17995
2012-01-31,10,19198,17859
2012-01-31,11,19086,17821
2012-01-31,12,18823,17558
2012-01-31,13,18383,17433
2012-01-31,14,18157,17342
2012-01-31,15,18029,17193
2012-01-31,16,18154,17464
2012-01-31,17,18656,17906
2012-01-31,18,20113,18697
2012-01-31,19,20816,19229
2012-01-31,20,20240,18913
2012-01-31,21,19598,18433
2012-01-31,22,18583,17568
2012-01-31,23,17534,16444
2012-01-31,24,16009,15179
2012-02-01,1,15259,14280
2012-02-01,2,15105,13806
2012-02-01,3,14890,13441
2012-02-01,4,15299,13322
2012-02-01,5,15302,13393
2012-02-01,6,15661,14108
2012-02-01,7,16787,15636
2012-02-01,8,18370,16978
2012-02-01,9,18394,17346
2012-02-01,10,18871,17506
2012-02-01,11,18851,17711
2012-02-01,12,18718,17779
2012-02-01,13,18565,17817
2012-02-01,14,18609,17834
2012-02-01,15,18694,17922
2012-02-01,16,18894,18077
2012-02-01,17,19413,18598
2012-02-01,18,20360,19233
2012-02-01,19,20729,19527
2012-02-01,20,19956,19214
2012-02-01,21,19487,18787
2012-02-01,22,18731,18091
2012-02-01,23,17647,16972
2012-02-01,24,16348,15573
2012-02-02,1,15634,14749
2012-02-02,2,15175,14240
2012-02-02,3,14933,14001
2012-02-02,4,15067,13996
2012-02-02,5,15401,14120
2012-02-02,6,15687,14851
2012-02-02,7,17340,16338
2012-02-02,8,19076,17790
2012-02-02,9,19017,18118
2012-02-02,10,19149,18084
2012-02-02,11,19428,18188
2012-02-02,12,19489,18268
2012-02-02,13,19083,17997
2012-02-02,14,19036,17975
2012-02-02,15,19171,17868
2012-02-02,16,19313,18077
2012-02-02,17,19848,18577
2012-02-02,18,20838,19188
2012-02-02,19,21480,19725
2012-02-02,20,20865,19437
2012-02-02,21,20493,19125
2012-02-02,22,19503,18440
2012-02-02,23,17992,17216
2012-02-02,24,16827,16005
2012-02-03,1,16071,15108
2012-02-03,2,15496,14458
2012-02-03,3,15096,14111
2012-02-03,4,15258,14072
2012-02-03,5,15467,14241
2012-02-03,6,15897,14960
2012-02-03,7,17915,16427
2012-02-03,8,19740,17711
2012-02-03,9,19637,17995
2012-02-03,10,19627,18155
2012-02-03,11,19491,18211
2012-02-03,12,19310,18193
2012-02-03,13,19145,18028
2012-02-03,14,18957,17940
2012-02-03,15,18987,17835
2012-02-03,16,19012,17881
2012-02-03,17,19410,18278
2012-02-03,18,20424,19002
2012-02-03,19,20533,19078
2012-02-03,20,20071,18657
2012-02-03,21,19200,18225
2012-02-03,22,18471,17476
2012-02-03,23,17674,16607
2012-02-03,24,16243,15466
2012-02-04,1,15439,14530
2012-02-04,2,14812,13996
2012-02-04,3,14541,13695
2012-02-04,4,14559,13528
2012-02-04,5,14621,13532
2012-02-04,6,14840,13834
2012-02-04,7,15513,14502
2012-02-04,8,16502,15216
2012-02-04,9,17290,15841
2012-02-04,10,17574,16333
2012-02-04,11,17711,16474
2012-02-04,12,17737,16604
2012-02-04,13,17744,16584
2012-02-04,14,17480,16433
2012-02-04,15,17055,16108
2012-02-04,16,17104,16027
2012-02-04,17,17398,16422
2012-02-04,18,18694,17507
2012-02-04,19,19222,17969
2012-02-04,20,18679,17604
2012-02-04,21,18433,17090
2012-02-04,22,17659,16557
2012-02-04,23,16923,15821
2012-02-04,24,15912,14840
2012-02-05,1,15220,14136
2012-02-05,2,14624,13623
2012-02-05,3,14530,13427
2012-02-05,4,14585,13260
2012-02-05,5,14728,13228
2012-02-05,6,14924,13501
2012-02-05,7,14927,13926
2012-02-05,8,15465,14460
2012-02-05,9,16062,14934
2012-02-05,10,16558,15365
2012-02-05,11,16719,15717
2012-02-05,12,16978,15776
2012-02-05,13,17182,15942
2012-02-05,14,16979,15729
2012-02-05,15,17102,15727
2012-02-05,16,17300,15900
2012-02-05,17,17549,16472
2012-02-05,18,18951,17474
2012-02-05,19,19531,18054
2012-02-05,20,18754,17483
2012-02-05,21,18204,17011
2012-02-05,22,17581,16512
2012-02-05,23,16932,15707
2012-02-05,24,15748,14825
2012-02-06,1,15646,14023
2012-02-06,2,15158,13606
2012-02-06,3,15006,13464
2012-02-06,4,15354,13452
2012-02-06,5,15412,13652
2012-02-06,6,16188,14429
2012-02-06,7,18150,15865
2012-02-06,8,19615,17283
2012-02-06,9,19780,17350
2012-02-06,10,19324,17157
2012-02-06,11,19306,17114
2012-02-06,12,19257,17165
2012-02-06,13,19193,17126
2012-02-06,14,19107,16975
2012-02-06,15,18764,16772
2012-02-06,16,18901,16934
2012-02-06,17,19684,17567
2012-02-06,18,20836,18190
2012-02-06,19,21037,19045
2012-02-06,20,21044,19000
2012-02-06,21,20609,18667
2012-02-06,22,19612,17795
2012-02-06,23,18280,16688
2012-02-06,24,16507,15396
2012-02-07,1,15518,14471
2012-02-07,2,15225,14037
2012-02-07,3,15069,13864
2012-02-07,4,15047,13826
2012-02-07,5,15253,14057
2012-02-07,6,16021,14682
2012-02-07,7,17501,16050
2012-02-07,8,19610,17694
2012-02-07,9,19462,17930
2012-02-07,10,19307,17716
2012-02-07,11,19412,18046
2012-02-07,12,19147,17887
2012-02-07,13,18779,17465
2012-02-07,14,18100,16971
2012-02-07,15,18555,17414
2012-02-07,16,18674,17425
2012-02-07,17,19727,18236
2012-02-07,18,21140,18995
2012-02-07,19,22008,19852
2012-02-07,20,21642,19799
2012-02-07,21,21034,19438
2012-02-07,22,19791,18795
2012-02-07,23,18683,17570
2012-02-07,24,17478,16422
2012-02-08,1,16628,15550
2012-02-08,2,16184,15128
2012-02-08,3,15954,14896
2012-02-08,4,16199,14876
2012-02-08,5,16442,15066
2012-02-08,6,17201,15771
2012-02-08,7,19405,17445
2012-02-08,8,20930,18637
2012-02-08,9,20613,18643
2012-02-08,10,20213,18346
2012-02-08,11,20165,18239
2012-02-08,12,19782,17998
