\\Hourly Demand Report,,,
\\Created at 2019-06-04 07:30:15,,,
\\For 2019,,,
Date,Hour,Market Demand,Ontario Demand
2019-01-13,17,18983,17804
2019-01-13,18,20617,19220
2019-01-13,19,20758,19314
2019-01-13,20,20565,18788
2019-01-13,21,20384,18315
2019-01-13,22,19885,17814
2019-01-13,23,19089,16980
2019-01-13,24,18243,16052
2019-01-14,1,17650,15459
2019-01-14,2,17471,14977
2019-01-14,3,17486,14979
2019-01-14,4,17433,15050
2019-01-14,5,17491,15228
2019-01-14,6,17683,15856
2019-01-14,7,18659,17157
2019-01-14,8,20058,18718
2019-01-14,9,20301,18922
2019-01-14,10,20221,18275
2019-01-14,11,19930,17968
2019-01-14,12,20151,17662
2019-01-14,13,19912,17289
2019-01-14,14,19687,17147
2019-01-14,15,19692,17240
2019-01-14,16,19612,17508
2019-01-14,17,19915,18283
2019-01-14,18,21488,19390
2019-01-14,19,21717,19555
2019-01-14,20,21730,19291
2019-01-14,21,21198,18924
2019-01-14,22,20642,18253
2019-01-14,23,18636,17031
2019-01-14,24,17835,15834
2019-01-15,1,17104,15166
2019-01-15,2,16559,14607
2019-01-15,3,16767,14553
2019-01-15,4,16554,14434
2019-01-15,5,16755,14610
2019-01-15,6,16569,15148
2019-01-15,7,17930,16347
2019-01-15,8,19230,17705
2019-01-15,9,19824,18111
2019-01-15,10,19896,18043
2019-01-15,11,20204,18080
2019-01-15,12,20380,18083
2019-01-15,13,19923,17778
2019-01-15,14,20056,17820
2019-01-15,15,20037,17882
2019-01-15,16,20187,18147
2019-01-15,17,20514,18794
2019-01-15,18,20987,19291
2019-01-15,19,20853,19061
2019-01-15,20,20997,18765
2019-01-15,21,20745,18507
2019-01-15,22,19971,17749
2019-01-15,23,18889,16742
2019-01-15,24,17923,15693
2019-01-16,1,17514,14877
2019-01-16,2,17273,14649
2019-01-16,3,17444,14542
2019-01-16,4,17345,14451
2019-01-16,5,17481,14553
2019-01-16,6,17643,15166
2019-01-16,7,18653,16164
2019-01-16,8,20462,17677
2019-01-16,9,20448,17990
2019-01-16,10,20305,17991
2019-01-16,11,19894,17789
2019-01-16,12,19396,17307
2019-01-16,13,18806,16793
2019-01-16,14,18659,16524
2019-01-16,15,18878,16505
2019-01-16,16,19298,16986
2019-01-16,17,20922,18473
2019-01-16,18,22211,19659
2019-01-16,19,22346,19928
2019-01-16,20,22238,19866
2019-01-16,21,21977,19639
2019-01-16,22,21265,18946
2019-01-16,23,19903,17730
2019-01-16,24,18534,16645
2019-01-17,1,17738,15894
2019-01-17,2,17504,15573
2019-01-17,3,17356,15387
2019-01-17,4,17320,15384
2019-01-17,5,17519,15573
2019-01-17,6,17889,16088
2019-01-17,7,19025,17289
2019-01-17,8,20615,18781
2019-01-17,9,20646,18898
2019-01-17,10,20704,18312
2019-01-17,11,20244,17993
2019-01-17,12,20406,17928
2019-01-17,13,20347,18105
2019-01-17,14,20606,18259
2019-01-17,15,20885,18368
2019-01-17,16,20765,18478
2019-01-17,17,21418,19188
2019-01-17,18,22752,20142
2019-01-17,19,22741,20113
2019-01-17,20,22185,19697
2019-01-17,21,21876,19351
2019-01-17,22,20545,18744
2019-01-17,23,19112,17736
2019-01-17,24,18091,16577
2019-01-18,1,16835,15737
2019-01-18,2,16778,15453
2019-01-18,3,16929,15316
2019-01-18,4,16960,15198
2019-01-18,5,16882,15026
2019-01-18,6,16828,15361
2019-01-18,7,18493,16643
2019-01-18,8,20387,18113
2019-01-18,9,20736,18499
2019-01-18,10,20836,18465
2019-01-18,11,20430,18414
2019-01-18,12,20536,18312
2019-01-18,13,20382,18329
2019-01-18,14,20296,18323
2019-01-18,15,20228,18040
2019-01-18,16,20170,18071
2019-01-18,17,20475,18531
2019-01-18,18,21164,19257
2019-01-18,19,21349,19170
2019-01-18,20,20940,18990
2019-01-18,21,20605,18799
2019-01-18,22,19793,18243
2019-01-18,23,18845,17354
2019-01-18,24,18060,16320
2019-01-19,1,18126,15676
2019-01-19,2,17752,15458
2019-01-19,3,17728,15234
2019-01-19,4,17249,15015
2019-01-19,5,17946,15382
2019-01-19,6,18290,15697
2019-01-19,7,18510,16037
2019-01-19,8,18346,16667
2019-01-19,9,18802,17414
2019-01-19,10,20149,18234
2019-01-19,11,20737,18853
2019-01-19,12,20826,19204
2019-01-19,13,20770,19311
2019-01-19,14,20903,19371
2019-01-19,15,21056,19105
2019-01-19,16,21104,18911
2019-01-19,17,21906,19396
2019-01-19,18,22849,20324
2019-01-19,19,22878,20249
2019-01-19,20,22311,19613
2019-01-19,21,22024,19229
2019-01-19,22,20884,18535
2019-01-19,23,19760,17707
2019-01-19,24,19040,16946
2019-01-20,1,18553,16404
2019-01-20,2,18406,16044
2019-01-20,3,18563,15878
2019-01-20,4,18690,15827
2019-01-20,5,18700,15745
2019-01-20,6,18633,15784
2019-01-20,7,18964,16108
2019-01-20,8,19657,16738
2019-01-20,9,20647,17353
2019-01-20,10,21017,17806
2019-01-20,11,21079,17939
2019-01-20,12,20996,18034
2019-01-20,13,20949,18172
2019-01-20,14,21126,18115
2019-01-20,15,20977,18129
2019-01-20,16,21029,18495
2019-01-20,17,21913,19361
2019-01-20,18,23531,20758
2019-01-20,19,23704,20879
2019-01-20,20,23553,20460
2019-01-20,21,22941,20025
2019-01-20,22,22318,19424
2019-01-20,23,21261,18514
2019-01-20,24,20434,17609
2019-01-21,1,19911,17163
2019-01-21,2,19653,17017
2019-01-21,3,18517,16744
2019-01-21,4,19767,16722
2019-01-21,5,19415,16969
2019-01-21,6,20033,17590
2019-01-21,7,21030,18773
2019-01-21,8,22846,20360
2019-01-21,9,22765,20534
2019-01-21,10,22987,20369
2019-01-21,11,22661,20364
2019-01-21,12,22455,20304
2019-01-21,13,22497,20103
2019-01-21,14,22286,19838
2019-01-21,15,21998,19533
2019-01-21,16,22322,19584
2019-01-21,17,22417,20356
2019-01-21,18,23865,21525
2019-01-21,19,23833,21274
2019-01-21,20,23056,20875
2019-01-21,21,22931,20574
2019-01-21,22,22553,20176
2019-01-21,23,21598,19163
2019-01-21,24,20568,18090
2019-01-22,1,19828,17370
2019-01-22,2,19414,17011
2019-01-22,3,18534,16683
2019-01-22,4,18338,16627
2019-01-22,5,18342,16767
2019-01-22,6,18953,17166
2019-01-22,7,20625,18410
2019-01-22,8,21429,19747
2019-01-22,9,21788,19847
2019-01-22,10,22536,19635
2019-01-22,11,22582,19707
2019-01-22,12,22787,19701
2019-01-22,13,21957,19342
2019-01-22,14,21948,19391
2019-01-22,15,21738,19275
2019-01-22,16,21603,19339
2019-01-22,17,21960,19797
2019-01-22,18,22804,20504
2019-01-22,19,22722,20591
2019-01-22,20,22646,20254
2019-01-22,21,22574,19910
2019-01-22,22,21972,19220
2019-01-22,23,20560,18139
2019-01-22,24,19100,16847
2019-01-23,1,18468,16181
2019-01-23,2,17110,15737
2019-01-23,3,17766,15587
2019-01-23,4,17377,15462
2019-01-23,5,17427,15414
2019-01-23,6,17765,15907
2019-01-23,7,18660,16897
2019-01-23,8,19530,17954
2019-01-23,9,19841,18392
2019-01-23,10,19806,18427
2019-01-23,11,20886,18678
2019-01-23,12,21135,18707
2019-01-23,13,20912,18616
2019-01-23,14,21018,18605
2019-01-23,15,20773,18404
2019-01-23,16,20812,18508
2019-01-23,17,20758,18875
2019-01-23,18,21577,19389
2019-01-23,19,21539,19074
2019-01-23,20,21228,18839
2019-01-23,21,20661,18603
2019-01-23,22,20208,17912
2019-01-23,23,18693,16692
2019-01-23,24,17718,15549
2019-01-24,1,16500,14826
2019-01-24,2,16352,14426
2019-01-24,3,16166,14290
2019-01-24,4,16175,14181
2019-01-24,5,16783,14468
2019-01-24,6,17221,14982
2019-01-24,7,18257,16110
2019-01-24,8,19318,17417
2019-01-24,9,20320,18169
2019-01-24,10,19968,17903
2019-01-24,11,20341,17981
2019-01-24,12,19849,17728
2019-01-24,13,19328,17457
2019-01-24,14,19208,17371
2019-01-24,15,19320,17604
2019-01-24,16,19327,17835
2019-01-24,17,19758,18393
2019-01-24,18,20509,19125
2019-01-24,19,20838,19251
2019-01-24,20,20928,19026
2019-01-24,21,20543,18747
2019-01-24,22,20083,18260
2019-01-24,23,19133,17271
2019-01-24,24,18333,16130
2019-01-25,1,17939,15416
2019-01-25,2,17565,15024
2019-01-25,3,17239,14730
2019-01-25,4,17252,14686
2019-01-25,5,17367,14815
2019-01-25,6,18025,15524
2019-01-25,7,18786,16526
2019-01-25,8,20026,17888
2019-01-25,9,20324,18226
2019-01-25,10,20282,18109
2019-01-25,11,19857,17624
2019-01-25,12,19783,17430
2019-01-25,13,19703,17409
2019-01-25,14,19815,17663
2019-01-25,15,20005,17730
2019-01-25,16,19674,17803
2019-01-25,17,19889,18013
2019-01-25,18,20908,18924
2019-01-25,19,21128,19165
2019-01-25,20,20743,18885
2019-01-25,21,20558,18858
2019-01-25,22,20231,18449
2019-01-25,23,19414,17655
2019-01-25,24,19074,16734
2019-01-26,1,18515,16179
2019-01-26,2,18148,15837
2019-01-26,3,17915,15596
2019-01-26,4,17633,15454
2019-01-26,5,17175,15521
2019-01-26,6,17569,15656
2019-01-26,7,17996,16324
2019-01-26,8,18913,17018
2019-01-26,9,19442,17711
2019-01-26,10,19512,17925
2019-01-26,11,19048,17410
2019-01-26,12,18802,17042
2019-01-26,13,18791,16918
2019-01-26,14,18360,16811
2019-01-26,15,18547,16949
2019-01-26,16,18750,17490
2019-01-26,17,19244,18158
2019-01-26,18,20347,19223
2019-01-26,19,20986,19534
2019-01-26,20,20192,18897
2019-01-26,21,19554,18356
2019-01-26,22,19046,17681
2019-01-26,23,18382,17130
2019-01-26,24,18578,16633
2019-01-27,1,17464,15686
2019-01-27,2,17127,15187
2019-01-27,3,16802,14935
2019-01-27,4,17328,14768
2019-01-27,5,17541,14607
2019-01-27,6,17897,14824
2019-01-27,7,17992,15295
2019-01-27,8,18502,15879
2019-01-27,9,19067,16433
2019-01-27,10,19687,16960
2019-01-27,11,19074,17019
2019-01-27,12,18939,16978
2019-01-27,13,19141,16892
2019-01-27,14,19589,17005
2019-01-27,15,19867,17097
2019-01-27,16,20158,17465
2019-01-27,17,20851,18365
2019-01-27,18,21663,19553
2019-01-27,19,22198,20056
2019-01-27,20,21415,19584
2019-01-27,21,20853,19034
2019-01-27,22,19995,18493
2019-01-27,23,19215,17735
2019-01-27,24,18739,17185
2019-01-28,1,18379,16709
2019-01-28,2,17742,16331
2019-01-28,3,17421,16177
2019-01-28,4,17333,16180
2019-01-28,5,17267,16205
2019-01-28,6,18498,16852
2019-01-28,7,19852,18227
2019-01-28,8,21280,19597
2019-01-28,9,21386,19590
2019-01-28,10,21472,19365
2019-01-28,11,22220,19401
2019-01-28,12,22350,19493
2019-01-28,13,22351,19592
2019-01-28,14,22256,19682
2019-01-28,15,22034,19594
2019-01-28,16,21863,19707
2019-01-28,17,21692,20090
2019-01-28,18,23167,21049
2019-01-28,19,23598,21041
2019-01-28,20,23138,20827
2019-01-28,21,22200,20432
2019-01-28,22,21742,19584
2019-01-28,23,20192,18394
2019-01-28,24,19747,17235
2019-01-29,1,19244,16446
2019-01-29,2,19371,16092
2019-01-29,3,19398,15803
2019-01-29,4,19120,15616
2019-01-29,5,19410,15779
2019-01-29,6,19224,16265
2019-01-29,7,19962,17415
2019-01-29,8,21285,18637
2019-01-29,9,21569,18963
2019-01-29,10,22263,19177
2019-01-29,11,21971,19036
2019-01-29,12,21538,18702
2019-01-29,13,21383,18593
2019-01-29,14,21010,18648
2019-01-29,15,20764,18456
2019-01-29,16,21031,18639
2019-01-29,17,21703,19137
2019-01-29,18,22633,19746
2019-01-29,19,23056,20169
2019-01-29,20,23280,20040
2019-01-29,21,23030,19880
2019-01-29,22,22115,19207
2019-01-29,23,20578,17959
2019-01-29,24,19695,16918
2019-01-30,1,19281,16109
2019-01-30,2,19036,15865
2019-01-30,3,19093,15700
2019-01-30,4,19008,15695
2019-01-30,5,19144,15844
2019-01-30,6,19618,16518
2019-01-30,7,20603,17895
2019-01-30,8,21813,19153
2019-01-30,9,22118,19268
2019-01-30,10,21897,19031
2019-01-30,11,22076,18981
2019-01-30,12,22048,18917
2019-01-30,13,21810,18786
2019-01-30,14,21701,18802
2019-01-30,15,21790,18777
2019-01-30,16,21764,18923
2019-01-30,17,22548,19429
2019-01-30,18,23588,20333
2019-01-30,19,24377,20986
2019-01-30,20,24036,20930
2019-01-30,21,23679,20672
2019-01-30,22,22855,19943
2019-01-30,23,21306,18947
2019-01-30,24,20344,17931
2019-01-31,1,20100,17415
2019-01-31,2,19674,17139
2019-01-31,3,19455,16827
2019-01-31,4,19050,16816
2019-01-31,5,19469,16789
2019-01-31,6,20170,17389
2019-01-31,7,20825,18501
2019-01-31,8,21776,19808
2019-01-31,9,22874,20068
2019-01-31,10,22743,19609
2019-01-31,11,22155,19414
2019-01-31,12,22184,19202
2019-01-31,13,21509,18910
2019-01-31,14,21193,18799
2019-01-31,15,20883,18611
2019-01-31,16,21232,18962
2019-01-31,17,21649,19602
2019-01-31,18,23041,20596
2019-01-31,19,23946,20873
2019-01-31,20,24045,20764
2019-01-31,21,23743,20713
2019-01-31,22,22919,20321
2019-01-31,23,21646,19388
2019-01-31,24,20459,18277
2019-02-01,1,19517,17579
2019-02-01,2,18895,17177
2019-02-01,3,18916,17038
2019-02-01,4,18729,17043
2019-02-01,5,19207,17148
2019-02-01,6,19797,17561
2019-02-01,7,20494,18745
2019-02-01,8,22038,20007
2019-02-01,9,22267,20086
2019-02-01,10,22040,19519
2019-02-01,11,21366,19088
2019-02-01,12,20689,18744
2019-02-01,13,20442,18412
2019-02-01,14,20665,18159
2019-02-01,15,20507,18116
2019-02-01,16,20889,18279
2019-02-01,17,21536,19004
2019-02-01,18,22625,20008
2019-02-01,19,22707,20500
2019-02-01,20,22607,20301
2019-02-01,21,21901,20040
2019-02-01,22,21530,19440
2019-02-01,23,20900,18331
2019-02-01,24,19827,17306
2019-02-02,1,19475,16427
2019-02-02,2,18828,15873
2019-02-02,3,18569,15689
2019-02-02,4,18391,15568
2019-02-02,5,18371,15524
2019-02-02,6,18924,15682
2019-02-02,7,19198,15955
2019-02-02,8,19960,16754
2019-02-02,9,20421,17256
2019-02-02,10,20590,17694
2019-02-02,11,20704,18002
2019-02-02,12,21211,18041
2019-02-02,13,21042,17908
2019-02-02,14,19957,17550
2019-02-02,15,19728,17467
2019-02-02,16,19488,17421
2019-02-02,17,19924,17743
2019-02-02,18,20297,18334
2019-02-02,19,20333,18543
2019-02-02,20,19993,18035
2019-02-02,21,19937,17585
2019-02-02,22,19672,16984
2019-02-02,23,18781,16241
2019-02-02,24,18279,15435
2019-02-03,1,17287,14655
2019-02-03,2,17081,14188
2019-02-03,3,17016,14017
2019-02-03,4,17193,14053
2019-02-03,5,17640,14000
2019-02-03,6,17622,13992
2019-02-03,7,17540,14265
2019-02-03,8,17652,14935
2019-02-03,9,18417,15511
2019-02-03,10,18908,15886
2019-02-03,11,19512,16350
2019-02-03,12,19317,16307
2019-02-03,13,19306,16280
2019-02-03,14,19436,16104
2019-02-03,15,19734,16252
2019-02-03,16,19994,16471
2019-02-03,17,20100,17118
2019-02-03,18,20379,17720
2019-02-03,19,20010,17887
2019-02-03,20,19954,17277
2019-02-03,21,19359,16798
2019-02-03,22,18966,16063
2019-02-03,23,18460,15401
2019-02-03,24,17855,14696
2019-02-04,1,17142,14005
2019-02-04,2,16821,13765
2019-02-04,3,16708,13627
2019-02-04,4,16190,13509
2019-02-04,5,16613,13671
2019-02-04,6,16951,14226
2019-02-04,7,18137,15472
2019-02-04,8,19235,16741
2019-02-04,9,19490,16891
2019-02-04,10,19900,16980
2019-02-04,11,19903,16726
2019-02-04,12,19772,16439
2019-02-04,13,19906,16475
2019-02-04,14,19956,16481
2019-02-04,15,19542,16377
2019-02-04,16,19523,16474
2019-02-04,17,19964,17213
2019-02-04,18,20980,17903
2019-02-04,19,20893,18045
2019-02-04,20,20802,17781
2019-02-04,21,20290,17503
2019-02-04,22,19732,16735
2019-02-04,23,18603,15669
2019-02-04,24,17566,14699
2019-02-05,1,16818,14067
2019-02-05,2,16550,13695
2019-02-05,3,16240,13373
2019-02-05,4,16373,13371
2019-02-05,5,16426,13532
2019-02-05,6,16990,14125
2019-02-05,7,18360,15460
2019-02-05,8,19372,16771
2019-02-05,9,19300,16974
2019-02-05,10,19709,17230
2019-02-05,11,19548,17082
2019-02-05,12,19169,16887
2019-02-05,13,19114,16830
2019-02-05,14,19095,16780
2019-02-05,15,19063,16760
2019-02-05,16,18864,16990
2019-02-05,17,19645,17885
2019-02-05,18,20647,18988
2019-02-05,19,21067,19309
2019-02-05,20,20782,19262
2019-02-05,21,20459,18798
2019-02-05,22,19402,18078
2019-02-05,23,18371,17194
2019-02-05,24,17373,16164
2019-02-06,1,17480,15389
2019-02-06,2,17212,14978
2019-02-06,3,16846,14618
2019-02-06,4,16494,14505
2019-02-06,5,17130,14800
2019-02-06,6,17847,15315
2019-02-06,7,18401,16626
2019-02-06,8,19199,18079
2019-02-06,9,19479,18290
2019-02-06,10,19707,18656
2019-02-06,11,20226,19052
2019-02-06,12,20100,19254
2019-02-06,13,20349,19285
2019-02-06,14,19825,19181
2019-02-06,15,19646,19006
2019-02-06,16,19580,18933
2019-02-06,17,19995,19237
2019-02-06,18,20433,19661
2019-02-06,19,20408,19644
2019-02-06,20,20074,19283
2019-02-06,21,19707,18823
2019-02-06,22,18967,18080
2019-02-06,23,17987,17011
2019-02-06,24,16999,15881
2019-02-07,1,16622,15279
2019-02-07,2,16086,14792
2019-02-07,3,16068,14590
2019-02-07,4,16114,14469
2019-02-07,5,16127,14499
2019-02-07,6,16621,15188
2019-02-07,7,17928,16440
2019-02-07,8,19209,17742
2019-02-07,9,19113,17948
2019-02-07,10,19117,18176
2019-02-07,11,19018,18158
2019-02-07,12,19139,18051
2019-02-07,13,18920,17880
2019-02-07,14,18933,17906
2019-02-07,15,18937,17760
2019-02-07,16,19440,17853
2019-02-07,17,19859,18354
2019-02-07,18,20297,19060
2019-02-07,19,20289,19105
2019-02-07,20,20662,18894
2019-02-07,21,20384,18464
2019-02-07,22,19464,17543
2019-02-07,23,18016,16134
2019-02-07,24,17459,15154
2019-02-08,1,16875,14429
2019-02-08,2,16425,14015
2019-02-08,3,16143,13730
2019-02-08,4,16255,13723
2019-02-08,5,16433,13846
2019-02-08,6,17119,14558
2019-02-08,7,17729,15908
2019-02-08,8,19202,17272
2019-02-08,9,19511,17644
2019-02-08,10,19741,17747
2019-02-08,11,19691,17692
2019-02-08,12,19537,17511
