\\Hourly Demand Report,,,
\\Created at 2018-05-22 08:00:00,,,
\\For 2008,,,
Date,Hour,Market Demand,Ontario Demand
2008-01-06,14,18383,17246
2008-01-06,15,18020,17069
2008-01-06,16,18120,17119
2008-01-06,17,19190,17996
2008-01-06,18,20588,19137
2008-01-06,19,20559,18814
2008-01-06,20,19876,18305
2008-01-06,21,19241,17922
2008-01-06,22,18718,17242
2008-01-06,23,17628,16360
2008-01-06,24,16602,15258
2008-01-07,1,15839,14597
2008-01-07,2,15529,14166
2008-01-07,3,15357,13915
2008-01-07,4,15945,13892
2008-01-07,5,15991,14040
2008-01-07,6,16534,14589
2008-01-07,7,18153,16178
2008-01-07,8,21137,18186
2008-01-07,9,21375,18454
2008-01-07,10,20930,18390
2008-01-07,11,20662,18535
2008-01-07,12,20624,18633
2008-01-07,13,20685,18695
2008-01-07,14,21029,18715
2008-01-07,15,21031,18505
2008-01-07,16,21382,18618
2008-01-07,17,22158,19404
2008-01-07,18,23275,20471
2008-01-07,19,23346,20094
2008-01-07,20,22801,19555
2008-01-07,21,22210,18877
2008-01-07,22,21063,17998
2008-01-07,23,18404,16619
2008-01-07,24,16694,15414
2008-01-08,1,16329,14547
2008-01-08,2,16107,14026
2008-01-08,3,16148,13827
2008-01-08,4,16267,13556
2008-01-08,5,15983,13768
2008-01-08,6,16590,14222
2008-01-08,7,18079,15783
2008-01-08,8,19947,17517
2008-01-08,9,20778,18136
2008-01-08,10,20705,18057
2008-01-08,11,20045,18206
2008-01-08,12,20540,18271
2008-01-08,13,20274,18260
2008-01-08,14,20094,18277
2008-01-08,15,20099,18266
2008-01-08,16,20522,18515
2008-01-08,17,21021,19318
2008-01-08,18,21952,20189
2008-01-08,19,22374,19910
2008-01-08,20,22156,19335
2008-01-08,21,21656,18728
2008-01-08,22,20262,17931
2008-01-08,23,18913,16695
2008-01-08,24,17693,15479
2008-01-09,1,16645,14503
2008-01-09,2,16834,14125
2008-01-09,3,16794,13904
2008-01-09,4,16376,13655
2008-01-09,5,16808,13915
2008-01-09,6,17300,14445
2008-01-09,7,18781,15984
2008-01-09,8,20387,17892
2008-01-09,9,20678,18423
2008-01-09,10,20709,18449
2008-01-09,11,20882,18717
2008-01-09,12,20609,18690
2008-01-09,13,20561,18562
2008-01-09,14,20075,18466
2008-01-09,15,20562,18364
2008-01-09,16,20627,18621
2008-01-09,17,21908,19535
2008-01-09,18,23064,20705
2008-01-09,19,23008,20634
2008-01-09,20,22289,19951
2008-01-09,21,21887,19549
2008-01-09,22,21004,18678
2008-01-09,23,19672,17544
2008-01-09,24,18826,16244
2008-01-10,1,17535,15232
2008-01-10,2,16739,14870
2008-01-10,3,16376,14654
2008-01-10,4,16940,14626
2008-01-10,5,16996,14713
2008-01-10,6,17715,15166
2008-01-10,7,19110,16673
2008-01-10,8,20679,18506
2008-01-10,9,21179,18943
2008-01-10,10,20753,18789
2008-01-10,11,21361,19027
2008-01-10,12,21253,19094
2008-01-10,13,20918,18874
2008-01-10,14,20878,18768
2008-01-10,15,20625,18736
2008-01-10,16,20902,18941
2008-01-10,17,21718,19762
2008-01-10,18,23555,20852
2008-01-10,19,23125,20716
2008-01-10,20,22757,20334
2008-01-10,21,22189,19896
2008-01-10,22,21236,19083
2008-01-10,23,19948,17828
2008-01-10,24,18625,16497
2008-01-11,1,18082,15613
2008-01-11,2,17352,15332
2008-01-11,3,17316,15021
2008-01-11,4,16947,14838
2008-01-11,5,16983,15040
2008-01-11,6,18122,15623
2008-01-11,7,19702,17071
2008-01-11,8,20906,18759
2008-01-11,9,21661,19414
2008-01-11,10,21292,19359
2008-01-11,11,21620,19387
2008-01-11,12,21372,19557
2008-01-11,13,21964,19503
2008-01-11,14,21864,19327
2008-01-11,15,21844,19286
2008-01-11,16,21388,19335
2008-01-11,17,22188,19971
2008-01-11,18,23023,20521
2008-01-11,19,22493,20199
2008-01-11,20,22030,19671
2008-01-11,21,21274,19192
2008-01-11,22,20409,18427
2008-01-11,23,19521,17393
2008-01-11,24,18205,16234
2008-01-12,1,17490,15253
2008-01-12,2,17059,14701
2008-01-12,3,16758,14248
2008-01-12,4,16723,14140
2008-01-12,5,16850,14191
2008-01-12,6,17017,14297
2008-01-12,7,17530,14856
2008-01-12,8,18001,15742
2008-01-12,9,18991,16661
2008-01-12,10,19288,17348
2008-01-12,11,19746,17690
2008-01-12,12,19676,17738
2008-01-12,13,19612,17587
2008-01-12,14,19440,17396
2008-01-12,15,19319,17171
2008-01-12,16,19086,17188
2008-01-12,17,19759,17798
2008-01-12,18,21034,18791
2008-01-12,19,21073,18666
2008-01-12,20,20222,18119
2008-01-12,21,19515,17621
2008-01-12,22,19076,17205
2008-01-12,23,18390,16426
2008-01-12,24,17891,15654
2008-01-13,1,17341,14959
2008-01-13,2,17207,14545
2008-01-13,3,17147,14208
2008-01-13,4,16919,13998
2008-01-13,5,17033,14045
2008-01-13,6,16852,14197
2008-01-13,7,17004,14664
2008-01-13,8,17486,15214
2008-01-13,9,17650,15895
2008-01-13,10,18723,16644
2008-01-13,11,19365,17144
2008-01-13,12,19548,17348
2008-01-13,13,19655,17567
2008-01-13,14,19652,17470
2008-01-13,15,19467,17424
2008-01-13,16,19905,17627
2008-01-13,17,20684,18329
2008-01-13,18,21852,19584
2008-01-13,19,21729,19624
2008-01-13,20,21151,19019
2008-01-13,21,20724,18686
2008-01-13,22,20291,18050
2008-01-13,23,19214,17008
2008-01-13,24,18143,16085
2008-01-14,1,17792,15325
2008-01-14,2,17563,14963
2008-01-14,3,17451,14787
2008-01-14,4,17395,14797
2008-01-14,5,17537,15011
2008-01-14,6,18506,15695
2008-01-14,7,19967,17279
2008-01-14,8,22046,19275
2008-01-14,9,22817,19828
2008-01-14,10,22628,19809
2008-01-14,11,22470,19886
2008-01-14,12,22222,19911
2008-01-14,13,21587,19699
2008-01-14,14,21561,19638
2008-01-14,15,21643,19652
2008-01-14,16,22217,19868
2008-01-14,17,23526,20574
2008-01-14,18,24524,21476
2008-01-14,19,24072,21415
2008-01-14,20,24105,20961
2008-01-14,21,22766,20356
2008-01-14,22,22416,19774
2008-01-14,23,21352,18343
2008-01-14,24,19467,17020
2008-01-15,1,19082,16050
2008-01-15,2,18197,15685
2008-01-15,3,18288,15457
2008-01-15,4,17722,15010
2008-01-15,5,18181,15379
2008-01-15,6,19353,16006
2008-01-15,7,20270,17518
2008-01-15,8,22519,19369
2008-01-15,9,22671,19969
2008-01-15,10,22769,19968
2008-01-15,11,23259,19964
2008-01-15,12,23508,19798
2008-01-15,13,23011,19748
2008-01-15,14,22721,19703
2008-01-15,15,22832,19552
2008-01-15,16,22665,19775
2008-01-15,17,23523,20491
2008-01-15,18,24772,21354
2008-01-15,19,25275,21391
2008-01-15,20,24584,20998
2008-01-15,21,23783,20357
2008-01-15,22,23099,19617
2008-01-15,23,21944,18383
2008-01-15,24,19965,17254
2008-01-16,1,19616,16367
2008-01-16,2,19428,16126
2008-01-16,3,19069,15731
2008-01-16,4,18747,15625
2008-01-16,5,18889,15814
2008-01-16,6,19457,16360
2008-01-16,7,20702,18080
2008-01-16,8,22370,19722
2008-01-16,9,22518,20121
2008-01-16,10,22705,20015
2008-01-16,11,22211,19925
2008-01-16,12,22109,19807
2008-01-16,13,21486,19734
2008-01-16,14,21650,19801
2008-01-16,15,22483,19703
2008-01-16,16,22471,19805
2008-01-16,17,22712,20351
2008-01-16,18,23927,21224
2008-01-16,19,24106,21231
2008-01-16,20,23614,20784
2008-01-16,21,22900,20329
2008-01-16,22,22342,19583
2008-01-16,23,21485,18437
2008-01-16,24,20126,17221
2008-01-17,1,19393,16200
2008-01-17,2,19033,15873
2008-01-17,3,18668,15509
2008-01-17,4,18053,15458
2008-01-17,5,18223,15510
2008-01-17,6,18952,16070
2008-01-17,7,20428,17545
2008-01-17,8,21716,19239
2008-01-17,9,22133,19756
2008-01-17,10,22120,19509
2008-01-17,11,22358,19564
2008-01-17,12,22477,19696
2008-01-17,13,22366,19542
2008-01-17,14,22741,19506
2008-01-17,15,22450,19456
2008-01-17,16,22635,19474
2008-01-17,17,22875,20019
2008-01-17,18,23539,20953
2008-01-17,19,24254,21072
2008-01-17,20,23735,20670
2008-01-17,21,23209,20092
2008-01-17,22,21933,19318
2008-01-17,23,20151,18178
2008-01-17,24,19419,16973
2008-01-18,1,18946,16048
2008-01-18,2,18455,15667
2008-01-18,3,18089,15331
2008-01-18,4,18037,15244
2008-01-18,5,18024,15325
2008-01-18,6,18959,16031
2008-01-18,7,20881,17507
2008-01-18,8,22673,19401
2008-01-18,9,22638,19852
2008-01-18,10,22624,20042
2008-01-18,11,22883,20258
2008-01-18,12,22833,20241
2008-01-18,13,22399,19963
2008-01-18,14,21473,19825
2008-01-18,15,21334,19629
2008-01-18,16,21330,19482
2008-01-18,17,21846,20021
2008-01-18,18,23084,20911
2008-01-18,19,23529,21147
2008-01-18,20,22839,20636
2008-01-18,21,22032,20120
2008-01-18,22,21717,19494
2008-01-18,23,20472,18433
2008-01-18,24,19412,17023
2008-01-19,1,18637,16017
2008-01-19,2,18144,15600
2008-01-19,3,18240,15262
2008-01-19,4,17914,15055
2008-01-19,5,17869,15147
2008-01-19,6,18180,15398
2008-01-19,7,18670,15973
2008-01-19,8,19133,16983
2008-01-19,9,20390,17836
2008-01-19,10,20848,18413
2008-01-19,11,21009,18592
2008-01-19,12,20840,18742
2008-01-19,13,20876,18689
2008-01-19,14,20724,18459
2008-01-19,15,20318,18238
2008-01-19,16,20639,18359
2008-01-19,17,21246,18937
2008-01-19,18,22539,20216
2008-01-19,19,22641,20354
2008-01-19,20,21929,19755
2008-01-19,21,21851,19256
2008-01-19,22,21135,18675
2008-01-19,23,20183,17996
2008-01-19,24,19728,17226
2008-01-20,1,19582,16507
2008-01-20,2,18995,16056
2008-01-20,3,18744,15922
2008-01-20,4,18207,15892
2008-01-20,5,18320,15908
2008-01-20,6,18918,16071
2008-01-20,7,19389,16662
2008-01-20,8,19784,17256
2008-01-20,9,20403,17869
2008-01-20,10,21060,18531
2008-01-20,11,21316,18697
2008-01-20,12,21758,19078
2008-01-20,13,21678,19076
2008-01-20,14,21735,19005
2008-01-20,15,21809,18909
2008-01-20,16,22164,19151
2008-01-20,17,22729,19932
2008-01-20,18,23949,21092
2008-01-20,19,24510,21519
2008-01-20,20,23934,20875
2008-01-20,21,23080,20430
2008-01-20,22,22735,19858
2008-01-20,23,21572,18976
2008-01-20,24,21071,17933
2008-01-21,1,20421,17246
2008-01-21,2,20020,17070
2008-01-21,3,20200,16975
2008-01-21,4,21021,16896
2008-01-21,5,21119,17123
2008-01-21,6,20883,17809
2008-01-21,7,21660,19248
2008-01-21,8,24239,21265
2008-01-21,9,24432,21693
2008-01-21,10,23802,21637
2008-01-21,11,24479,21679
2008-01-21,12,24699,21492
2008-01-21,13,24250,21304
2008-01-21,14,24372,21172
2008-01-21,15,24222,21038
2008-01-21,16,24316,21108
2008-01-21,17,24744,21758
2008-01-21,18,25890,22578
2008-01-21,19,25827,22778
2008-01-21,20,25425,22335
2008-01-21,21,25467,21795
2008-01-21,22,23985,20897
2008-01-21,23,22829,19687
2008-01-21,24,20441,18240
2008-01-22,1,20543,17110
2008-01-22,2,20151,16753
2008-01-22,3,19958,16485
2008-01-22,4,19674,16404
2008-01-22,5,20395,16767
2008-01-22,6,21299,17316
2008-01-22,7,21919,18755
2008-01-22,8,23629,20690
2008-01-22,9,24507,21124
2008-01-22,10,24429,21029
2008-01-22,11,24350,21072
2008-01-22,12,23426,20974
2008-01-22,13,23655,20762
2008-01-22,14,24495,20643
2008-01-22,15,24148,20592
2008-01-22,16,24612,20542
2008-01-22,17,25020,20978
2008-01-22,18,25900,21744
2008-01-22,19,26387,22004
2008-01-22,20,25601,21696
2008-01-22,21,24940,21190
2008-01-22,22,23264,20329
2008-01-22,23,22690,19327
2008-01-22,24,19997,17939
2008-01-23,1,19895,16942
2008-01-23,2,19839,16668
2008-01-23,3,19462,16343
2008-01-23,4,19273,16304
2008-01-23,5,19648,16575
2008-01-23,6,20987,17269
2008-01-23,7,22262,18815
2008-01-23,8,24155,20617
2008-01-23,9,24569,21042
2008-01-23,10,24058,20948
2008-01-23,11,23950,20826
2008-01-23,12,23297,20634
2008-01-23,13,23516,20483
2008-01-23,14,23746,20499
2008-01-23,15,23876,20402
2008-01-23,16,24606,20604
2008-01-23,17,24178,20954
2008-01-23,18,24895,22038
2008-01-23,19,25256,22536
2008-01-23,20,24976,22022
2008-01-23,21,25291,21551
2008-01-23,22,24629,20550
2008-01-23,23,22959,19431
2008-01-23,24,20657,18056
2008-01-24,1,20293,17234
2008-01-24,2,19527,17116
2008-01-24,3,20560,16773
2008-01-24,4,20225,16785
2008-01-24,5,21094,16902
2008-01-24,6,21640,17399
2008-01-24,7,22601,18862
2008-01-24,8,24302,20584
2008-01-24,9,25072,20978
2008-01-24,10,24378,20754
2008-01-24,11,23178,20736
2008-01-24,12,22772,20538
2008-01-24,13,22598,20387
2008-01-24,14,23736,20187
2008-01-24,15,23192,19947
2008-01-24,16,23497,20069
2008-01-24,17,24501,20663
2008-01-24,18,25272,21648
2008-01-24,19,25456,22321
2008-01-24,20,25116,21886
2008-01-24,21,24937,21479
2008-01-24,22,24797,20479
2008-01-24,23,21953,19354
2008-01-24,24,20905,18166
2008-01-25,1,20361,17379
2008-01-25,2,20289,17025
2008-01-25,3,20265,16818
2008-01-25,4,20417,16659
2008-01-25,5,20512,16889
2008-01-25,6,21471,17483
2008-01-25,7,23249,18893
2008-01-25,8,24494,20697
2008-01-25,9,25566,21132
2008-01-25,10,25494,21028
2008-01-25,11,24878,21002
2008-01-25,12,24099,20885
2008-01-25,13,24360,20676
2008-01-25,14,23700,20495
2008-01-25,15,23956,20244
2008-01-25,16,23388,20136
2008-01-25,17,24284,20508
2008-01-25,18,24792,21293
2008-01-25,19,24751,21804
2008-01-25,20,25079,21246
2008-01-25,21,25108,20783
2008-01-25,22,24491,20002
2008-01-25,23,23008,18763
2008-01-25,24,21571,17590
2008-01-26,1,20630,16676
2008-01-26,2,20285,16070
2008-01-26,3,19816,15662
2008-01-26,4,19962,15594
2008-01-26,5,19742,15562
2008-01-26,6,20021,15815
2008-01-26,7,20565,16424
2008-01-26,8,21239,17320
2008-01-26,9,22368,18003
2008-01-26,10,22664,18552
2008-01-26,11,23000,18890
2008-01-26,12,23138,18918
2008-01-26,13,23024,18744
2008-01-26,14,22329,18556
2008-01-26,15,21309,18300
2008-01-26,16,21168,18286
2008-01-26,17,21365,18844
2008-01-26,18,22662,19801
2008-01-26,19,23261,20119
2008-01-26,20,22733,19294
2008-01-26,21,22291,18823
2008-01-26,22,21676,18156
2008-01-26,23,21157,17445
2008-01-26,24,20542,16531
2008-01-27,1,19484,15873
2008-01-27,2,18844,15465
2008-01-27,3,18959,15110
2008-01-27,4,18698,14875
2008-01-27,5,18959,14923
2008-01-27,6,19153,15244
2008-01-27,7,19222,15461
2008-01-27,8,19421,16033
2008-01-27,9,20288,16671
2008-01-27,10,20836,17497
2008-01-27,11,20989,17724
2008-01-27,12,20955,17839
2008-01-27,13,19640,17818
2008-01-27,14,19477,17574
2008-01-27,15,19312,17487
2008-01-27,16,19176,17639
2008-01-27,17,20529,18345
2008-01-27,18,22313,19430
2008-01-27,19,22510,19875
2008-01-27,20,21978,19398
2008-01-27,21,22054,18916
2008-01-27,22,21050,18264
2008-01-27,23,20465,17340
2008-01-27,24,19554,16314
2008-01-28,1,18587,15860
2008-01-28,2,18586,15497
2008-01-28,3,18245,15372
2008-01-28,4,18448,15445
2008-01-28,5,18753,15575
2008-01-28,6,19317,16240
2008-01-28,7,21181,17729
2008-01-28,8,22855,19713
2008-01-28,9,23643,20010
2008-01-28,10,23672,20097
2008-01-28,11,23673,20276
2008-01-28,12,23278,20224
2008-01-28,13,23153,20075
2008-01-28,14,22729,19906
2008-01-28,15,22541,19701
2008-01-28,16,22082,19521
2008-01-28,17,22920,20017
2008-01-28,18,23069,20998
2008-01-28,19,23279,21402
2008-01-28,20,22972,20928
2008-01-28,21,23191,20334
2008-01-28,22,22214,19355
2008-01-28,23,20445,18186
2008-01-28,24,18882,16922
2008-01-29,1,18601,16072
2008-01-29,2,18210,15735
2008-01-29,3,18226,15486
2008-01-29,4,18021,15256
2008-01-29,5,18544,15454
2008-01-29,6,18951,15955
2008-01-29,7,20357,17212
2008-01-29,8,22033,19052
2008-01-29,9,22938,19383
2008-01-29,10,22104,19398
2008-01-29,11,21194,19574
2008-01-29,12,21109,19505
2008-01-29,13,21329,19466
2008-01-29,14,21618,19441
2008-01-29,15,21804,19326
2008-01-29,16,22568,19558
2008-01-29,17,23400,20154
2008-01-29,18,23846,20862
2008-01-29,19,23821,20890
2008-01-29,20,23504,20250
2008-01-29,21,22965,19852
2008-01-29,22,21929,18923
2008-01-29,23,20571,17787
2008-01-29,24,19362,16588
2008-01-30,1,18615,15602
2008-01-30,2,17797,15087
2008-01-30,3,17301,14882
2008-01-30,4,18193,14900
2008-01-30,5,18861,15163
2008-01-30,6,19303,15932
2008-01-30,7,20574,17605
2008-01-30,8,22720,19505
2008-01-30,9,22793,20084
2008-01-30,10,22432,20505
2008-01-30,11,23326,20737
2008-01-30,12,23495,20893
2008-01-30,13,23123,20906
2008-01-30,14,22273,21060
2008-01-30,15,23164,20889
2008-01-30,16,22436,21127
2008-01-30,17,23142,21438
2008-01-30,18,23671,22189
2008-01-30,19,24402,22782
2008-01-30,20,24810,22245
2008-01-30,21,23539,21641
2008-01-30,22,22805,20830
2008-01-30,23,21386,19716
2008-01-30,24,21035,18557
2008-01-31,1,20422,17665
2008-01-31,2,20021,17030
2008-01-31,3,19761,16867
2008-01-31,4,19160,16779
2008-01-31,5,18877,16995
2008-01-31,6,20584,17701
2008-01-31,7,22920,19062
2008-01-31,8,23611,20700
2008-01-31,9,24188,21036
2008-01-31,10,24209,20773
2008-01-31,11,24112,20613
2008-01-31,12,23479,20453
2008-01-31,13,22994,20253
2008-01-31,14,22901,20210
2008-01-31,15,23091,20054
2008-01-31,16,23295,20005
2008-01-31,17,23690,20442
2008-01-31,18,24880,21268
2008-01-31,19,24893,21741
2008-01-31,20,24352,21440
2008-01-31,21,23967,20773
2008-01-31,22,23419,20026
2008-01-31,23,21683,18972
2008-01-31,24,20175,17767
2008-02-01,1,18483,16971
2008-02-01,2,19057,16471
2008-02-01,3,18532,16241
2008-02-01,4,17768,16140
2008-02-01,5,18919,16337
2008-02-01,6,18740,16991
2008-02-01,7,20563,18428
2008-02-01,8,21477,19752
2008-02-01,9,21387,20374
2008-02-01,10,22680,20750
2008-02-01,11,23424,21293
2008-02-01,12,23692,21506
2008-02-01,13,23353,21361
2008-02-01,14,22692,20984
2008-02-01,15,21494,20717
2008-02-01,16,21355,20492
2008-02-01,17,21424,20462
2008-02-01,18,22784,21306
2008-02-01,19,23183,21798
2008-02-01,20,22432,20906
2008-02-01,21,21395,20204
2008-02-01,22,20643,19496
2008-02-01,23,19489,18398
2008-02-01,24,18656,17071
2008-02-02,1,17748,16380
2008-02-02,2,17661,15550
2008-02-02,3,16674,15240
2008-02-02,4,16279,14991
2008-02-02,5,16549,15074
2008-02-02,6,16669,15290
2008-02-02,7,17737,15854
2008-02-02,8,18757,16865
2008-02-02,9,20015,17569
2008-02-02,10,20836,18095
2008-02-02,11,21869,18477
2008-02-02,12,21921,18628
2008-02-02,13,21808,18331
2008-02-02,14,19551,18106
2008-02-02,15,19660,18040
2008-02-02,16,19881,17978
2008-02-02,17,20177,18402
2008-02-02,18,21382,19096
2008-02-02,19,21726,19548
2008-02-02,20,21339,18933
2008-02-02,21,20609,18478
2008-02-02,22,20193,17884
2008-02-02,23,18884,17051
2008-02-02,24,18751,16090
2008-02-03,1,17530,15346
2008-02-03,2,16804,14913
2008-02-03,3,16416,14617
2008-02-03,4,16622,14461
2008-02-03,5,16423,14395
2008-02-03,6,15797,14665
2008-02-03,7,16107,14878
2008-02-03,8,16822,15537
2008-02-03,9,17840,16183
2008-02-03,10,18890,16849
2008-02-03,11,19509,17138
2008-02-03,12,19620,17286
2008-02-03,13,19698,17403
2008-02-03,14,19626,17241
2008-02-03,15,18943,17248
2008-02-03,16,19051,17311
2008-02-03,17,20086,17832
2008-02-03,18,21205,18797
2008-02-03,19,21468,19063
2008-02-03,20,21129,18598
2008-02-03,21,20374,18225
2008-02-03,22,19867,17733
2008-02-03,23,19389,16835
2008-02-03,24,17870,16064
2008-02-04,1,18049,15325
2008-02-04,2,17757,15008
2008-02-04,3,17888,14764
2008-02-04,4,17940,14716
2008-02-04,5,17497,14924
2008-02-04,6,18436,15635
2008-02-04,7,20563,17354
2008-02-04,8,22290,19186
2008-02-04,9,22385,19430
2008-02-04,10,22623,19541
2008-02-04,11,22039,19640
2008-02-04,12,21880,19530
2008-02-04,13,21168,19274
2008-02-04,14,21800,19199
2008-02-04,15,21725,19122
2008-02-04,16,22514,19265
2008-02-04,17,22747,19928
2008-02-04,18,23840,20782
2008-02-04,19,23985,21124
2008-02-04,20,22606,20692
2008-02-04,21,22946,20297
2008-02-04,22,23027,19502
2008-02-04,23,21812,18231
2008-02-04,24,20573,16953
2008-02-05,1,18738,15919
2008-02-05,2,17962,15406
2008-02-05,3,17921,15190
2008-02-05,4,18090,15014
2008-02-05,5,18265,15007
2008-02-05,6,18836,15470
2008-02-05,7,19640,16931
2008-02-05,8,21670,18825
2008-02-05,9,21933,19136
2008-02-05,10,21645,19188
2008-02-05,11,21780,19304
2008-02-05,12,21951,19255
2008-02-05,13,21823,19159
2008-02-05,14,22413,19160
2008-02-05,15,22237,19016
2008-02-05,16,22440,19094
2008-02-05,17,22842,19625
2008-02-05,18,23490,20392
2008-02-05,19,23603,20697
2008-02-05,20,23716,20305
2008-02-05,21,23206,19728
2008-02-05,22,22285,18941
2008-02-05,23,20646,17817
2008-02-05,24,19530,16516
2008-02-06,1,18149,15738
2008-02-06,2,18359,15328
2008-02-06,3,17453,15286
2008-02-06,4,17635,15224
2008-02-06,5,17883,15524
2008-02-06,6,19032,16164
2008-02-06,7,21105,17580
2008-02-06,8,22312,19352
2008-02-06,9,22091,19748
2008-02-06,10,22421,19935
2008-02-06,11,22777,20126
2008-02-06,12,22862,20160
2008-02-06,13,22492,20166
2008-02-06,14,22665,20144
2008-02-06,15,22258,20095
2008-02-06,16,22389,20119
2008-02-06,17,23272,20605
2008-02-06,18,23410,21287
2008-02-06,19,23276,21287
2008-02-06,20,23582,21179
2008-02-06,21,23078,20558
2008-02-06,22,22782,19880
2008-02-06,23,20741,18711
2008-02-06,24,19812,17452
2008-02-07,1,19113,16552
2008-02-07,2,18585,16106
2008-02-07,3,18147,15898
2008-02-07,4,17717,15785
2008-02-07,5,17907,15909
2008-02-07,6,19227,16630
2008-02-07,7,21074,18185
2008-02-07,8,21974,19316
2008-02-07,9,21683,19584
2008-02-07,10,21693,19686
2008-02-07,11,22552,19816
2008-02-07,12,22868,19830
2008-02-07,13,22959,19588
2008-02-07,14,22402,19520
2008-02-07,15,22690,19349
2008-02-07,16,22745,19462
2008-02-07,17,23246,19755
2008-02-07,18,23195,20560
2008-02-07,19,23467,21217
2008-02-07,20,23684,20933
2008-02-07,21,23470,20519
2008-02-07,22,22600,19632
2008-02-07,23,21132,18476
2008-02-07,24,20113,17233
2008-02-08,1,19463,16437
2008-02-08,2,18892,15979
2008-02-08,3,18537,15690
2008-02-08,4,17802,15609
2008-02-08,5,18301,15800
2008-02-08,6,20269,16547
2008-02-08,7,22082,17955
2008-02-08,8,23518,19637
2008-02-08,9,22396,20044
2008-02-08,10,22620,19959
2008-02-08,11,23169,19986
2008-02-08,12,22544,19897
