,temp_min,temp_max,temp_mean,temp_median,temp_max_hour,temp_min_hour,dew_point_temp_min,dew_point_temp_max,dew_point_temp_mean,dew_point_temp_median,dew_point_temp_max_hour,dew_point_temp_min_hour,rel_hum_min,rel_hum_max,rel_hum_mean,rel_hum_median,rel_hum_max_hour,rel_hum_min_hour,visibility_min,visibility_max,visibility_mean,visibility_median,visibility_max_hour,visibility_min_hour,press_min,press_max,press_mean,press_median,press_max_hour,press_min_hour,hmdxx_min,hmdxx_max,hmdxx_mean,hmdxx_median,hmdxx_max_hour,hmdxx_min_hour,sun_set,sun_rise,hmdxx_median-1,day_of_week,week_of_year,workday_before_stat_hol,workday_after_stat_hol,daily_peak,year
2001-07-04,16.4,24.7,19.812499999999996,19.049999999999997,15.0,5.0,9.3,18.1,15.408333333333337,15.35,15.0,23.0,60.0,88.0,76.125,77.0,5.0,23.0,2.4,24.1,14.800000000000006,19.3,0.0,6.0,98.7,99.4,99.05041666666665,99.03999999999999,0.0,16.0,17.96189608726966,30.779680109058223,24.11225005952909,22.615272293521972,15.0,23.0,22.0,6.0,21.604082892645625,2.0,27.0,0,0,18598.0,2001.0
2001-07-05,12.2,20.4,16.2125,16.200000000000003,15.0,5.0,4.6,9.3,7.045833333333332,6.9,8.0,12.0,37.0,76.0,56.083333333333336,57.5,6.0,12.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.89,99.39,99.05749999999999,99.02,23.0,3.0,12.487231117169225,20.528665683400632,16.26313181512103,16.664921090753364,15.0,5.0,22.0,6.0,22.615272293521972,3.0,27.0,0,0,17677.0,2001.0
2001-07-06,10.1,23.6,17.958333333333332,19.0,15.0,4.0,4.8,8.3,6.770833333333333,6.8,11.0,20.0,33.0,77.0,50.041666666666664,46.0,4.0,17.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.42,99.73,99.6083333333333,99.65,11.0,0.0,9.84899598426824,23.535889386175374,17.890570009967032,18.88248809324921,15.0,4.0,22.0,6.0,16.664921090753364,4.0,27.0,0,0,17442.0,2001.0
2001-07-09,18.7,31.5,25.445833333333336,25.299999999999997,15.0,3.0,11.0,14.4,12.554166666666665,12.5,7.0,17.0,29.0,70.0,46.916666666666664,45.0,5.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.69,98.96,98.85750000000002,98.89,11.0,23.0,21.49645934280737,33.45299707310674,28.01090408094086,28.020789280673938,15.0,3.0,22.0,6.0,28.041769688647623,0.0,28.0,0,0,22061.0,2001.0
2001-07-10,16.9,29.3,23.504166666666666,23.3,15.0,21.0,10.6,13.8,12.512500000000001,12.8,7.0,14.0,32.0,78.0,52.125,51.5,21.0,14.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.41,98.65,98.56833333333334,98.59,0.0,18.0,19.69645934280737,31.005520129405486,26.050366982152454,26.211769128364732,15.0,21.0,22.0,6.0,28.020789280673938,1.0,28.0,0,0,21506.0,2001.0
2001-07-11,14.7,23.2,18.749999999999996,18.5,17.0,4.0,9.2,12.1,10.691666666666665,10.649999999999999,0.0,14.0,43.0,78.0,60.75,59.5,3.0,14.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.52,99.04,98.7908333333333,98.83,23.0,0.0,16.405520129405485,24.571318521845015,20.36143663554536,19.87662615969529,17.0,4.0,22.0,6.0,26.211769128364732,2.0,28.0,0,0,18938.0,2001.0
2001-07-12,15.1,21.8,17.870833333333337,17.7,13.0,4.0,8.1,10.9,9.391666666666666,9.149999999999999,1.0,10.0,43.0,74.0,58.541666666666664,56.0,3.0,13.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.06,99.41,99.26791666666662,99.305,22.0,0.0,16.17391214278492,22.458589096359056,18.883167127155904,18.383760030634104,13.0,23.0,21.0,6.0,19.87662615969529,3.0,28.0,0,0,18235.0,2001.0
2001-07-13,13.5,24.0,19.133333333333336,19.4,13.0,5.0,9.0,11.8,10.266666666666666,10.45,17.0,3.0,43.0,75.0,57.375,56.5,5.0,13.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.22,99.41,99.33416666666666,99.33500000000001,3.0,15.0,14.417770214770412,25.608591626601342,20.5450640490769,20.890813652696295,13.0,5.0,21.0,6.0,18.383760030634104,4.0,28.0,0,0,18345.0,2001.0
2001-07-16,16.3,22.9,19.749999999999996,20.05,9.0,5.0,10.0,16.2,13.174999999999999,13.8,13.0,2.0,56.0,76.0,66.04166666666667,66.5,22.0,9.0,12.9,24.1,20.300000000000008,19.3,0.0,14.0,99.6,99.76,99.68791666666668,99.66499999999999,8.0,23.0,17.765369961751915,26.041838811728923,22.70630932627967,23.49545107951758,13.0,5.0,21.0,6.0,23.788266351718605,0.0,29.0,0,0,19872.0,2001.0
2001-07-17,16.9,22.0,19.070833333333336,18.9,18.0,8.0,13.8,16.2,15.425000000000002,15.4,21.0,23.0,69.0,90.0,79.79166666666667,78.0,6.0,16.0,2.4,24.1,11.837500000000004,11.3,0.0,6.0,99.59,99.78,99.6675,99.64500000000001,11.0,20.0,20.86940099074554,26.6093373633726,23.312477851572936,22.689500596483605,18.0,8.0,21.0,6.0,23.49545107951758,1.0,29.0,0,0,19811.0,2001.0
2001-07-18,15.6,27.2,21.8875,22.55,13.0,5.0,7.9,16.4,12.270833333333334,12.95,9.0,20.0,35.0,83.0,57.166666666666664,51.5,4.0,17.0,14.5,24.1,22.10000000000001,24.1,0.0,7.0,99.63,99.92,99.74291666666669,99.75,23.0,3.0,18.232138712197326,30.68363705733375,24.383465909255076,24.379499134528047,13.0,5.0,21.0,6.0,22.689500596483605,2.0,29.0,0,0,20769.0,2001.0
2001-07-19,20.1,26.8,23.0625,22.75,16.0,5.0,11.3,15.4,13.833333333333336,13.850000000000001,11.0,0.0,45.0,65.0,56.583333333333336,57.0,3.0,15.0,19.3,24.1,23.700000000000014,24.1,0.0,7.0,99.87,99.99,99.92166666666668,99.92,8.0,1.0,22.402906242482707,30.402954785535666,26.34634545267082,26.247177165033904,16.0,0.0,21.0,6.0,24.379499134528047,3.0,29.0,0,0,21195.0,2001.0
2001-07-20,18.4,30.0,23.779166666666665,23.0,15.0,4.0,13.7,17.8,15.583333333333334,15.55,11.0,5.0,43.0,75.0,61.0,64.0,4.0,15.0,11.3,24.1,16.23333333333334,16.1,0.0,10.0,99.63,99.99,99.83250000000002,99.89,9.0,23.0,21.649161922375963,34.741838811728925,28.148467187484215,27.381167098498963,15.0,4.0,21.0,6.0,26.247177165033904,4.0,29.0,0,0,22181.0,2001.0
2001-07-23,21.7,30.5,25.96666666666667,26.700000000000003,11.0,4.0,17.8,23.1,20.39166666666667,20.45,12.0,5.0,55.0,84.0,72.20833333333333,73.5,16.0,14.0,6.4,16.1,10.404166666666667,9.7,14.0,5.0,98.89,99.23,99.09000000000002,99.13499999999999,6.0,22.0,27.658639003003838,39.82170942402543,33.91863255362834,35.071701227451385,11.0,5.0,21.0,6.0,30.410587001626432,0.0,30.0,0,0,23646.0,2001.0
2001-07-24,21.9,31.8,27.375,26.6,14.0,23.0,15.1,22.0,19.570833333333333,20.65,10.0,23.0,44.0,80.0,63.791666666666664,63.5,5.0,18.0,3.6,24.1,14.82083333333334,14.5,18.0,5.0,98.74,99.11,98.85000000000001,98.84,23.0,17.0,25.931733044030985,39.79015420813895,34.69078256136045,34.17193728063715,14.0,23.0,21.0,6.0,35.071701227451385,1.0,30.0,0,0,23966.0,2001.0
2001-07-25,18.3,22.7,20.695833333333333,21.05,19.0,4.0,12.5,16.5,13.99583333333333,13.850000000000001,17.0,5.0,57.0,75.0,65.625,66.0,2.0,19.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.11,99.46,99.3025,99.33,13.0,0.0,20.924204284415726,26.943484392642294,24.077286434615488,24.48798569645492,17.0,5.0,21.0,6.0,34.17193728063715,2.0,30.0,0,0,20054.0,2001.0
2001-07-26,15.1,23.0,19.5125,19.45,15.0,23.0,3.6,13.5,7.591666666666668,7.35,1.0,18.0,30.0,72.0,47.416666666666664,49.5,1.0,18.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.47,100.4,99.96208333333333,100.065,23.0,0.0,15.46799096760389,22.426909929545523,19.83644321807179,20.565372906730133,15.0,23.0,21.0,6.0,24.48798569645492,3.0,30.0,0,0,19136.0,2001.0
2001-07-27,12.4,21.5,17.845833333333335,19.1,16.0,5.0,4.0,7.4,5.675000000000001,5.7,0.0,22.0,35.0,64.0,46.125,40.0,0.0,10.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,100.43,100.79,100.59833333333331,100.595,8.0,0.0,11.93226675709742,21.032266757097418,17.376721767013482,18.40555961715175,16.0,5.0,21.0,7.0,20.565372906730133,4.0,30.0,0,0,18627.0,2001.0
2001-07-30,17.9,25.0,21.45,20.85,15.0,5.0,13.8,15.4,14.475,14.4,19.0,2.0,51.0,81.0,65.20833333333333,67.0,5.0,13.0,12.9,24.1,21.700000000000014,24.1,0.0,6.0,99.68,100.01,99.86875000000002,99.9,23.0,2.0,21.30726510170141,28.602954785535665,25.102485251408893,24.514729644468183,15.0,4.0,21.0,7.0,25.561547274545333,0.0,31.0,0,0,21211.0,2001.0
2001-07-31,17.1,27.9,22.820833333333336,23.0,15.0,5.0,11.7,17.3,14.654166666666667,14.5,10.0,20.0,42.0,83.0,61.708333333333336,59.5,4.0,18.0,4.8,24.1,19.691666666666674,24.1,0.0,5.0,99.98,100.46,100.26791666666664,100.315,23.0,0.0,20.583637057333753,31.502954785535664,26.61176298609487,26.2917210160232,15.0,5.0,21.0,7.0,24.514729644468183,1.0,31.0,0,0,22258.0,2001.0
2001-08-01,17.8,30.5,24.258333333333336,23.85,15.0,4.0,11.0,17.2,14.754166666666668,15.65,12.0,6.0,40.0,70.0,56.25,57.5,4.0,15.0,16.1,24.1,18.900000000000006,17.700000000000003,0.0,6.0,100.21,100.57,100.395,100.4,10.0,23.0,20.00508105113121,35.07588081108247,28.15093453822442,28.827481685763438,14.0,5.0,21.0,7.0,26.2917210160232,2.0,31.0,0,0,22865.0,2001.0
2001-08-02,21.8,32.3,26.854166666666668,26.75,15.0,0.0,16.0,22.1,19.066666666666666,19.9,19.0,8.0,51.0,73.0,62.833333333333336,63.0,0.0,15.0,4.8,16.1,8.56666666666667,8.0,0.0,6.0,99.64,100.21,99.90041666666667,99.94,0.0,19.0,26.87986654281753,40.8556870190057,33.781424479961444,34.3838372399419,17.0,0.0,21.0,7.0,28.827481685763438,3.0,31.0,0,0,22726.0,2001.0
2001-08-03,21.0,31.8,25.941666666666666,25.1,15.0,4.0,13.6,19.8,15.770833333333336,15.350000000000001,0.0,22.0,40.0,74.0,54.625,53.5,0.0,12.0,14.5,24.1,22.166666666666675,24.1,5.0,0.0,99.13,99.66,99.3916666666667,99.395,0.0,17.0,24.743121089697084,36.94864906583342,30.445665170383293,30.139884357316603,15.0,6.0,21.0,7.0,34.3838372399419,4.0,31.0,1,0,22914.0,2001.0
2001-08-07,25.7,35.3,29.866666666666674,28.7,13.0,23.0,15.7,22.1,18.224999999999998,17.299999999999997,12.0,22.0,35.0,62.0,50.5,54.0,8.0,17.0,12.9,24.1,20.300000000000008,24.1,0.0,11.0,99.25,99.58,99.43333333333332,99.45,0.0,16.0,30.178360980915187,44.5294408823781,36.13963687611615,34.300789937820696,13.0,23.0,21.0,7.0,33.55804880185133,1.0,32.0,0,1,25184.0,2001.0
2001-08-08,21.5,37.2,29.650000000000002,29.65,15.0,6.0,14.8,18.4,16.575,16.3,9.0,18.0,29.0,72.0,47.666666666666664,46.5,6.0,15.0,16.1,24.1,22.566666666666677,24.1,0.0,9.0,99.05,99.47,99.29375,99.35499999999999,7.0,20.0,26.241838811728925,42.09855600632169,34.66039845048206,34.42539648958633,13.0,6.0,21.0,7.0,34.300789937820696,2.0,32.0,0,0,25239.0,2001.0
2001-08-09,25.8,35.4,30.141666666666655,29.55,14.0,0.0,16.4,20.5,18.66458333333333,18.9,16.0,0.0,39.0,64.0,51.0625,53.0,7.0,13.0,8.0,24.1,14.783333333333337,13.7,0.0,16.0,98.63,99.14,98.90104166666669,98.95500000000001,7.0,18.0,30.675880811082468,42.72436403759608,36.67833070807861,36.40614063847923,14.0,0.0,21.0,7.0,34.42539648958633,3.0,32.0,0,0,24997.0,2001.0
2001-08-10,18.7,29.3,24.266666666666676,24.15,14.0,23.0,10.5,20.6,12.995833333333335,11.5,1.0,12.0,33.0,78.0,51.25,51.5,1.0,14.0,9.7,24.1,21.10000000000001,24.1,6.0,1.0,98.66,99.64,99.13458333333335,99.19,23.0,0.0,20.754082892645627,32.87549912262914,27.233066676582848,27.8317346807304,1.0,23.0,21.0,7.0,36.40614063847923,4.0,32.0,0,0,21930.0,2001.0
2001-08-13,17.3,27.1,22.020833333333332,21.950000000000003,14.0,23.0,6.7,15.8,12.266666666666666,12.649999999999999,11.0,20.0,40.0,68.0,54.458333333333336,54.0,4.0,19.0,16.1,24.1,21.700000000000006,24.1,0.0,10.0,99.49,99.7,99.57708333333329,99.57,21.0,14.0,17.507459566106196,31.131733044030987,24.541182575703022,24.00447199197199,14.0,23.0,21.0,7.0,24.544459073544118,0.0,33.0,0,0,21388.0,2001.0
2001-08-14,15.6,25.7,20.73333333333333,21.2,16.0,4.0,5.3,9.8,8.01666666666667,8.3,21.0,12.0,28.0,65.0,45.791666666666664,45.5,4.0,12.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.54,99.8,99.65999999999998,99.63499999999999,9.0,16.0,16.38699370171777,26.14974984649779,21.168025044994156,22.1652616655132,16.0,5.0,21.0,7.0,24.00447199197199,1.0,33.0,0,0,20577.0,2001.0
2001-08-15,14.2,29.2,22.316666666666666,22.450000000000003,15.0,6.0,6.7,11.4,8.129166666666668,7.9,21.0,2.0,26.0,64.0,41.875,41.5,6.0,15.0,19.3,24.1,23.700000000000014,24.1,0.0,7.0,99.43,99.69,99.55875000000002,99.575,8.0,16.0,14.447222470944775,29.56799096760389,22.796553734489724,23.64267644814209,15.0,6.0,21.0,7.0,22.1652616655132,2.0,33.0,0,0,20947.0,2001.0
2001-08-16,19.8,23.6,21.083333333333332,20.85,12.0,20.0,9.9,17.6,14.554166666666665,15.85,23.0,6.0,48.0,86.0,67.375,64.0,23.0,8.0,4.0,24.1,13.695833333333335,12.9,0.0,17.0,98.88,99.43,99.26125,99.315,0.0,23.0,21.22471718622792,27.94889431072144,24.899731744421754,25.46855301748196,12.0,5.0,21.0,7.0,23.64267644814209,3.0,33.0,0,0,20148.0,2001.0
2001-08-17,18.4,24.9,21.070833333333333,20.65,12.0,5.0,13.9,18.1,15.25416666666667,15.0,1.0,12.0,50.0,86.0,70.25,71.5,0.0,12.0,4.0,24.1,19.220833333333342,19.3,5.0,0.0,98.8,99.37,99.05458333333333,99.025,23.0,1.0,22.123678357637154,28.563139940403996,25.219793005279087,24.88639516275235,14.0,5.0,21.0,7.0,25.46855301748196,4.0,33.0,0,0,20022.0,2001.0
2001-08-20,17.0,22.8,19.791666666666668,19.25,15.0,23.0,14.6,17.2,16.2625,16.45,7.0,23.0,63.0,90.0,80.5,82.0,4.0,15.0,2.0,24.1,11.183333333333335,9.65,21.0,7.0,98.8,99.21,98.99208333333333,99.005,23.0,4.0,20.723678357637155,27.020922129733535,24.58518885454828,24.369623825237955,15.0,23.0,21.0,7.0,23.990191054932204,0.0,34.0,0,0,19846.0,2001.0
2001-08-21,16.4,26.7,21.650000000000002,21.8,14.0,1.0,10.9,15.0,13.387499999999998,13.7,9.0,23.0,42.0,85.0,61.75,56.5,0.0,14.0,19.3,24.1,23.30000000000001,24.1,0.0,2.0,99.23,99.69,99.47333333333334,99.515,23.0,2.0,19.70726510170141,29.620139763555,24.687797225995507,24.65625619264052,12.0,1.0,21.0,7.0,24.369623825237955,1.0,34.0,0,0,20444.0,2001.0
2001-08-22,14.1,26.8,21.445833333333336,22.200000000000003,13.0,5.0,10.5,15.6,12.866666666666665,13.4,12.0,1.0,44.0,79.0,59.25,58.0,5.0,15.0,19.3,24.1,22.900000000000006,24.1,0.0,10.0,99.51,99.85,99.69041666666668,99.74,8.0,17.0,15.61282307039232,30.302954785535665,24.211645262993954,25.144957561987145,16.0,5.0,21.0,7.0,24.65625619264052,2.0,34.0,0,0,20596.0,2001.0
2001-08-23,18.2,26.8,22.099999999999998,21.65,13.0,5.0,14.4,18.0,16.09583333333333,16.3,17.0,0.0,54.0,81.0,69.45833333333333,71.0,5.0,13.0,4.8,24.1,14.954166666666671,16.1,23.0,7.0,99.41,99.76,99.51791666666668,99.505,23.0,14.0,22.045822231602614,31.87986654281753,26.79174015567888,26.629833674732808,13.0,5.0,21.0,7.0,25.144957561987145,3.0,34.0,0,0,21369.0,2001.0
2001-08-24,17.4,23.9,20.316666666666666,19.5,14.0,6.0,10.8,15.3,12.854166666666664,12.75,1.0,9.0,48.0,80.0,62.958333333333336,64.0,1.0,16.0,19.3,24.1,23.90000000000001,24.1,1.0,0.0,99.8,100.21,100.05291666666669,100.065,10.0,0.0,19.454082892645623,26.75188467078159,23.05675114245618,23.030198996728345,14.0,6.0,21.0,7.0,26.629833674732808,4.0,34.0,0,0,20012.0,2001.0
2001-08-27,16.3,29.2,22.5,22.65,15.0,3.0,9.4,15.6,13.845833333333331,14.2,8.0,15.0,29.0,88.0,61.833333333333336,63.0,6.0,15.0,8.0,24.1,19.429166666666674,21.700000000000003,11.0,6.0,98.93,99.25,99.08875,99.10499999999999,8.0,18.0,19.549161922375966,31.2845718483777,25.816802507448433,26.467895188337955,14.0,3.0,21.0,7.0,27.80381760720443,0.0,35.0,0,0,21383.0,2001.0
2001-08-28,17.2,27.2,21.945833333333336,21.65,13.0,23.0,7.9,17.2,13.233333333333333,13.3,8.0,20.0,41.0,85.0,59.375,59.0,7.0,13.0,9.7,24.1,20.300000000000008,24.1,2.0,7.0,98.74,99.58,99.06458333333335,98.975,23.0,6.0,18.905520129405485,30.045822231602614,24.991667745148273,25.049519128676195,12.0,23.0,21.0,7.0,26.467895188337955,1.0,35.0,0,0,20962.0,2001.0
2001-08-29,13.8,23.0,19.012499999999996,19.95,14.0,4.0,9.0,12.1,10.491666666666667,10.6,23.0,12.0,42.0,76.0,59.0,57.0,4.0,12.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.61,99.92,99.74666666666666,99.73,10.0,0.0,14.941106334984863,24.65691011916467,20.528780241037882,21.731975940858014,14.0,4.0,20.0,7.0,25.049519128676195,2.0,35.0,0,0,19838.0,2001.0
2001-08-30,15.1,27.2,21.712500000000002,23.450000000000003,17.0,6.0,10.6,15.1,13.295833333333333,14.350000000000001,11.0,3.0,45.0,74.0,59.625,58.5,4.0,18.0,16.1,24.1,21.566666666666677,24.1,0.0,7.0,98.78,99.62,99.27625,99.34,1.0,23.0,16.660563118978093,31.23173304403099,24.72677227264195,27.113139940403997,17.0,6.0,20.0,7.0,21.731975940858014,3.0,35.0,0,0,20600.0,2001.0
2001-08-31,16.2,24.8,21.525000000000002,22.0,16.0,23.0,9.6,17.4,15.162500000000001,16.05,4.0,23.0,58.0,76.0,67.29166666666667,67.0,10.0,19.0,11.3,24.1,18.566666666666674,17.700000000000003,7.0,4.0,98.63,99.17,98.80166666666668,98.77,23.0,16.0,17.295894867845632,29.743484392642294,25.687012408699307,26.9286506052436,16.0,23.0,20.0,7.0,27.113139940403997,4.0,35.0,1,0,20051.0,2001.0
2001-09-04,14.5,22.1,18.37916666666667,18.25,11.0,23.0,7.0,15.5,11.695833333333333,12.350000000000001,2.0,23.0,51.0,84.0,65.91666666666667,62.5,3.0,15.0,11.3,24.1,21.566666666666674,24.1,6.0,3.0,98.96,100.07,99.46291666666667,99.475,23.0,0.0,14.51228497156892,24.896459342807372,20.57897067465733,21.580914652279645,11.0,23.0,20.0,7.0,24.458115169710794,1.0,36.0,0,1,19326.0,2001.0
2001-09-05,8.7,20.0,14.620833333333335,15.2,15.0,6.0,5.0,9.0,7.008333333333333,6.95,21.0,6.0,45.0,78.0,61.416666666666664,62.5,5.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,100.12,100.46,100.28458333333337,100.26,8.0,0.0,7.98947986515654,20.327486836704217,14.654789507147582,15.295427926728237,15.0,6.0,20.0,7.0,21.580914652279645,2.0,36.0,0,0,18570.0,2001.0
2001-09-06,11.1,25.8,18.495833333333334,18.8,15.0,4.0,4.0,14.6,9.441666666666665,11.05,21.0,4.0,42.0,79.0,56.958333333333336,59.5,23.0,15.0,19.3,24.1,23.50000000000001,24.1,0.0,9.0,99.68,100.3,100.06374999999998,100.14500000000001,7.0,23.0,10.060665559810088,27.956384833553297,19.70930497544482,22.028774600059336,15.0,4.0,20.0,7.0,15.295427926728237,3.0,36.0,0,0,19465.0,2001.0
2001-09-07,14.9,30.2,23.075000000000003,25.35,17.0,6.0,11.6,20.0,16.320833333333336,16.85,17.0,5.0,52.0,85.0,66.95833333333333,64.5,3.0,13.0,8.0,24.1,15.758333333333333,14.5,0.0,6.0,99.13,99.64,99.34250000000002,99.36,0.0,19.0,17.005081051131214,37.770534579797186,28.04186171482947,31.118224369063306,17.0,6.0,20.0,7.0,22.028774600059336,4.0,36.0,0,0,21238.0,2001.0
2001-09-10,17.9,24.4,21.379166666666666,21.4,3.0,23.0,8.3,16.1,12.037500000000003,12.2,3.0,18.0,40.0,75.0,56.333333333333336,58.0,7.0,16.0,16.1,24.1,23.366666666666674,24.1,2.0,6.0,99.0,99.89,99.54791666666667,99.7,22.0,2.0,20.424204284415726,29.075396489586335,23.762974670397714,23.24913557562553,3.0,23.0,20.0,7.0,30.79168010000091,0.0,37.0,0,0,20404.0,2001.0
2001-09-11,12.9,24.8,18.300000000000004,17.9,15.0,3.0,8.0,10.9,9.429166666666669,9.4,8.0,18.0,38.0,76.0,58.166666666666664,61.5,2.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.94,100.31,100.16875000000003,100.2,10.0,1.0,13.643930499423949,25.806291193030365,19.328260913814812,19.389382699864484,15.0,3.0,20.0,7.0,23.24913557562553,1.0,37.0,0,0,19298.0,2001.0
2001-09-12,12.0,27.9,19.995833333333334,21.15,15.0,4.0,7.9,14.0,10.262500000000001,9.7,14.0,9.0,40.0,76.0,55.416666666666664,47.5,3.0,16.0,19.3,24.1,23.90000000000001,24.1,0.0,7.0,99.47,100.27,99.90916666666668,99.945,0.0,19.0,12.408744854074659,31.265710839558558,21.4509139906844,22.59124384972404,15.0,4.0,20.0,7.0,19.389382699864484,2.0,37.0,0,0,19797.0,2001.0
2001-09-13,10.0,19.7,15.262500000000005,15.5,0.0,23.0,3.0,13.7,8.20833333333333,7.6,0.0,22.0,49.0,77.0,63.375,60.5,2.0,11.0,19.3,24.1,23.90000000000001,24.1,1.0,0.0,99.64,100.43,100.04166666666664,100.095,23.0,0.0,8.960665559810089,22.891399544532142,15.893245326014634,16.58662904646276,0.0,23.0,20.0,7.0,22.59124384972404,3.0,37.0,0,0,18275.0,2001.0
2001-09-14,6.9,18.2,12.520833333333334,13.1,15.0,6.0,2.5,5.0,3.6333333333333333,3.6,9.0,10.0,36.0,77.0,56.75,56.0,5.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,100.46,100.81,100.6125,100.58,9.0,0.0,5.5820124638981845,16.852024476917883,11.370878463529266,12.20630066201042,15.0,6.0,20.0,7.0,16.58662904646276,4.0,37.0,0,0,17686.0,2001.0
2001-09-17,10.9,23.5,17.645833333333325,18.65,15.0,5.0,7.3,10.8,9.083333333333332,9.149999999999999,13.0,5.0,40.0,79.0,59.041666666666664,55.0,3.0,11.0,19.3,24.1,23.50000000000001,24.1,0.0,6.0,99.65,100.01,99.82666666666667,99.86500000000001,7.0,17.0,11.028665683400634,24.641106334984862,18.527244528040054,19.791656397238356,15.0,5.0,20.0,7.0,18.184903505315276,0.0,38.0,0,0,19075.0,2001.0
2001-09-18,16.0,22.2,18.929166666666667,18.15,13.0,6.0,9.6,11.9,10.883333333333333,10.9,11.0,19.0,47.0,74.0,60.083333333333336,62.5,6.0,16.0,14.5,24.1,21.566666666666674,24.1,0.0,9.0,99.63,99.78,99.71250000000002,99.715,9.0,14.0,17.95299707310674,24.30508105113121,20.632125414485287,19.80530059026835,13.0,6.0,20.0,7.0,19.791656397238356,1.0,38.0,0,0,19148.0,2001.0
2001-09-19,17.3,20.8,18.3,18.1,10.0,2.0,11.4,15.7,13.733333333333333,13.45,23.0,5.0,57.0,88.0,75.20833333333333,77.0,23.0,10.0,4.8,24.1,12.924999999999997,12.9,5.0,14.0,98.85,99.73,99.32166666666666,99.38,0.0,23.0,19.65299707310674,23.11214598440572,21.543205176597922,22.000930339369667,10.0,5.0,20.0,8.0,19.80530059026835,2.0,38.0,0,0,19071.0,2001.0
2001-09-20,17.2,20.5,18.61666666666667,18.5,10.0,23.0,10.4,16.1,13.499999999999998,13.399999999999999,2.0,23.0,61.0,89.0,72.75,68.5,1.0,11.0,6.4,24.1,17.420833333333338,19.3,10.0,0.0,98.74,99.08,98.91333333333336,98.935,22.0,4.0,18.665369961751914,23.443121089697083,21.73614670404548,21.955047012473088,9.0,23.0,20.0,8.0,22.000930339369667,3.0,38.0,0,0,18747.0,2001.0
2001-09-21,14.9,19.8,16.991666666666664,16.85,10.0,7.0,9.3,14.9,12.10416666666667,12.4,19.0,6.0,58.0,88.0,73.5,69.5,23.0,10.0,3.2,24.1,15.833333333333334,17.700000000000003,0.0,18.0,98.99,99.25,99.11250000000001,99.10499999999999,8.0,19.0,15.950956971299277,22.32420428441573,19.361009363319436,19.104800912641505,12.0,7.0,20.0,8.0,21.955047012473088,4.0,38.0,0,0,18532.0,2001.0
2001-09-24,8.0,17.7,14.3125,16.7,0.0,23.0,5.6,14.5,10.970833333333337,12.7,11.0,20.0,72.0,86.0,80.41666666666667,80.5,9.0,3.0,4.0,24.1,14.504166666666668,16.1,0.0,10.0,98.81,98.99,98.89333333333333,98.89,0.0,4.0,7.496927861599428,20.943121089697083,16.2075092372754,19.85576965404357,13.0,23.0,20.0,8.0,20.57417200679448,0.0,39.0,0,0,18817.0,2001.0
2001-09-25,7.2,13.2,9.299999999999999,8.3,14.0,23.0,4.1,9.1,6.412500000000001,5.85,16.0,22.0,70.0,88.0,82.45833333333333,84.5,3.0,15.0,4.8,24.1,16.337500000000006,17.700000000000003,14.0,1.0,98.56,98.86,98.76249999999999,98.805,0.0,17.0,6.192620639282202,13.81630810073705,9.112521734926458,7.802327133093167,14.0,23.0,20.0,8.0,19.85576965404357,1.0,39.0,0,0,18480.0,2001.0
2001-09-26,4.1,10.9,7.758333333333334,8.55,15.0,5.0,1.3,5.8,3.525000000000001,3.5,20.0,5.0,61.0,84.0,74.95833333333333,78.5,4.0,13.0,16.1,24.1,20.366666666666678,19.3,0.0,6.0,98.74,98.86,98.81125000000002,98.81,19.0,14.0,2.2705525603536625,9.734850945614633,6.585637570391756,7.579775718551506,15.0,5.0,20.0,8.0,7.802327133093167,2.0,39.0,0,0,18577.0,2001.0
2001-09-27,6.8,14.5,10.362499999999999,11.3,15.0,7.0,4.4,7.6,5.816666666666666,5.8,23.0,7.0,59.0,86.0,74.04166666666667,74.0,2.0,15.0,19.3,24.1,22.90000000000001,24.1,0.0,4.0,98.82,99.48,99.14249999999998,99.195,23.0,3.0,5.889707292285765,14.398045191260225,9.944129376400037,11.307524846647269,15.0,7.0,20.0,8.0,7.579775718551506,3.0,39.0,0,0,18391.0,2001.0
